ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2452596,75775,2452636,30,733,11844,3363,331,273,16741,5653,240,1,1,7,1,1,427,28,94.67,224.36,31.41,5402.60,879.48,2650.76,6282.08,61.56,0.00,565.32,879.48,941.04,1444.80,1506.36,-1771.28
2452596,75775,2452692,31,733,11844,3363,331,273,16741,5653,240,1,1,13,1,3,427,36,86.44,184.98,110.98,2664.00,3995.28,3111.84,6659.28,199.76,0.00,3063.24,3995.28,4195.04,7058.52,7258.28,883.44
2452596,75775,2452692,132,733,11844,3363,331,273,16741,5653,240,1,1,16,1,3,427,73,61.63,117.09,94.84,1624.25,6923.32,4498.99,8547.57,137.08,5400.18,2906.13,1523.14,1660.22,4429.27,4566.35,-2975.85
2452596,75775,2452653,9,733,11844,3363,331,273,16741,5653,240,1,1,4,1,3,427,45,91.47,162.81,4.88,7106.85,219.60,4116.15,7326.45,0.00,0.00,1098.90,219.60,219.60,1318.50,1318.50,-3896.55
2452596,75775,2452677,145,733,11844,3363,331,273,16741,5653,240,1,1,6,1,3,427,22,58.36,136.56,53.25,1832.82,1171.50,1283.92,3004.32,5.27,1066.06,1081.52,105.44,110.71,1186.96,1192.23,-1178.48
2452596,75775,2452669,96,733,11844,3363,331,273,16741,5653,240,1,1,4,1,1,427,85,96.46,243.07,201.74,3513.05,17147.90,8199.10,20660.95,514.43,0.00,10330.05,17147.90,17662.33,27477.95,27992.38,8948.80
2452596,75775,2452616,21,733,11844,3363,331,273,16741,5653,240,1,1,2,1,3,427,98,31.29,85.10,64.67,2002.14,6337.66,3066.42,8339.80,32.95,4689.86,3919.02,1647.80,1680.75,5566.82,5599.77,-1418.62
2451960,71613,2452052,79,965,10687,4440,201,125,10269,4835,194,1,1,17,1,1,428,60,5.30,13.35,1.06,737.40,63.60,318.00,801.00,1.27,0.00,55.80,63.60,64.87,119.40,120.67,-254.40
2451960,71613,2451961,71,965,10687,4440,201,125,10269,4835,194,1,1,15,1,3,428,56,72.36,215.63,15.09,11230.24,845.04,4052.16,12075.28,0.00,811.23,2535.68,33.81,33.81,2569.49,2569.49,-4018.35
2451960,71613,2452003,135,965,10687,4440,201,125,10269,4835,194,1,1,15,1,2,428,77,76.92,105.38,101.16,324.94,7789.32,5922.84,8114.26,701.03,0.00,2514.82,7789.32,8490.35,10304.14,11005.17,1866.48
2451960,71613,2451971,137,965,10687,4440,201,125,10269,4835,194,1,1,1,1,2,428,18,21.70,39.27,9.81,530.28,176.58,390.60,706.86,15.89,0.00,134.28,176.58,192.47,310.86,326.75,-214.02
2451960,71613,2452010,49,965,10687,4440,201,125,10269,4835,194,1,1,2,1,1,428,32,47.28,50.58,6.06,1424.64,193.92,1512.96,1618.56,17.45,0.00,566.40,193.92,211.37,760.32,777.77,-1319.04
2451960,71613,2452033,141,965,10687,4440,201,125,10269,4835,194,1,1,20,1,2,428,91,73.70,79.59,18.30,5577.39,1665.30,6706.70,7242.69,116.57,0.00,869.05,1665.30,1781.87,2534.35,2650.92,-5041.40
2451960,71613,2452003,117,965,10687,4440,201,125,10269,4835,194,1,1,20,1,1,428,22,61.32,129.99,102.69,600.60,2259.18,1349.04,2859.78,203.32,0.00,457.38,2259.18,2462.50,2716.56,2919.88,910.14
2451960,71613,2452019,25,965,10687,4440,201,125,10269,4835,194,1,1,1,1,3,428,33,40.84,112.71,94.67,595.32,3124.11,1347.72,3719.43,187.44,0.00,929.61,3124.11,3311.55,4053.72,4241.16,1776.39
2451960,71613,2451985,169,965,10687,4440,201,125,10269,4835,194,1,1,10,1,2,428,38,63.79,84.20,18.52,2495.84,703.76,2424.02,3199.60,7.03,0.00,319.96,703.76,710.79,1023.72,1030.75,-1720.26
2451960,71613,2452035,105,965,10687,4440,201,125,10269,4835,194,1,1,13,1,3,428,50,23.56,42.64,25.58,853.00,1279.00,1178.00,2132.00,12.79,0.00,724.50,1279.00,1291.79,2003.50,2016.29,101.00
2451960,71613,2451974,41,965,10687,4440,201,125,10269,4835,194,1,1,8,1,2,428,20,5.60,12.76,10.46,46.00,209.20,112.00,255.20,12.55,0.00,30.60,209.20,221.75,239.80,252.35,97.20
2451960,71613,2451973,37,965,10687,4440,201,125,10269,4835,194,1,1,11,1,1,428,64,18.49,28.47,28.47,0.00,1822.08,1183.36,1822.08,54.66,0.00,874.24,1822.08,1876.74,2696.32,2750.98,638.72
2451960,71613,2451963,129,965,10687,4440,201,125,10269,4835,194,1,1,2,1,3,428,89,70.92,162.40,56.84,9394.84,5058.76,6311.88,14453.60,354.11,0.00,6214.87,5058.76,5412.87,11273.63,11627.74,-1253.12
2451960,71613,2452025,101,965,10687,4440,201,125,10269,4835,194,1,1,2,1,2,428,68,79.48,154.98,150.33,316.20,10222.44,5404.64,10538.64,613.34,0.00,947.92,10222.44,10835.78,11170.36,11783.70,4817.80
2451839,62951,2451841,50,320,11050,6637,419,14,18621,1079,402,1,1,4,1,1,429,65,4.76,10.32,3.81,423.15,247.65,309.40,670.80,2.47,0.00,187.20,247.65,250.12,434.85,437.32,-61.75
2451839,62951,2451936,62,320,11050,6637,419,14,18621,1079,402,1,1,19,1,1,429,77,34.01,96.24,6.73,6892.27,518.21,2618.77,7410.48,0.00,0.00,3112.34,518.21,518.21,3630.55,3630.55,-2100.56
2451839,62951,2451953,113,320,11050,6637,419,14,18621,1079,402,1,1,8,1,3,429,60,51.51,93.23,83.90,559.80,5034.00,3090.60,5593.80,201.36,0.00,2237.40,5034.00,5235.36,7271.40,7472.76,1943.40
2451839,62951,2451859,56,320,11050,6637,419,14,18621,1079,402,1,1,7,1,3,429,1,97.88,283.85,59.60,224.25,59.60,97.88,283.85,4.76,0.00,85.15,59.60,64.36,144.75,149.51,-38.28
2451839,62951,2451899,38,320,11050,6637,419,14,18621,1079,402,1,1,15,1,1,429,79,8.07,18.39,14.89,276.50,1176.31,637.53,1452.81,85.63,105.86,507.97,1070.45,1156.08,1578.42,1664.05,432.92
2451839,62951,2451895,13,320,11050,6637,419,14,18621,1079,402,1,1,17,1,1,429,54,82.69,155.45,130.57,1343.52,7050.78,4465.26,8394.30,241.84,3595.89,3189.78,3454.89,3696.73,6644.67,6886.51,-1010.37
2451839,62951,2451953,19,320,11050,6637,419,14,18621,1079,402,1,1,3,1,3,429,6,24.76,42.33,2.96,236.22,17.76,148.56,253.98,0.00,0.00,2.52,17.76,17.76,20.28,20.28,-130.80
2451839,62951,2451862,47,320,11050,6637,419,14,18621,1079,402,1,1,9,1,3,429,34,72.94,144.42,11.55,4517.58,392.70,2479.96,4910.28,31.41,0.00,687.14,392.70,424.11,1079.84,1111.25,-2087.26
2452611,71114,2452721,120,18,4793,4631,14,18,4793,4631,14,1,1,4,1,1,430,41,26.68,35.48,26.61,363.67,1091.01,1093.88,1454.68,65.46,0.00,116.03,1091.01,1156.47,1207.04,1272.50,-2.87
2452611,71114,2452694,24,18,4793,4631,14,18,4793,4631,14,1,1,19,1,3,430,83,59.76,61.55,1.23,5006.56,102.09,4960.08,5108.65,2.98,27.56,50.63,74.53,77.51,125.16,128.14,-4885.55
2452611,71114,2452695,66,18,4793,4631,14,18,4793,4631,14,1,1,19,1,1,430,50,46.96,115.99,114.83,58.00,5741.50,2348.00,5799.50,287.07,0.00,2551.50,5741.50,6028.57,8293.00,8580.07,3393.50
2452611,71114,2452710,93,18,4793,4631,14,18,4793,4631,14,1,1,16,1,3,430,13,56.50,60.45,24.78,463.71,322.14,734.50,785.85,12.88,0.00,227.89,322.14,335.02,550.03,562.91,-412.36
2452611,71114,2452688,36,18,4793,4631,14,18,4793,4631,14,1,1,15,1,1,430,75,16.47,27.17,7.60,1467.75,570.00,1235.25,2037.75,45.60,0.00,611.25,570.00,615.60,1181.25,1226.85,-665.25
2452611,71114,2452666,43,18,4793,4631,14,18,4793,4631,14,1,1,19,1,3,430,55,20.84,23.75,2.85,1149.50,156.75,1146.20,1306.25,1.56,0.00,12.65,156.75,158.31,169.40,170.96,-989.45
2452611,71114,2452642,54,18,4793,4631,14,18,4793,4631,14,1,1,8,1,3,430,61,76.36,203.88,120.28,5099.60,7337.08,4657.96,12436.68,435.82,73.37,497.15,7263.71,7699.53,7760.86,8196.68,2605.75
2452611,71114,2452698,30,18,4793,4631,14,18,4793,4631,14,1,1,4,1,2,430,86,37.07,49.67,6.45,3716.92,554.70,3188.02,4271.62,5.54,0.00,1494.68,554.70,560.24,2049.38,2054.92,-2633.32
2452611,71114,2452682,31,18,4793,4631,14,18,4793,4631,14,1,1,4,1,3,430,75,14.91,21.91,17.74,312.75,1330.50,1118.25,1643.25,66.52,0.00,15.75,1330.50,1397.02,1346.25,1412.77,212.25
2452611,71114,2452636,132,18,4793,4631,14,18,4793,4631,14,1,1,15,1,1,430,50,98.77,161.98,137.68,1215.00,6884.00,4938.50,8099.00,550.72,0.00,1781.50,6884.00,7434.72,8665.50,9216.22,1945.50
2452611,71114,2452651,9,18,4793,4631,14,18,4793,4631,14,1,1,8,1,2,430,10,75.57,226.71,36.27,1904.40,362.70,755.70,2267.10,32.64,0.00,566.70,362.70,395.34,929.40,962.04,-393.00
2452611,71114,2452687,145,18,4793,4631,14,18,4793,4631,14,1,1,11,1,3,430,61,21.28,35.11,2.80,1970.91,170.80,1298.08,2141.71,3.41,0.00,170.80,170.80,174.21,341.60,345.01,-1127.28
2452611,71114,2452644,96,18,4793,4631,14,18,4793,4631,14,1,1,1,1,1,430,80,44.53,63.23,39.83,1872.00,3186.40,3562.40,5058.40,24.85,2357.93,1972.00,828.47,853.32,2800.47,2825.32,-2733.93
2452352,75893,2452358,93,667,6248,1398,487,958,14880,32,332,1,1,10,1,2,431,69,13.16,20.39,15.70,323.61,1083.30,908.04,1406.91,80.92,184.16,548.55,899.14,980.06,1447.69,1528.61,-8.90
2452352,75893,2452383,36,667,6248,1398,487,958,14880,32,332,1,1,15,1,3,431,47,22.52,47.74,13.84,1593.30,650.48,1058.44,2243.78,45.53,0.00,673.04,650.48,696.01,1323.52,1369.05,-407.96
2452352,75893,2452378,43,667,6248,1398,487,958,14880,32,332,1,1,20,1,2,431,74,91.73,152.27,70.04,6085.02,5182.96,6788.02,11267.98,414.63,0.00,1464.46,5182.96,5597.59,6647.42,7062.05,-1605.06
2452352,75893,2452429,54,667,6248,1398,487,958,14880,32,332,1,1,7,1,1,431,67,44.70,85.82,33.46,3508.12,2241.82,2994.90,5749.94,0.00,0.00,1092.10,2241.82,2241.82,3333.92,3333.92,-753.08
2452352,75893,2452382,30,667,6248,1398,487,958,14880,32,332,1,1,16,1,1,431,6,72.53,188.57,171.59,101.88,1029.54,435.18,1131.42,0.00,0.00,56.52,1029.54,1029.54,1086.06,1086.06,594.36
2452352,75893,2452363,31,667,6248,1398,487,958,14880,32,332,1,1,9,1,2,431,18,60.71,119.59,3.58,2088.18,64.44,1092.78,2152.62,0.64,0.00,21.42,64.44,65.08,85.86,86.50,-1028.34
2452352,75893,2452358,132,667,6248,1398,487,958,14880,32,332,1,1,14,1,1,431,87,54.31,150.98,80.01,6174.39,6960.87,4724.97,13135.26,154.53,4385.34,5910.78,2575.53,2730.06,8486.31,8640.84,-2149.44
2452352,75893,2452376,9,667,6248,1398,487,958,14880,32,332,1,1,9,1,3,431,11,29.54,67.64,35.84,349.80,394.24,324.94,744.04,27.59,0.00,372.02,394.24,421.83,766.26,793.85,69.30
2452352,75893,2452457,145,667,6248,1398,487,958,14880,32,332,1,1,1,1,1,431,35,29.67,63.79,9.56,1898.05,334.60,1038.45,2232.65,3.34,0.00,401.80,334.60,337.94,736.40,739.74,-703.85
2452352,75893,2452412,96,667,6248,1398,487,958,14880,32,332,1,1,2,1,3,431,22,6.37,10.57,1.47,200.20,32.34,140.14,232.54,1.61,0.00,27.72,32.34,33.95,60.06,61.67,-107.80
2452352,75893,2452355,21,667,6248,1398,487,958,14880,32,332,1,1,3,1,3,431,36,9.57,16.93,7.95,323.28,286.20,344.52,609.48,22.89,0.00,182.52,286.20,309.09,468.72,491.61,-58.32
2452361,52326,2452442,7,287,2672,6786,312,298,2597,5809,269,1,1,7,1,2,432,55,77.26,212.46,82.85,7128.55,4556.75,4249.30,11685.30,66.98,3599.83,4440.15,956.92,1023.90,5397.07,5464.05,-3292.38
2452361,52326,2452456,180,287,2672,6786,312,298,2597,5809,269,1,1,19,1,2,432,79,98.16,248.34,198.67,3923.93,15694.93,7754.64,19618.86,156.94,0.00,7062.60,15694.93,15851.87,22757.53,22914.47,7940.29
2452361,52326,2452424,33,287,2672,6786,312,298,2597,5809,269,1,1,10,1,3,432,89,17.15,28.29,22.06,554.47,1963.34,1526.35,2517.81,160.79,176.70,930.94,1786.64,1947.43,2717.58,2878.37,260.29
2452361,52326,2452481,150,287,2672,6786,312,298,2597,5809,269,1,1,15,1,3,432,98,16.02,35.24,8.45,2625.42,828.10,1569.96,3453.52,2.98,778.41,551.74,49.69,52.67,601.43,604.41,-1520.27
2452361,52326,2452366,69,287,2672,6786,312,298,2597,5809,269,1,1,2,1,2,432,3,9.40,24.34,22.87,4.41,68.61,28.20,73.02,3.43,0.00,10.20,68.61,72.04,78.81,82.24,40.41
2452361,52326,2452413,153,287,2672,6786,312,298,2597,5809,269,1,1,4,1,2,432,73,61.89,141.10,141.10,0.00,10300.30,4517.97,10300.30,0.00,0.00,3398.88,10300.30,10300.30,13699.18,13699.18,5782.33
2452361,52326,2452369,171,287,2672,6786,312,298,2597,5809,269,1,1,20,1,1,432,89,3.39,6.16,2.03,367.57,180.67,301.71,548.24,10.84,0.00,234.96,180.67,191.51,415.63,426.47,-121.04
2452361,52326,2452449,133,287,2672,6786,312,298,2597,5809,269,1,1,2,1,2,432,12,77.51,93.01,6.51,1038.00,78.12,930.12,1116.12,7.03,0.00,44.64,78.12,85.15,122.76,129.79,-852.00
2452361,52326,2452420,103,287,2672,6786,312,298,2597,5809,269,1,1,2,1,2,432,28,64.72,144.97,85.53,1664.32,2394.84,1812.16,4059.16,71.84,0.00,1826.44,2394.84,2466.68,4221.28,4293.12,582.68
2452361,52326,2452401,15,287,2672,6786,312,298,2597,5809,269,1,1,9,1,2,432,49,99.94,128.92,103.13,1263.71,5053.37,4897.06,6317.08,151.60,0.00,1073.59,5053.37,5204.97,6126.96,6278.56,156.31
2452361,52326,2452452,87,287,2672,6786,312,298,2597,5809,269,1,1,15,1,2,432,42,28.08,83.11,79.78,139.86,3350.76,1179.36,3490.62,16.41,3116.20,1151.64,234.56,250.97,1386.20,1402.61,-944.80
2452361,52326,2452429,109,287,2672,6786,312,298,2597,5809,269,1,1,11,1,2,432,59,80.15,192.36,182.74,567.58,10781.66,4728.85,11349.24,156.33,7654.97,5447.47,3126.69,3283.02,8574.16,8730.49,-1602.16
2452361,52326,2452368,6,287,2672,6786,312,298,2597,5809,269,1,1,15,1,3,432,67,41.70,72.97,9.48,4253.83,635.16,2793.90,4888.99,38.10,0.00,1710.51,635.16,673.26,2345.67,2383.77,-2158.74
2452361,52326,2452462,174,287,2672,6786,312,298,2597,5809,269,1,1,4,1,1,432,95,99.48,149.22,113.40,3402.90,10773.00,9450.60,14175.90,383.51,1185.03,141.55,9587.97,9971.48,9729.52,10113.03,137.37
2452361,52326,2452445,165,287,2672,6786,312,298,2597,5809,269,1,1,8,1,3,432,74,92.15,269.99,83.69,13786.20,6193.06,6819.10,19979.26,371.58,0.00,2197.06,6193.06,6564.64,8390.12,8761.70,-626.04
2452361,52326,2452416,3,287,2672,6786,312,298,2597,5809,269,1,1,7,1,1,432,79,70.55,143.92,50.37,7390.45,3979.23,5573.45,11369.68,278.54,0.00,1364.33,3979.23,4257.77,5343.56,5622.10,-1594.22
2452240,36342,2452332,85,633,1176,5135,386,998,10498,719,96,1,1,14,1,3,433,2,46.21,133.08,42.58,181.00,85.16,92.42,266.16,1.70,0.00,98.46,85.16,86.86,183.62,185.32,-7.26
2452240,36342,2452320,27,633,1176,5135,386,998,10498,719,96,1,1,17,1,2,433,22,28.87,48.50,46.07,53.46,1013.54,635.14,1067.00,34.05,587.85,234.74,425.69,459.74,660.43,694.48,-209.45
2452240,36342,2452306,73,633,1176,5135,386,998,10498,719,96,1,1,11,1,3,433,12,16.02,26.11,8.87,206.88,106.44,192.24,313.32,8.51,0.00,18.72,106.44,114.95,125.16,133.67,-85.80
2452240,36342,2452251,123,633,1176,5135,386,998,10498,719,96,1,1,14,1,2,433,35,5.21,15.47,8.97,227.50,313.95,182.35,541.45,15.69,0.00,113.40,313.95,329.64,427.35,443.04,131.60
2452240,36342,2452241,159,633,1176,5135,386,998,10498,719,96,1,1,6,1,1,433,76,33.05,65.43,21.59,3331.84,1640.84,2511.80,4972.68,16.40,0.00,596.60,1640.84,1657.24,2237.44,2253.84,-870.96
2452240,36342,2452330,157,633,1176,5135,386,998,10498,719,96,1,1,6,1,2,433,90,54.78,159.95,55.98,9357.30,5038.20,4930.20,14395.50,302.29,0.00,5901.30,5038.20,5340.49,10939.50,11241.79,108.00
2452240,36342,2452251,111,633,1176,5135,386,998,10498,719,96,1,1,14,1,1,433,55,99.11,168.48,144.89,1297.45,7968.95,5451.05,9266.40,217.55,717.20,3613.50,7251.75,7469.30,10865.25,11082.80,1800.70
2452240,36342,2452353,91,633,1176,5135,386,998,10498,719,96,1,1,3,1,2,433,60,63.42,156.64,23.49,7989.00,1409.40,3805.20,9398.40,112.75,0.00,939.60,1409.40,1522.15,2349.00,2461.75,-2395.80
2452240,36342,2452307,99,633,1176,5135,386,998,10498,719,96,1,1,6,1,2,433,91,45.16,59.61,2.38,5207.93,216.58,4109.56,5424.51,8.66,0.00,2603.51,216.58,225.24,2820.09,2828.75,-3892.98
2452240,36342,2452357,121,633,1176,5135,386,998,10498,719,96,1,1,10,1,1,433,7,21.19,47.04,7.05,279.93,49.35,148.33,329.28,3.94,0.00,78.96,49.35,53.29,128.31,132.25,-98.98
2452240,36342,2452334,143,633,1176,5135,386,998,10498,719,96,1,1,4,1,3,433,19,23.78,51.84,24.88,512.24,472.72,451.82,984.96,28.36,0.00,462.84,472.72,501.08,935.56,963.92,20.90
2452581,74628,2452587,13,237,3057,4684,31,495,2668,4403,494,1,1,9,1,3,434,95,53.58,154.31,52.46,9675.75,4983.70,5090.10,14659.45,448.53,0.00,7329.25,4983.70,5432.23,12312.95,12761.48,-106.40
2452581,74628,2452647,19,237,3057,4684,31,495,2668,4403,494,1,1,11,1,3,434,46,3.43,4.42,2.07,108.10,95.22,157.78,203.32,5.71,0.00,48.76,95.22,100.93,143.98,149.69,-62.56
2452581,74628,2452584,48,237,3057,4684,31,495,2668,4403,494,1,1,3,1,2,434,19,43.21,126.60,17.72,2068.72,336.68,820.99,2405.40,16.83,0.00,841.89,336.68,353.51,1178.57,1195.40,-484.31
2452581,74628,2452603,151,237,3057,4684,31,495,2668,4403,494,1,1,11,1,3,434,93,22.75,43.22,21.17,2050.65,1968.81,2115.75,4019.46,118.12,0.00,562.65,1968.81,2086.93,2531.46,2649.58,-146.94
2452581,74628,2452620,1,237,3057,4684,31,495,2668,4403,494,1,1,17,1,1,434,56,77.93,169.88,10.19,8942.64,570.64,4364.08,9513.28,0.00,353.79,3329.20,216.85,216.85,3546.05,3546.05,-4147.23
2452581,74628,2452689,126,237,3057,4684,31,495,2668,4403,494,1,1,7,1,1,434,41,20.73,58.04,48.75,380.89,1998.75,849.93,2379.64,19.98,0.00,951.61,1998.75,2018.73,2950.36,2970.34,1148.82
2452581,74628,2452682,84,237,3057,4684,31,495,2668,4403,494,1,1,3,1,2,434,56,47.61,84.74,44.06,2278.08,2467.36,2666.16,4745.44,74.02,0.00,1328.32,2467.36,2541.38,3795.68,3869.70,-198.80
2452581,74628,2452631,90,237,3057,4684,31,495,2668,4403,494,1,1,13,1,1,434,42,82.81,208.68,156.51,2191.14,6573.42,3478.02,8764.56,460.13,0.00,1489.74,6573.42,7033.55,8063.16,8523.29,3095.40
2452581,74628,2452665,108,237,3057,4684,31,495,2668,4403,494,1,1,19,1,3,434,70,65.98,172.86,74.32,6897.80,5202.40,4618.60,12100.20,468.21,0.00,1935.50,5202.40,5670.61,7137.90,7606.11,583.80
2452306,71015,2452378,129,129,18667,2021,214,967,7552,35,279,1,1,19,1,3,435,40,93.83,199.85,181.86,719.60,7274.40,3753.20,7994.00,509.20,0.00,3756.80,7274.40,7783.60,11031.20,11540.40,3521.20
2452306,71015,2452328,102,129,18667,2021,214,967,7552,35,279,1,1,13,1,3,435,19,74.37,97.42,14.61,1573.39,277.59,1413.03,1850.98,19.43,0.00,777.29,277.59,297.02,1054.88,1074.31,-1135.44
2452306,71015,2452405,162,129,18667,2021,214,967,7552,35,279,1,1,17,1,3,435,53,67.01,123.96,43.38,4270.74,2299.14,3551.53,6569.88,22.99,0.00,2496.30,2299.14,2322.13,4795.44,4818.43,-1252.39
2452306,71015,2452418,67,129,18667,2021,214,967,7552,35,279,1,1,6,1,3,435,82,41.03,54.15,16.78,3064.34,1375.96,3364.46,4440.30,0.00,0.00,576.46,1375.96,1375.96,1952.42,1952.42,-1988.50
2452306,71015,2452421,81,129,18667,2021,214,967,7552,35,279,1,1,6,1,2,435,49,34.12,101.33,14.18,4270.35,694.82,1671.88,4965.17,48.63,0.00,2233.91,694.82,743.45,2928.73,2977.36,-977.06
2452306,71015,2452406,60,129,18667,2021,214,967,7552,35,279,1,1,3,1,2,435,86,11.89,24.96,5.99,1631.42,515.14,1022.54,2146.56,46.36,0.00,1051.78,515.14,561.50,1566.92,1613.28,-507.40
2452306,71015,2452395,175,129,18667,2021,214,967,7552,35,279,1,1,13,1,1,435,6,30.61,50.50,36.86,81.84,221.16,183.66,303.00,11.05,0.00,54.54,221.16,232.21,275.70,286.75,37.50
2452306,71015,2452363,45,129,18667,2021,214,967,7552,35,279,1,1,11,1,3,435,24,24.22,48.92,4.89,1056.72,117.36,581.28,1174.08,2.34,0.00,457.68,117.36,119.70,575.04,577.38,-463.92
2452306,71015,2452422,156,129,18667,2021,214,967,7552,35,279,1,1,13,1,3,435,83,45.53,90.14,75.71,1197.69,6283.93,3778.99,7481.62,62.83,0.00,1495.66,6283.93,6346.76,7779.59,7842.42,2504.94
2452306,71015,2452356,120,129,18667,2021,214,967,7552,35,279,1,1,20,1,3,435,55,69.85,172.52,96.61,4175.05,5313.55,3841.75,9488.60,371.94,0.00,3700.40,5313.55,5685.49,9013.95,9385.89,1471.80
2452306,71015,2452406,24,129,18667,2021,214,967,7552,35,279,1,1,7,1,1,435,20,83.59,193.92,11.63,3645.80,232.60,1671.80,3878.40,9.30,0.00,1047.00,232.60,241.90,1279.60,1288.90,-1439.20
2452306,71015,2452358,66,129,18667,2021,214,967,7552,35,279,1,1,12,1,1,435,39,91.57,161.16,157.93,125.97,6159.27,3571.23,6285.24,369.55,0.00,2953.86,6159.27,6528.82,9113.13,9482.68,2588.04
2452306,71015,2452382,93,129,18667,2021,214,967,7552,35,279,1,1,14,1,2,435,29,96.22,108.72,48.92,1734.20,1418.68,2790.38,3152.88,113.49,0.00,1008.91,1418.68,1532.17,2427.59,2541.08,-1371.70
2452306,71015,2452426,36,129,18667,2021,214,967,7552,35,279,1,1,16,1,2,435,60,28.01,60.50,6.05,3267.00,363.00,1680.60,3630.00,18.15,0.00,181.20,363.00,381.15,544.20,562.35,-1317.60
2452306,71015,2452358,43,129,18667,2021,214,967,7552,35,279,1,1,5,1,2,435,84,82.69,212.51,204.00,714.84,17136.00,6945.96,17850.84,171.36,0.00,8746.08,17136.00,17307.36,25882.08,26053.44,10190.04
2452306,71015,2452410,54,129,18667,2021,214,967,7552,35,279,1,1,9,1,2,435,91,86.84,230.99,78.53,13873.86,7146.23,7902.44,21020.09,85.75,4287.73,8197.28,2858.50,2944.25,11055.78,11141.53,-5043.94
2451882,66921,2451926,109,183,13114,332,83,91,18774,5028,395,1,1,9,1,1,436,67,27.04,34.34,27.12,483.74,1817.04,1811.68,2300.78,0.00,0.00,873.68,1817.04,1817.04,2690.72,2690.72,5.36
2451882,66921,2451951,5,183,13114,332,83,91,18774,5028,395,1,1,7,1,3,436,9,51.33,151.93,80.52,642.69,724.68,461.97,1367.37,14.49,0.00,669.96,724.68,739.17,1394.64,1409.13,262.71
2451882,66921,2451941,173,183,13114,332,83,91,18774,5028,395,1,1,9,1,1,436,18,1.77,3.48,2.81,12.06,50.58,31.86,62.64,1.01,0.00,8.10,50.58,51.59,58.68,59.69,18.72
2451882,66921,2451901,164,183,13114,332,83,91,18774,5028,395,1,1,2,1,1,436,35,80.79,230.25,195.71,1208.90,6849.85,2827.65,8058.75,273.99,0.00,2981.65,6849.85,7123.84,9831.50,10105.49,4022.20
2451882,66921,2451960,2,183,13114,332,83,91,18774,5028,395,1,1,5,1,3,436,12,5.16,9.08,4.90,50.16,58.80,61.92,108.96,2.35,0.00,24.96,58.80,61.15,83.76,86.11,-3.12
2451882,66921,2451958,77,183,13114,332,83,91,18774,5028,395,1,1,3,1,2,436,81,3.14,7.44,2.38,409.86,192.78,254.34,602.64,7.71,0.00,258.39,192.78,200.49,451.17,458.88,-61.56
2451882,66921,2451906,146,183,13114,332,83,91,18774,5028,395,1,1,19,1,2,436,61,34.07,61.32,26.36,2132.56,1607.96,2078.27,3740.52,128.63,0.00,1570.75,1607.96,1736.59,3178.71,3307.34,-470.31
2451882,66921,2451943,115,183,13114,332,83,91,18774,5028,395,1,1,6,1,3,436,19,31.70,35.18,26.38,167.20,501.22,602.30,668.42,10.02,0.00,267.33,501.22,511.24,768.55,778.57,-101.08
2451882,66921,2451909,176,183,13114,332,83,91,18774,5028,395,1,1,7,1,1,436,76,27.08,35.74,17.51,1385.48,1330.76,2058.08,2716.24,93.15,0.00,1276.04,1330.76,1423.91,2606.80,2699.95,-727.32
2451882,66921,2451981,61,183,13114,332,83,91,18774,5028,395,1,1,12,1,1,436,30,63.00,79.38,73.02,190.80,2190.60,1890.00,2381.40,21.90,0.00,0.00,2190.60,2212.50,2190.60,2212.50,300.60
2451882,66921,2451926,85,183,13114,332,83,91,18774,5028,395,1,1,2,1,1,436,92,74.56,172.97,152.21,1909.92,14003.32,6859.52,15913.24,8.40,13723.25,6046.24,280.07,288.47,6326.31,6334.71,-6579.45
2451446,12387,2451463,50,994,17333,1272,11,875,9853,5923,361,1,1,16,1,3,437,84,62.28,161.30,135.49,2168.04,11381.16,5231.52,13549.20,227.62,0.00,677.04,11381.16,11608.78,12058.20,12285.82,6149.64
2451446,12387,2451483,62,994,17333,1272,11,875,9853,5923,361,1,1,16,1,1,437,97,95.60,164.43,46.04,11483.83,4465.88,9273.20,15949.71,44.65,0.00,4944.09,4465.88,4510.53,9409.97,9454.62,-4807.32
2451446,12387,2451554,112,994,17333,1272,11,875,9853,5923,361,1,1,11,1,3,437,24,84.78,108.51,97.65,260.64,2343.60,2034.72,2604.24,117.18,0.00,989.52,2343.60,2460.78,3333.12,3450.30,308.88
2451446,12387,2451545,56,994,17333,1272,11,875,9853,5923,361,1,1,5,1,1,437,5,58.05,154.41,140.51,69.50,702.55,290.25,772.05,49.17,0.00,216.15,702.55,751.72,918.70,967.87,412.30
