ACTIVE,BKCLASS,ROA,LONGITUDE,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,LATITUDE,ESTYMD
1,NM,1.741830947880097,-81.4329849655894,14.41,Georgia,620808,11,2709,541430,Southeastern Bank,Darien,5685,GA,31.3769499963973,01/01/1889
1,NM,1.268763191717665,-84.7379330102065,22.98,Georgia,84922,1,269,79833,The Bank of Edison,Edison,5686,GA,31.5577479831678,10/01/1904
1,NM,1.871020936189242,-82.2446850325189,17.12,Georgia,1538347,8,7029,1306022,PrimeSouth Bank,Blackshear,5694,GA,31.303708004441,01/01/1891
1,NM,1.1063733706177108,-103.20575596914,11.58,New Mexico,465870,7,1274,393425,The Bank of Clovis,Clovis,57022,NM,34.400988991559,10/16/2000
1,NM,1.8180338100018993,-103.197134008257,17.9,New Mexico,148982,2,670,133594,American Heritage Bank,Clovis,57025,NM,34.4322440188528,12/05/2000
1,NM,-1.189827429609446,-104.794947041569,-3.18,Colorado,41751,2,-131,25126,Champion Bank,Parker,57031,CO,39.5362770136149,06/17/2002
1,NM,0.40703584164346285,-123.037328237219,2.41,Oregon,445855,4,457,335707,Willamette Valley Bank,Salem,57033,OR,44.939844191512,10/31/2000
1,N,0.6127190004382113,-88.016008840881,4.33,Wisconsin,15548303,117,18932,13114848,Nicolet National Bank,Green Bay,57038,WI,44.515176953056,10/31/2000
1,NM,1.524914122685426,-81.5015914351587,17.34,Georgia,331214,4,1228,299724,Bank of Newington,Newington,5704,GA,32.5903175527601,08/14/1919
1,N,1.4233298177618359,-117.239129029791,9.61,California,4046537,14,14371,3402697,"California Bank of Commerce, National Association",San Diego,57044,CA,32.940441986053,12/18/2001
1,NM,3.2905298677485337,-111.88868203754,18.48,Utah,4965251,1,40135,3559989,Celtic Bank,Salt Lake City,57056,UT,40.7633169790559,03/01/2001
1,SM,1.79557475748114,-92.3984090482809,14.15,Arkansas,303722,3,1332,263322,PEOPLES BANK,Sheridan,57058,AR,34.2924979535362,09/13/2000
1,N,1.0075532361504094,-88.0442100055722,10.21,Illinois,1020137,5,2583,913520,Cornerstone National Bank & Trust Company,Palatine,57061,IL,42.1208700081896,10/16/2000
1,NM,0.8338687211854258,-90.150443636882,7.9,Mississippi,957007,7,2028,837224,Story Bank DBA Story Financial Partners,Jackson,57069,MS,32.352274075315,10/12/2000
1,NM,1.2522383014702254,-84.394075574537,12.83,Georgia,2675774,10,8405,2244675,Georgia Banking Company,Atlanta,57071,GA,33.802849340161,11/01/2001
1,NM,1.0140657247943627,-120.435045026445,10.65,California,405124,2,1057,357053,Community Bank of Santa Maria,Santa Maria,57073,CA,34.9097910080616,03/01/2001
1,NM,0.7956065027795766,-116.792263033237,6.14,Idaho,232818,7,473,199725,bankcda,Coeur D Alene,57074,ID,47.6813579805574,05/17/2001
1,N,1.3234275826603186,-87.8211460205825,16.31,Illinois,6810323,7,20945,5830953,"Northbrook Bank and Trust Company, National Association",Northbrook,57082,IL,42.1326719793178,11/22/2000
1,NM,0.4967789571152949,-80.186868961987,2.38,Florida,5853462,7,7216,4381010,Emigrant Bank,Miami,57083,FL,25.771894019922,09/14/2001
1,NM,0.950645120187913,-83.1824719734408,11.71,Georgia,177458,1,429,161889,The Farmers Bank,Greensboro,5709,GA,33.5745210170627,09/06/1911
1,NM,0.872466697178833,-87.6773869933921,9.29,Tennessee,339382,5,722,301172,Traditions First Bank,Erin,57092,TN,36.3199279905855,11/30/2000
1,SB,38.763590509805034,-87.9022179673902,63.71,Wisconsin,521260,1,47802,50500,Northwestern Mutual Wealth Management,Milwaukee,57093,WI,43.0394610078258,04/06/2001
1,SM,1.2816410623751004,-83.0178030314938,15.04,Michigan,1134884,11,3650,979874,Northstar Bank,Bad Axe,57097,MI,43.8012110087095,02/01/2001
1,NM,0.5461923513489345,-118.366744787603,5.15,California,772560,4,1046,632141,Mission Valley Bank,Sun Valley,57101,CA,34.229485529582,07/12/2001
1,N,1.885996053378629,-88.0507059805331,18.52,Illinois,2394258,7,11070,2052032,"Schaumburg Bank & Trust Company, National Association",Schaumburg,57103,IL,42.0407030135583,01/22/2001
1,SB,22.418214799524613,-85.8320911468982,27.36,Indiana,17443,1,896,500,Everence Trust Company,Goshen,57109,IN,41.6027086009896,06/01/2001
1,N,2.0731192720681952,-83.4578129665264,14.55,Georgia,862361,2,4784,698766,"First Century Bank, National Association",Commerce,57123,GA,34.2032800122179,03/25/2002
1,NM,2.4538340793462656,-86.2048689956799,38.53,Alabama,697822,9,4213,644396,First Community Bank of Central Alabama,Wetumpka,57124,AL,32.5284059823157,08/28/2001
1,NM,1.5811656062924486,-83.3031940103058,18.31,Georgia,601137,5,2356,534627,Guardian Bank,Valdosta,57127,GA,30.8791390018906,05/01/2001
1,SB,-1.0994739364735435,-73.8549511478538,-10.24,New York,848607,1,-2357,737551,Community Federal Savings Bank,Woodhaven,57129,NY,40.692686788129,07/16/2001
1,N,0.7011691724931753,-71.1401755880286,6.53,Massachusetts,5078040,7,8861,4043768,"Leader Bank, National Association",Arlington,57134,MA,42.4044126516229,05/08/2002
1,NM,0.5999364197815992,-114.020750035541,8.78,Arizona,182236,3,276,168446,Mission Bank,Kingman,57137,AZ,35.1918270043991,04/30/2001
1,NM,1.7791496522083963,-93.962516018172,13.22,Missouri,95464,2,415,82428,Community Bank of Missouri,Richmond,57141,MO,39.2648409815807,05/07/2001
1,NM,1.5938231679792945,-83.0749969948667,17.98,Georgia,800620,6,3116,713937,Farmers and Merchants Bank,Lakeland,5716,GA,31.0411623402309,01/01/1907
1,N,11.291845943960542,-94.608759411894,14.03,Kansas,19658,1,538,500,National Advisors Trust Company,Leawood,57160,KS,38.928776117474,10/01/2001
1,SM,1.1747029895267622,-117.847749999653,11.5,California,1243344,1,4007,1092294,Commerce West Bank,Irvine,57176,CA,33.679763983786,09/24/2001
1,SM,0.5958445889107122,-77.3105779836469,6.16,Virginia,1051579,6,1576,917869,The Freedom Bank of Virginia,Fairfax,57184,VA,38.847182983927,07/23/2001
1,N,1.0432410837745365,-112.202408040037,9.68,Arizona,1061418,13,2817,938240,BNC National Bank,Glendale,57197,AZ,33.6658499826053,07/09/2001
1,NM,1.3749058465325001,-75.5573740208323,10.02,Delaware,46648000,1,162000,37458000,Barclays Bank Delaware,Wilmington,57203,DE,39.738586987247,05/23/2001
1,NM,1.0300759614650707,-88.1581830178193,10.07,Illinois,151942,6,388,125987,Philo Exchange Bank,Philo,5722,IL,40.0071740103919,01/01/1883
1,NM,0.8531099353224779,-75.3842370097452,12.35,Pennsylvania,1843103,10,3886,1682340,Embassy Bank for the Lehigh Valley,Bethlehem,57228,PA,40.6660459985333,11/06/2001
1,N,3.503927288022457,-82.848877004743,36.76,Georgia,331550,1,2874,301091,Douglas National Bank,Douglas,57230,GA,31.5091950127432,11/19/2001
1,SM,2.43009206610634,-91.6653465720198,14.74,Iowa,2866781,9,17429,1979936,Cedar Rapids Bank and Trust Company,Cedar Rapids,57244,IA,41.9809729428873,09/14/2001
1,NM,1.6549001901092133,-94.6927490153782,18.89,Kansas,477432,1,2025,327362,Cornerstone Bank,Overland Park,57250,KS,38.8842729892974,10/26/2001
1,N,1.033692519814431,-91.4676510037238,8.64,Wisconsin,1820156,22,4651,1588094,CCFBank National Association,Altoona,57265,WI,44.8068129945578,12/10/2001
1,N,1.4401899233073363,-83.6529799660915,11.77,Ohio,1282436,2,4659,1118590,"Signature Bank, National Association",Toledo,57269,OH,41.6907860067165,04/02/2002
1,NM,1.6174931015502176,-96.6466399639131,14.09,Kansas,140168,2,562,123717,First Commerce Bank,Marysville,57273,KS,39.8419630107665,08/21/2002
1,SM,1.5037928750716556,-105.281230027453,19.38,Colorado,358938,3,1351,325902,FlatIrons Bank,Boulder,57280,CO,40.0158059876486,12/22/2001
1,N,2.358004564721226,-105.28005899176,15.39,Colorado,792499,8,4520,666655,AMG National Trust Bank,Boulder,57295,CO,40.0160859851242,08/01/2001
1,NM,1.4837054631828979,-87.9114570039844,18.27,Kentucky,529027,6,1952,457043,"United Community Bank of West Kentucky, Inc.",Morganfield,57301,KY,37.6887509914528,12/10/2001
1,SM,1.773930463097199,-90.188911962411,26,Missouri,20062734,2,87534,18396559,Stifel Bank and Trust,Saint Louis,57311,MO,38.629716014783,04/16/2002
1,NM,2.27756640720444,-115.279754137285,17.63,Nevada,226529,5,1305,195746,Town & Country Bank,Las Vegas,57312,NV,36.100424093241,04/15/2002
1,SM,1.6585394341110171,-104.73359796439,25.09,Colorado,291021,2,1207,270460,Farmers Bank,Ault,57335,CO,40.5826839900495,12/28/2001
1,NM,-3.043285566553405,-93.084309991954,-43.31,Minnesota,259829,1,-1957,224230,Drake Bank,Saint Paul,57336,MN,44.9374079913541,05/01/2002
1,SM,0.601189235245597,-84.2082870026158,7.19,Tennessee,3578112,15,5306,3232140,SouthEast Bank,Farragut,57348,TN,35.8673579831921,04/29/2002
1,SM,1.4891802376555496,-90.188911962411,22.12,Missouri,12142509,1,44448,11290093,Stifel Bank,Saint Louis,57358,MO,38.629716014783,05/16/2002
1,NM,0.4966292203103528,-88.3415990082275,5.68,Illinois,490530,1,613,375245,American Eagle Bank,South Elgin,57359,IL,41.9736560024198,10/17/2002
1,NM,1.5425620994230873,-73.4907299622384,14.82,Connecticut,3364622,11,12953,2912453,Bankwell Bank,New Canaan,57368,CT,41.1484189942239,04/22/2002
1,NM,1.5649311098601952,-80.3368412894272,17.47,Florida,2842514,10,11016,2512559,U. S. Century Bank,Doral,57369,FL,25.7953184284588,10/28/2002
1,NM,1.0988765949096682,-124.039878958855,12.76,Oregon,447347,7,1232,407188,Oregon Coast Bank,Newport,57373,OR,44.6317680108509,07/08/2002
1,NM,1.2933505450136304,-92.9131149840137,13.23,Iowa,119556,2,392,105743,United Bank & Trust Co.,Marshalltown,57391,IA,42.0206920160077,06/21/2002
1,NM,1.7816899541320892,-86.5673670296405,14.48,Tennessee,232200,3,1008,201465,Bank of Lincoln County,Fayetteville,57396,TN,35.1516740001513,07/22/2002
1,NM,2.9272492466637967,-111.908511022063,20.31,Utah,20995000,1,153000,16244000,"Optum Bank, Inc.",Draper,57408,UT,40.5164850179648,07/21/2003
1,SM,1.1949670093115239,-97.1086099823511,12.61,Texas,651207,5,1886,587277,Worthington Bank,Arlington,57414,TX,32.736401987605,11/21/2002
1,N,0.6110905061341991,-84.4202550241818,7,Kentucky,1652652,23,2525,1495717,"Forcht Bank, National Association",Lexington,57415,KY,38.0288999797911,10/01/2002
1,SM,0.22981230827079083,-89.8955350415295,2.43,Tennessee,430166,10,246,382421,Patriot Bank,Millington,57416,TN,35.3549999861768,10/09/2002
1,NM,1.3121395138889893,-117.861903010803,14.38,California,3899410,10,12467,3390468,Commercial Bank of California,Irvine,57417,CA,33.657399012548,05/15/2003
1,SM,0.4491266542436406,-79.9905880074904,4.18,Virginia,189654,3,213,168152,Highlands Community Bank,Covington,57420,VA,37.7700539854216,09/16/2002
1,NM,1.7330747110607818,-82.0779349478325,19.25,Florida,1039540,8,4444,912022,Sanibel Captiva Community Bank,Sanibel,57425,FL,26.4365923108703,01/21/2003
1,SM,0.8602617715744311,-81.3655910274785,11.43,Florida,179329,1,396,153130,Commerce Bank & Trust,Winter Park,57429,FL,28.586283008841,02/03/2003
1,N,1.5083291434231763,-88.0989830606147,14.07,Illinois,2689580,10,9791,2260897,"State Bank of the Lakes, National Association",Antioch,5744,IL,42.4768768448741,01/01/1926
1,NM,1.5539642065314563,-117.916732978968,9.74,California,379100,7,1471,311254,American Continental Bank,City Of Industry,57444,CA,33.9921389911287,10/06/2003
1,NM,1.973442223719132,-111.861202470894,11.64,Utah,2651012,1,13004,2133810,Medallion Bank,Salt Lake City,57449,UT,40.6312468511198,12/22/2003
1,SM,1.293372472749383,-97.2092100033579,17.4,Texas,242914000,1,803000,219912000,"Charles Schwab Bank, SSB",Westlake,57450,TX,32.9962919899245,04/28/2003
1,NM,0.6819534573116734,-122.346298993726,6.47,Washington,1111947,9,1879,974771,Sound Community Bank,Seattle,57451,WA,47.6159520203322,01/01/1953
1,NM,1.2996093981711996,-118.306969999479,11.37,California,3395119,19,10845,2898675,PCB Bank,Los Angeles,57463,CA,34.0623109853185,09/18/2003
1,NM,1.8522485344198227,-86.778712443439,17.76,Tennessee,937413,6,4237,829628,First Commerce Bank,Lewisburg,57465,TN,35.457090225749,12/02/2002
1,NM,0.8410420470721979,-93.2409049818483,12.14,Minnesota,100432,1,209,92239,Community Bank Owatonna,Owatonna,57468,MN,44.0848080087848,01/13/2003
1,SB,-0.8446141386092793,-82.3549990087538,-1.01,Florida,34619,4,-73,500,Members Trust Company,Tampa,57470,FL,28.078074011988,10/30/2003
1,NM,0.5849112235826699,-86.2961530342214,8.86,Alabama,1166670,10,1649,1064707,Citizens Bank & Trust,Guntersville,57483,AL,34.3545280184385,03/03/2003
1,NM,0.9722834302117308,-89.242296027598,9.98,Illinois,1757504,14,4156,1542318,Foresight Bank,Winnebago,5749,IL,42.279415005948,01/06/1907
1,NM,0.10049075874854353,-97.9670537540023,1,Oklahoma,340690,6,87,299578,Bank of Commerce,Duncan,57491,OK,34.538113576104,12/16/2002
1,NM,1.6445077612140795,-97.8171360296277,14.28,Texas,275404,3,1163,241338,PrimeBank of Texas,Austin,57495,TX,30.2752489877284,05/09/2003
1,NM,0.9095359290002522,-76.5112014936801,9.27,New York,1414854,13,3219,1218951,Pathfinder Bank,Oswego,57497,NY,43.4557080378084,10/25/2002
1,N,1.304831270248274,-96.3507300318921,7.66,Iowa,605208,10,1970,442258,Liberty National Bank,Sioux City,57505,IA,42.4384950205863,03/17/2003
1,NM,1.4787050541573195,-121.912676990923,12.87,California,2572193,3,9491,2202730,Avidbank,San Jose,57510,CA,37.3683149820977,10/01/2003
1,NM,1.0566990483596823,-86.1327200038977,9.65,Indiana,965289,7,2507,791009,Community First Bank of Indiana,Kokomo,57511,IN,40.4862050155579,02/03/2003
1,SM,0.7305319748729635,-112.073197985102,9.01,Arizona,98766387,38,174873,83216785,Western Alliance Bank,Phoenix,57512,AZ,33.4479500043429,02/03/2003
1,NM,1.454347681679288,-96.8040670253355,16.78,Texas,915999,2,3503,817993,Tolleson Private Bank,Dallas,57522,TX,32.8379870079635,02/03/2003
1,NM,-0.03828262145287585,-90.155800008288,-0.54,Illinois,198429,6,-19,167254,Fidelity Bank,Savanna,5753,IL,42.093641982457,01/01/1920
1,NM,0.6786858342875421,-86.4550279855984,7.25,Alabama,655520,5,1098,562836,The Hometown Bank of Alabama,Oneonta,57540,AL,33.9681729925648,10/20/2003
1,NM,0.459416759159555,-115.09660796034,4.56,Nevada,16100274,1,18108,13591638,Toyota Financial Savings Bank,Henderson,57542,NV,36.0223110001638,08/16/2004
1,N,1.6492304606131598,-97.3691219637958,13.89,Texas,563285,1,2302,493105,"Trinity Bank, N.A.",Fort Worth,57543,TX,32.7302619920719,05/28/2003
1,SM,1.7943180957474598,-95.761083427705,16.75,Kansas,335781,3,1451,244912,Heritage Bank,Topeka,57548,KS,39.012641207787,04/14/2003
1,NM,1.0701648797855048,-86.8456410182852,10.62,Alabama,875139,6,2316,760182,Traditions Bank,Cullman,57554,AL,34.1774909916229,08/04/2003
1,N,1.0445180024855725,-111.887850888021,13.44,Utah,122261832,1,315418,108163032,"UBS Bank USA, National Association",Salt Lake City,57565,UT,40.767945130713,09/15/2003
1,NM,1.2056310059926953,-87.9888219702937,11.52,Alabama,197894,3,595,174545,PeoplesTrust Bank,Hamilton,57569,AL,34.1256430112411,07/23/2004
1,NM,1.7764196521175706,-111.908511022063,13.67,Utah,13310873,1,59816,10359788,Comenity Capital Bank,Draper,57570,UT,40.5164850179648,12/01/2003
1,NM,1.845439051661438,-111.891660965929,12.1,Utah,180667,1,850,144545,Continental Bank,Salt Lake City,57571,UT,40.769019984067,11/03/2003
1,NM,1.1284244350199057,-92.6500539819943,13.27,Missouri,420558,3,1194,375149,Heritage Bank of the Ozarks,Lebanon,57576,MO,37.6666430093658,09/22/2003
1,NM,1.7970972447195157,-82.3590730327922,17.2,Georgia,248727,2,1115,219934,Community Bank of Georgia,Baxley,57579,GA,31.7824539829895,05/11/2004
1,NM,1.1756351381283103,-118.25428898365,10.89,California,974262,3,2833,828311,Golden State Bank,Glendale,57585,CA,34.153978998845,12/01/2003
1,NM,0.8354682084528808,-104.85087503905,9.84,Colorado,452902,6,938,367171,Integrity Bank & Trust,Monument,57587,CO,39.0934769944723,08/11/2003
1,NM,2.159517220052472,-122.025282998581,16.06,California,2895001,10,15599,2476069,West Coast Community Bank,Santa Cruz,57591,CA,36.97739299246,02/03/2004
1,NM,0.902372600921199,-81.3037019880971,10.51,Florida,947978,9,2097,859597,Mainstreet Community Bank of Florida,Deland,57598,FL,29.0260230046818,10/24/2003
1,N,1.0149210441686598,-93.916921985297,10.25,Minnesota,885725,6,2292,785560,Falcon National Bank,Foley,57603,MN,45.6593289904573,07/01/2003
1,NM,0.8598817709508554,-105.003316963559,9.04,Colorado,3238793,15,6869,2849971,First Western Trust Bank,Denver,57607,CO,39.753319984187,03/17/2004
1,NM,1.136361522218398,-124.165430983606,11.17,California,543402,4,1527,484145,Redwood Capital Bank,Eureka,57610,CA,40.8027239939211,03/01/2004
1,NM,0.7024659347251663,-77.156803001257,6.12,Maryland,8250749,4,14198,7159909,Forbright Bank,Potomac,57614,MD,39.0410569911083,10/17/2003
1,NM,0.5004021088374587,-79.3876829926799,7.7,Pennsylvania,259706,5,329,239420,Clarion County Community Bank,Clarion,57624,PA,41.2159079831168,01/07/2004
1,NM,1.3691430727559395,-83.9696239605405,11.62,Michigan,484231,5,1651,424929,1st State Bank,Saginaw,57626,MI,43.4769179827892,04/12/2004
1,NM,0.8270906655064423,-85.785579041478,14.35,Tennessee,236574,4,480,220672,Homeland Community Bank,Mcminnville,57632,TN,35.6988479922055,11/24/2003
1,SI,1.0753177114121404,-122.327266038548,9.77,Washington,3203414,31,8602,2658034,1st Security Bank of Washington,Mountlake Terrace,57633,WA,47.7991759813387,04/01/2004
1,NM,1.3341654386121324,-87.2727706766357,12.56,Alabama,95134,2,318,84972,Bank of Walker County,Jasper,57640,AL,33.8493056483804,03/29/2004
1,NM,0.3618925810393672,-93.1230836702153,3.78,Minnesota,313092,2,278,282533,Gateway Bank,Mendota Heights,57644,MN,44.8850948572555,01/20/2004
1,NM,0.7185562136759267,-82.8317110346778,7.14,Tennessee,180818,3,323,151725,Heritage Community Bank,Greeneville,57656,TN,36.1650639894256,12/03/2003
1,SM,0.8636300541355172,-74.1808581511401,8.63,New York,643885,7,1361,533413,Empire State Bank,Staten Island,57672,NY,40.6045485616683,06/28/2004
1,NM,1.0845405925250327,-87.398644791636,10.31,Indiana,854676,20,2075,757324,The Fountain Trust Company,Covington,5768,IN,40.139576606517,01/01/1903
1,N,1.7972315642392045,-85.161775008385,10.74,Georgia,487606,4,2185,384822,"American Commerce Bank, National Association",Bremen,57686,GA,33.7071430095039,10/04/2004
1,N,0.32215018586121713,-84.5666150397466,5.16,Georgia,349174,6,290,323168,First National Bank of Decatur County,Bainbridge,57694,GA,30.9045429997633,04/05/2004
1,N,1.8908554418548635,-87.6819709724197,18.33,Illinois,2658605,8,12246,2260607,"Beverly Bank & Trust Company, National Association",Chicago,57701,IL,41.7066799810653,04/01/2004
1,N,1.3749338974087784,-96.8208170015462,10.98,Texas,1047405,2,3484,902125,"T Bank, National Association",Dallas,57703,TX,32.9722089799923,11/02/2004
1,NM,1.4270189974948024,-123.091843967834,12.98,Oregon,1350574,5,4688,1189782,Summit Bank,Eugene,57706,OR,44.0496059851952,02/23/2004
1,NM,1.3105424435032929,-73.8662597601611,14.94,New York,1411198,1,4449,1289469,Greene County Commercial Bank,Catskill,57710,NY,42.2206129795968,05/20/2004
1,SM,1.2855388588135948,-122.06373397357,10.12,California,2632362,34,8371,2267047,United Business Bank,Walnut Creek,57716,CA,37.9069680152028,07/20/2004
1,NM,0.787882274965235,-121.655759756293,6.8,California,627944,6,1318,546200,Pacific Valley Bank,Salinas,57740,CA,36.67627504872,09/14/2004
1,NM,0.6905678867615206,-107.880158297662,5.17,Colorado,646677,6,1131,484966,First Southwest Bank,Durango,57741,CO,37.27004202887,07/09/2004
1,SM,0.8459582533869824,-77.2928840375007,6.71,Virginia,2220487,7,4684,1921378,MainStreet Bank,Fairfax,57742,VA,38.8619039947455,05/26/2004
1,NM,1.6171597053666185,-87.6007700281221,13.65,Illinois,1562101,16,6337,1352439,Providence Bank & Trust,South Holland,57754,IL,41.6011280154815,09/20/2004
1,SM,1.105185253990493,-80.7678829602748,10,South Carolina,2346155,11,6425,2059588,Coastal States Bank,Hilton Head Island,57756,SC,32.1625760161144,08/09/2004
1,NM,0.45720944125812824,-75.391754814774,4.81,Pennsylvania,2575135,7,2935,2173674,Meridian Bank,Wayne,57777,PA,40.044102700645,07/08/2004
1,NM,1.2953999865651749,-83.390763356998,14.14,North Carolina,285744,3,916,258744,Nantahala Bank & Trust Company,Franklin,57784,NC,35.164691808245,10/04/2004
1,NM,1.0182272763932574,-93.2628311185459,12.22,Minnesota,208551,2,505,186874,Lakeview Bank,Lakeville,57785,MN,44.7133073744892,07/08/2004
1,NM,1.2208626064300006,-86.042068966684,17.02,Indiana,325598,4,984,300946,The Peoples Bank,Brownstown,5779,IN,38.8794670155642,01/01/1934
1,SM,1.1082546609345634,-111.89621602739,13.39,Utah,185664000,1,513000,156225000,Ally Bank,Sandy,57803,UT,40.5728360081896,08/02/2004
1,SB,0.3575600444457107,-73.925248256829,3.53,New York,852770,1,753,759760,Quontic Bank,Astoria,57807,NY,40.761993347328,03/14/2005
1,NM,1.6790239236365763,-90.4183584056247,15.08,Missouri,1571899,16,6499,1386573,Sterling Bank,Poplar Bluff,57813,MO,36.7670573519276,10/19/2004
1,NM,1.284942871087328,-80.3200549726934,12.17,Florida,5775714,6,18074,4826945,Banesco USA,Miami,57815,FL,25.8033310183339,01/10/2006
1,SM,1.9523577886633003,-86.822368999395,23.72,Tennessee,1370609,1,6798,1185840,Truxton Trust Company,Nashville,57825,TN,36.094617990821,08/30/2004
1,NM,2.5456322793226382,-115.306009024058,12.33,Nevada,13025805,10,87629,3670887,Beal Bank USA,Las Vegas,57833,NV,36.1934389947883,08/02/2004
1,NM,-0.22919352528291076,-73.9796717716286,-0.27,New York,3490,1,-2,500,Emigrant Mercantile Bank,New York,57834,NY,40.7536949733057,07/09/2004
1,NM,1.0365959745522988,-97.539022973524,10.75,Oklahoma,840668,6,2130,708491,Valliance Bank,Oklahoma City,57841,OK,35.5229540055259,10/20/2004
1,NM,3.1051495023666633,-108.606149968042,40.68,Colorado,828620,3,6397,745006,Timberline Bank,Grand Junction,57857,CO,39.0986099881579,10/25/2004
1,NM,0.8296287258946341,-86.9424447,5.92,Indiana,131393,5,272,112217,Spencer County Bank,Santa Claus,5786,IN,38.1137723000001,08/19/1927
1,NM,1.91906809001204,-85.3027029639588,16.5,Kentucky,277569,6,1313,240009,United Citizens Bank of Southern Kentucky,Columbia,57867,KY,37.0966269900541,12/06/2004
1,NM,0.6466200679364059,-83.2154880385918,7.38,Kentucky,345912,4,548,302006,"1st Trust Bank, Inc.",Hazard,57869,KY,37.2963150205539,12/13/2004
1,NM,0.15706998607903913,-122.653378985195,1.74,Oregon,403359,4,155,359925,Pacific West Bank,West Linn,57872,OR,45.3457950173625,11/05/2004
1,SM,1.1634305793740207,-118.298574014706,8.59,California,1990854,13,5814,1686692,Commonwealth Business Bank,Los Angeles,57873,CA,34.062257005862,03/03/2005
1,NM,0.9132497011330832,-89.8812569723843,10.79,Tennessee,892335,10,2033,782223,Paragon Bank,Memphis,57874,TN,35.1071870071381,01/19/2005
1,NM,0.976904270934832,-83.9226490091172,8.59,Georgia,205888,2,485,178811,Legacy State Bank,Loganville,57882,GA,33.8499620062532,03/15/2005
1,NM,-0.913739723327033,-90.36019104084,-6.75,Missouri,88989,3,-197,76223,Paramount Bank,Hazelwood,57884,MO,38.781432988486,12/30/2004
1,N,0.8877639405802831,-77.222397093299,9.06,Virginia,167705510,41,369496,135520708,"HSBC Bank USA, National Association",Tysons,57890,VA,38.922489690093,07/01/2004
1,NM,1.2674674608157048,-88.9322979603579,11.83,Illinois,282688,3,906,196049,SouthernTrust Bank,Marion,57897,IL,37.7353650181253,05/31/2005
1,NM,1.0472147786288506,-90.6546089940959,11.48,Missouri,206068,1,552,185268,1st Advantage Bank,Saint Peters,57899,MO,38.7977380113666,01/31/2005
1,NM,-1.6191743623996218,-96.89490497899,-12.23,Texas,285730,4,-1203,239737,One World Bank,Dallas,57901,TX,32.8814920191101,04/04/2005
1,NM,1.2851806667687375,-122.71322820462,14.16,California,7796215,42,24710,6015080,Poppy Bank,Santa Rosa,57903,CA,38.437869757618,01/28/2005
1,NM,0.7634252438816272,-93.6139190353518,8.31,Iowa,138416,1,274,116641,First State Bank,Belmond,5791,IA,42.8457020003561,07/01/1933
1,NM,1.5032196769766704,-92.535995977249,14.1,Iowa,72225,1,267,61423,First State Bank,Nashua,57910,IA,42.9515410042142,02/21/2005
1,NM,1.2392971703275886,-94.7664902252714,11.45,Oklahoma,239560,2,736,213056,Bank of Grand Lake,Grove,57915,OK,36.5784723840727,06/09/2005
1,NM,1.1923851412802455,-73.9529429720496,9.75,New Jersey,14200455,57,42023,11566509,ConnectOne Bank,Englewood Cliffs,57919,NJ,40.8725139828736,01/15/2005
1,NM,1.6646699035248125,-94.9762939638348,22.09,Iowa,106197,1,429,85757,Breda Savings Bank,Breda,5792,IA,42.1813560007984,01/01/1890
1,NM,3.594912208973027,-111.892632009412,36.07,Utah,1059474,1,9584,945637,Prime Alliance Bank,Woods Cross,57920,UT,40.8717200070953,12/08/2004
1,NM,1.2484542400663392,-96.791582012918,7.56,Texas,816643,12,2582,671187,Harmony Bank,Dallas,57922,TX,32.816021979235,03/04/2005
1,NM,1.3122013396235037,-83.825731996366,14.58,Georgia,789280,3,2584,713478,Peach State Bank & Trust,Gainesville,57923,GA,34.300999005465,04/27/2005
1,SM,1.0712560171115657,-80.105921737899,12.57,Florida,606938,9,1577,477059,Anchor Bank,Palm Beach Gardens,57931,FL,26.837775133009,03/22/2005
1,NM,0.5331377377272489,-115.180472002914,5.33,Nevada,250405,3,318,221597,Valley Bank of Nevada,North Las Vegas,57933,NV,36.2760299939085,08/01/2005
1,NM,1.1568753301232797,-118.260802979703,12.14,California,2699382,17,7737,2328101,Open Bank,Los Angeles,57944,CA,34.05085099584,06/10/2005
1,NM,0.8670120073524147,-111.080700015221,8.47,Montana,110709,1,227,98196,Bank of Bozeman,Bozeman,57952,MT,45.6703359799787,04/15/2005
1,SM,1.325783408936858,-94.175278225064,14.57,Arkansas,1221577,10,3973,1100692,Legacy Bank,Springdale,57953,AR,36.174691988237,03/28/2005
1,N,0.9419561425799268,-71.4107620303569,7.98,Rhode Island,227134099,977,533380,186851400,"Citizens Bank, National Association",Providence,57957,RI,41.8273839968384,05/13/2005
1,NM,0.9851167986332424,-93.8083429792003,10.57,Iowa,383147,9,937,345721,Earlham Savings Bank,West Des Moines,5796,IA,41.5938140086801,01/01/1931
1,NM,1.3064180427189855,-75.648172830999,16.21,Pennsylvania,810963,3,2659,722623,First Resource Bank,Exton,57967,PA,40.055257761877,05/02/2005
1,SM,0.9470368573237887,-76.868394034388,8.33,Virginia,4238557,28,9788,3431394,Primis Bank,Tappahannock,57968,VA,37.901971017896,04/14/2005
1,NM,0.8921220017552908,-93.2219779739259,9.29,Iowa,221409,8,493,188967,Farmers State Bank,Northwood,5797,IA,43.4450330135622,11/15/1921
1,N,1.3109117283618976,-117.954662148312,9.36,California,95231,1,305,80882,"California International Bank, N.A.",Westminster,57974,CA,33.736290986691,11/30/2005
