cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2452076,50258,2452161,692,43,3218,481,333,8522,2810,254,1,5855,9,1,69,3,1441,99,10.02,12.32,6.89,537.57,682.11,991.98,1219.68,40.92,0.00,450.45,682.11,723.03,1132.56,1173.48,-309.87
2452076,50258,2452131,692,43,3218,481,333,8522,2810,254,1,5856,17,1,53,3,1441,44,67.28,111.01,108.78,98.12,4786.32,2960.32,4884.44,95.72,0.00,2148.96,4786.32,4882.04,6935.28,7031.00,1826.00
2452076,50258,2452083,692,43,3218,481,333,8522,2810,254,1,5963,6,1,155,3,1441,63,82.14,195.49,37.14,9976.05,2339.82,5174.82,12315.87,116.99,0.00,1970.01,2339.82,2456.81,4309.83,4426.82,-2835.00
2452077,29625,2452161,566,11360,6355,173,566,11360,6355,173,1,5932,13,1,45,3,1442,35,70.11,112.87,27.08,3002.65,947.80,2453.85,3950.45,18.95,0.00,631.75,947.80,966.75,1579.55,1598.50,-1506.05
2452077,29625,2452096,566,11360,6355,173,566,11360,6355,173,1,6442,6,1,161,2,1442,30,98.66,278.22,0.00,8346.60,0.00,2959.80,8346.60,0.00,0.00,750.90,0.00,0.00,750.90,750.90,-2959.80
2452077,29625,2452140,566,11360,6355,173,566,11360,6355,173,1,5896,1,1,129,1,1442,84,9.45,16.15,1.93,1194.48,162.12,793.80,1356.60,1.62,0.00,338.52,162.12,163.74,500.64,502.26,-631.68
2452077,29625,2452132,566,11360,6355,173,566,11360,6355,173,1,5999,4,1,169,1,1442,34,25.80,71.98,2.87,2349.74,97.58,877.20,2447.32,0.26,88.79,97.58,8.79,9.05,106.37,106.63,-868.41
2452077,29625,2452085,566,11360,6355,173,566,11360,6355,173,1,6409,13,1,87,2,1442,17,12.03,22.61,21.47,19.38,364.99,204.51,384.37,21.89,0.00,30.60,364.99,386.88,395.59,417.48,160.48
2452077,29625,2452080,566,11360,6355,173,566,11360,6355,173,1,6439,11,1,105,2,1442,2,54.03,112.92,0.00,225.84,0.00,108.06,225.84,0.00,0.00,31.60,0.00,0.00,31.60,31.60,-108.06
2452077,29625,2452140,566,11360,6355,173,566,11360,6355,173,1,5855,6,1,33,2,1442,72,66.20,157.55,37.81,8621.28,2722.32,4766.40,11343.60,108.89,0.00,5444.64,2722.32,2831.21,8166.96,8275.85,-2044.08
,,,,,6355,173,,,6355,,1,6044,,1,71,,1442,71,,121.33,36.39,6030.74,,,,159.15,,,2273.65,,2876.44,3035.59,-1970.02
2452077,29625,2452112,566,11360,6355,173,566,11360,6355,173,1,5891,8,1,41,2,1442,36,59.72,168.41,92.62,2728.44,3334.32,2149.92,6062.76,166.71,0.00,3031.20,3334.32,3501.03,6365.52,6532.23,1184.40
2452077,29625,2452082,566,11360,6355,173,566,11360,6355,173,1,6382,18,1,9,1,1442,5,82.19,217.80,156.81,304.95,784.05,410.95,1089.00,70.56,0.00,98.00,784.05,854.61,882.05,952.61,373.10
2452077,29625,2452099,566,11360,6355,173,566,11360,6355,173,1,5962,11,1,35,1,1442,82,1.17,3.45,3.13,26.24,256.66,95.94,282.90,5.95,182.22,41.82,74.44,80.39,116.26,122.21,-21.50
2452077,29625,2452081,566,11360,6355,173,566,11360,6355,173,1,6459,6,1,43,1,1442,89,80.59,209.53,178.10,2797.27,15850.90,7172.51,18648.17,1426.58,0.00,6340.36,15850.90,17277.48,22191.26,23617.84,8678.39
2452078,37259,2452086,759,9581,547,41,759,9581,547,41,1,5845,12,1,127,1,1443,56,49.90,110.27,15.43,5311.04,864.08,2794.40,6175.12,51.84,0.00,246.96,864.08,915.92,1111.04,1162.88,-1930.32
2452078,37259,2452161,759,9581,547,41,759,9581,547,41,1,5926,18,1,125,3,1443,49,4.93,6.26,5.38,43.12,263.62,241.57,306.74,0.00,118.62,49.00,145.00,145.00,194.00,194.00,-96.57
2452078,37259,2452131,759,9581,547,,,,,,1,,5,1,163,2,1443,62,,149.76,131.78,,,,9285.12,653.62,0.00,649.76,,8823.98,8820.12,9473.74,4252.58
2452078,37259,2452122,759,9581,547,41,759,9581,547,41,1,5848,6,1,5,3,1443,71,20.08,24.29,8.98,1087.01,637.58,1425.68,1724.59,57.38,0.00,68.87,637.58,694.96,706.45,763.83,-788.10
2452078,37259,2452135,759,9581,547,41,759,9581,547,41,1,6465,3,1,179,2,1443,71,54.65,83.06,25.74,4069.72,1827.54,3880.15,5897.26,137.43,109.65,1179.31,1717.89,1855.32,2897.20,3034.63,-2162.26
2452078,37259,2452118,759,9581,547,41,759,9581,547,41,1,6019,5,1,11,3,1443,74,19.93,28.69,13.19,1147.00,976.06,1474.82,2123.06,29.28,0.00,615.68,976.06,1005.34,1591.74,1621.02,-498.76
2452078,37259,2452113,759,9581,547,41,759,9581,547,41,1,6389,18,1,83,3,1443,6,34.14,86.71,51.15,213.36,306.90,204.84,520.26,15.34,0.00,156.06,306.90,322.24,462.96,478.30,102.06
2452078,37259,2452158,759,9581,547,41,759,9581,547,41,1,5917,13,1,67,2,1443,98,71.68,102.50,7.17,9342.34,702.66,7024.64,10045.00,42.15,0.00,1004.50,702.66,744.81,1707.16,1749.31,-6321.98
2452078,37259,2452137,759,9581,547,41,759,9581,547,41,1,5961,7,1,139,3,1443,38,74.93,74.93,58.44,626.62,2220.72,2847.34,2847.34,66.62,0.00,853.86,2220.72,2287.34,3074.58,3141.20,-626.62
2452078,37259,2452117,759,9581,547,41,759,9581,547,41,1,6435,10,1,27,1,1443,35,53.48,68.45,15.74,1844.85,550.90,1871.80,2395.75,27.54,0.00,1030.05,550.90,578.44,1580.95,1608.49,-1320.90
2452078,37259,2452092,759,9581,547,41,759,9581,547,41,1,6036,2,1,15,2,1443,73,79.57,227.57,15.92,15450.45,1162.16,5808.61,16612.61,46.48,0.00,6644.46,1162.16,1208.64,7806.62,7853.10,-4646.45
2452079,78767,2452112,513,11778,3108,129,513,11778,3108,129,1,5896,5,1,81,3,1444,77,73.26,183.15,73.26,8461.53,5641.02,5641.02,14102.55,282.05,0.00,6909.98,5641.02,5923.07,12551.00,12833.05,0.00
2452079,78767,2452100,513,11778,3108,129,513,11778,3108,129,1,5872,19,1,59,3,1444,56,10.16,14.52,1.01,756.56,56.56,568.96,813.12,2.26,0.00,235.76,56.56,58.82,292.32,294.58,-512.40
2452079,78767,2452105,513,11778,3108,129,513,11778,3108,129,1,5963,9,1,25,3,1444,69,47.71,76.81,44.54,2226.63,3073.26,3291.99,5299.89,276.59,0.00,2649.60,3073.26,3349.85,5722.86,5999.45,-218.73
2452079,78767,2452144,513,11778,3108,129,513,11778,3108,129,1,5930,9,1,63,1,1444,85,6.53,19.52,10.93,730.15,929.05,555.05,1659.20,74.32,0.00,729.30,929.05,1003.37,1658.35,1732.67,374.00
2452079,78767,2452139,513,11778,3108,129,513,11778,3108,129,1,6473,17,1,19,1,1444,91,10.21,15.72,5.81,901.81,528.71,929.11,1430.52,26.43,0.00,300.30,528.71,555.14,829.01,855.44,-400.40
2452079,78767,2452130,513,11778,3108,129,513,11778,3108,129,1,5874,14,1,145,2,1444,63,97.90,128.24,10.25,7433.37,645.75,6167.70,8079.12,5.94,51.66,3473.82,594.09,600.03,4067.91,4073.85,-5573.61
2452079,78767,2452165,513,11778,3108,129,513,11778,3108,129,1,6390,20,1,99,2,1444,15,5.58,16.18,0.32,237.90,4.80,83.70,242.70,0.04,0.00,70.35,4.80,4.84,75.15,75.19,-78.90
2452080,57844,2452166,75,16511,2203,120,75,16511,2203,120,1,5845,14,1,11,3,1445,5,47.20,133.10,118.45,73.25,592.25,236.00,665.50,47.38,0.00,173.00,592.25,639.63,765.25,812.63,356.25
2452080,57844,2452101,75,16511,2203,120,75,16511,2203,120,1,6019,1,1,83,2,1445,44,96.93,170.59,25.58,6380.44,1125.52,4264.92,7505.96,101.29,0.00,3302.20,1125.52,1226.81,4427.72,4529.01,-3139.40
2452080,57844,2452166,75,16511,2203,120,75,16511,2203,120,1,5858,16,1,67,2,1445,8,86.54,124.61,108.41,129.60,867.28,692.32,996.88,60.70,0.00,348.88,867.28,927.98,1216.16,1276.86,174.96
2452080,57844,2452142,75,16511,2203,120,75,16511,2203,120,1,6441,12,1,139,2,1445,94,80.06,156.91,117.68,3687.62,11061.92,7525.64,14749.54,331.85,0.00,3244.88,11061.92,11393.77,14306.80,14638.65,3536.28
2452080,57844,2452109,75,16511,2203,120,75,16511,2203,120,1,6444,15,1,27,3,1445,84,22.76,44.38,15.97,2386.44,1341.48,1911.84,3727.92,80.48,0.00,521.64,1341.48,1421.96,1863.12,1943.60,-570.36
2452081,46383,2452111,21,9006,5086,295,21,9006,5086,295,1,6430,4,1,63,3,1446,37,53.36,60.83,52.31,315.24,1935.47,1974.32,2250.71,42.38,522.57,247.53,1412.90,1455.28,1660.43,1702.81,-561.42
2452081,46383,2452163,21,9006,5086,295,21,9006,5086,295,1,6028,20,1,19,1,1446,81,23.27,47.93,2.87,3649.86,232.47,1884.87,3882.33,1.79,206.89,504.63,25.58,27.37,530.21,532.00,-1859.29
2452081,46383,2452117,21,9006,5086,295,21,9006,5086,295,1,5948,5,1,145,2,1446,69,39.37,65.35,62.73,180.78,4328.37,2716.53,4509.15,0.00,0.00,315.33,4328.37,4328.37,4643.70,4643.70,1611.84
2452081,46383,2452125,21,9006,5086,295,21,9006,5086,295,1,6463,20,1,99,3,1446,32,95.11,211.14,86.56,3986.56,2769.92,3043.52,6756.48,110.79,0.00,2702.40,2769.92,2880.71,5472.32,5583.11,-273.60
2452081,46383,2452085,21,9006,5086,295,21,9006,5086,295,1,6030,8,1,93,2,1446,27,66.94,87.02,67.00,540.54,1809.00,1807.38,2349.54,108.54,0.00,869.13,1809.00,1917.54,2678.13,2786.67,1.62
2452081,46383,2452095,21,9006,5086,295,21,9006,5086,295,1,5962,15,1,91,2,1446,90,96.95,164.81,161.51,297.00,14535.90,8725.50,14832.90,1162.87,0.00,4745.70,14535.90,15698.77,19281.60,20444.47,5810.40
2452081,46383,2452135,21,9006,5086,295,21,9006,5086,295,1,6378,17,1,167,3,1446,66,34.78,70.95,16.31,3606.24,1076.46,2295.48,4682.70,43.05,0.00,608.52,1076.46,1119.51,1684.98,1728.03,-1219.02
2452081,46383,2452108,21,9006,5086,295,21,9006,5086,295,1,5945,16,1,119,2,1446,72,84.43,114.82,13.77,7275.60,991.44,6078.96,8267.04,39.65,0.00,82.08,991.44,1031.09,1073.52,1113.17,-5087.52
2452081,46383,2452087,21,9006,5086,295,21,9006,5086,295,1,5877,3,1,97,2,1446,31,69.22,96.90,38.76,1802.34,1201.56,2145.82,3003.90,36.04,0.00,1291.46,1201.56,1237.60,2493.02,2529.06,-944.26
2452082,55861,2452104,356,11830,4607,256,356,11830,4607,256,1,5857,2,1,109,1,1447,28,17.77,36.60,13.54,645.68,379.12,497.56,1024.80,0.00,0.00,245.84,379.12,379.12,624.96,624.96,-118.44
2452082,55861,2452142,356,11830,4607,256,356,11830,4607,256,1,6448,6,1,47,2,1447,57,43.14,128.12,70.46,3286.62,4016.22,2458.98,7302.84,0.00,0.00,2774.76,4016.22,4016.22,6790.98,6790.98,1557.24
2452082,55861,2452122,356,11830,4607,256,356,11830,4607,256,1,5843,17,1,39,1,1447,98,46.66,112.91,102.74,996.66,10068.52,4572.68,11065.18,906.16,0.00,774.20,10068.52,10974.68,10842.72,11748.88,5495.84
2452082,55861,2452093,356,11830,4607,256,356,11830,4607,256,1,5844,18,1,149,3,1447,43,79.34,136.46,57.31,3403.45,2464.33,3411.62,5867.78,98.57,0.00,1877.38,2464.33,2562.90,4341.71,4440.28,-947.29
2452082,55861,2452157,356,11830,4607,256,356,11830,4607,256,1,5885,17,1,57,1,1447,57,64.29,141.43,76.37,3708.42,4353.09,3664.53,8061.51,391.77,0.00,1611.96,4353.09,4744.86,5965.05,6356.82,688.56
2452082,55861,2452140,356,11830,4607,256,356,11830,4607,256,1,5875,17,1,157,1,1447,65,96.21,142.39,75.46,4350.45,4904.90,6253.65,9255.35,49.04,0.00,2498.60,4904.90,4953.94,7403.50,7452.54,-1348.75
2452082,55861,2452087,356,11830,4607,256,356,11830,4607,256,1,6023,14,1,115,3,1447,62,35.49,41.16,30.04,689.44,1862.48,2200.38,2551.92,55.87,0.00,663.40,1862.48,1918.35,2525.88,2581.75,-337.90
2452083,34704,2452143,996,4964,4651,455,996,4964,4651,455,1,5909,14,1,129,3,1448,4,81.59,179.49,113.07,265.68,452.28,326.36,717.96,36.18,0.00,107.68,452.28,488.46,559.96,596.14,125.92
2452083,34704,2452102,996,4964,4651,455,996,4964,4651,455,1,6412,6,1,169,3,1448,91,18.53,53.73,51.58,195.65,4693.78,1686.23,4889.43,233.75,797.94,1319.50,3895.84,4129.59,5215.34,5449.09,2209.61
2452083,34704,2452146,996,4964,4651,455,996,4964,4651,455,1,6404,16,1,87,3,1448,84,96.80,172.30,122.33,4197.48,10275.72,8131.20,14473.20,71.93,9248.14,2460.36,1027.58,1099.51,3487.94,3559.87,-7103.62
2452083,34704,2452159,996,4964,4651,455,996,4964,4651,455,1,5868,16,1,105,2,1448,51,65.50,161.78,124.57,1897.71,6353.07,3340.50,8250.78,111.17,4764.80,2062.44,1588.27,1699.44,3650.71,3761.88,-1752.23
2452083,34704,2452140,996,4964,4651,455,996,4964,4651,455,1,6009,14,1,33,3,1448,86,35.84,104.29,21.90,7085.54,1883.40,3082.24,8968.94,145.77,263.67,2062.28,1619.73,1765.50,3682.01,3827.78,-1462.51
2452083,34704,2452112,996,4964,4651,455,996,4964,4651,455,1,6036,17,1,71,3,1448,48,8.53,13.64,12.13,72.48,582.24,409.44,654.72,11.64,0.00,130.56,582.24,593.88,712.80,724.44,172.80
2452083,34704,2452157,996,4964,4651,455,996,4964,4651,455,1,5841,10,1,41,1,1448,35,3.57,10.53,4.73,203.00,165.55,124.95,368.55,3.31,0.00,99.40,165.55,168.86,264.95,268.26,40.60
2452083,34704,2452114,996,4964,4651,455,996,4964,4651,455,1,5980,20,1,9,2,1448,84,92.93,181.21,175.77,456.96,14764.68,7806.12,15221.64,738.23,0.00,5631.36,14764.68,15502.91,20396.04,21134.27,6958.56
2452083,34704,2452166,996,4964,4651,455,996,4964,4651,455,1,5971,7,1,35,1,1448,61,62.28,108.36,42.26,4032.10,2577.86,3799.08,6609.96,25.77,0.00,3238.49,2577.86,2603.63,5816.35,5842.12,-1221.22
2452083,34704,2452092,996,4964,4651,455,996,4964,4651,455,1,6408,12,1,43,1,1448,16,71.90,173.27,46.78,2023.84,748.48,1150.40,2772.32,22.45,0.00,1053.44,748.48,770.93,1801.92,1824.37,-401.92
2452083,34704,2452110,996,4964,4651,455,996,4964,4651,455,1,6421,14,1,147,3,1448,94,16.08,40.20,16.88,2192.08,1586.72,1511.52,3778.80,95.20,0.00,1397.78,1586.72,1681.92,2984.50,3079.70,75.20
2452084,82339,2452158,661,10577,3029,260,661,10577,3029,260,1,5983,17,1,21,2,1449,44,91.72,263.23,178.99,3706.56,7875.56,4035.68,11582.12,393.77,0.00,5675.12,7875.56,8269.33,13550.68,13944.45,3839.88
2452084,82339,2452143,661,10577,3029,260,661,10577,3029,260,1,5920,2,1,61,3,1449,60,20.27,44.39,11.54,1971.00,692.40,1216.20,2663.40,13.84,0.00,132.60,692.40,706.24,825.00,838.84,-523.80
2452084,82339,2452115,661,10577,3029,260,661,10577,3029,260,1,5917,18,1,177,3,1449,51,50.03,53.53,3.21,2566.32,163.71,2551.53,2730.03,1.63,0.00,900.66,163.71,165.34,1064.37,1066.00,-2387.82
2452084,82339,2452142,661,10577,3029,260,661,10577,3029,260,1,5886,10,1,51,1,1449,67,98.49,141.82,95.01,3136.27,6365.67,6598.83,9501.94,381.94,0.00,950.06,6365.67,6747.61,7315.73,7697.67,-233.16
2452084,82339,2452125,661,10577,3029,260,661,10577,3029,260,1,5838,10,1,1,2,1449,88,29.78,39.60,22.57,1498.64,1986.16,2620.64,3484.80,29.79,1489.62,208.56,496.54,526.33,705.10,734.89,-2124.10
2452084,82339,2452154,661,10577,3029,260,661,10577,3029,260,1,6472,3,1,85,1,1449,97,29.28,55.63,30.59,2428.88,2967.23,2840.16,5396.11,0.00,0.00,2158.25,2967.23,2967.23,5125.48,5125.48,127.07
2452084,82339,2452157,661,10577,3029,260,661,10577,3029,260,1,5925,13,1,75,1,1449,61,25.79,65.24,22.83,2587.01,1392.63,1573.19,3979.64,13.36,724.16,954.65,668.47,681.83,1623.12,1636.48,-904.72
2452084,82339,2452109,661,10577,3029,260,661,10577,3029,260,1,6412,11,1,29,2,1449,81,60.48,129.42,1.29,10378.53,104.49,4898.88,10483.02,8.35,0.00,1048.14,104.49,112.84,1152.63,1160.98,-4794.39
2452084,82339,2452101,661,10577,3029,260,661,10577,3029,260,1,5885,9,1,23,3,1449,65,87.12,139.39,73.87,4258.80,4801.55,5662.80,9060.35,192.06,0.00,4529.85,4801.55,4993.61,9331.40,9523.46,-861.25
2452084,82339,2452100,661,10577,3029,260,661,10577,3029,260,1,5933,11,1,103,3,1449,76,41.75,53.44,27.25,1990.44,2071.00,3173.00,4061.44,144.97,0.00,649.80,2071.00,2215.97,2720.80,2865.77,-1102.00
2452084,82339,2452161,661,10577,3029,260,661,10577,3029,260,1,5912,9,1,77,2,1449,61,35.08,90.15,5.40,5169.75,329.40,2139.88,5499.15,5.53,191.05,1924.55,138.35,143.88,2062.90,2068.43,-2001.53
2452084,82339,2452171,661,10577,3029,260,661,10577,3029,260,1,6415,8,1,107,3,1449,67,29.21,33.00,9.24,1591.92,619.08,1957.07,2211.00,0.00,92.86,1061.28,526.22,526.22,1587.50,1587.50,-1430.85
2452084,82339,2452173,661,10577,3029,260,661,10577,3029,260,1,5859,12,1,95,3,1449,92,43.95,77.79,38.89,3578.80,3577.88,4043.40,7156.68,250.45,0.00,0.00,3577.88,3828.33,3577.88,3828.33,-465.52
2452085,58952,2452144,408,13618,6964,342,408,13618,6964,342,1,6377,20,1,79,2,1450,94,39.98,43.57,33.11,983.24,3112.34,3758.12,4095.58,7.46,2738.85,1310.36,373.49,380.95,1683.85,1691.31,-3384.63
2452085,58952,2452159,408,13618,6964,342,408,13618,6964,342,1,6030,16,1,55,2,1450,96,30.75,37.51,33.38,396.48,3204.48,2952.00,3600.96,96.13,0.00,864.00,3204.48,3300.61,4068.48,4164.61,252.48
2452085,58952,2452145,408,13618,6964,342,408,13618,6964,342,1,5856,19,1,21,3,1450,90,48.13,77.97,71.73,561.60,6455.70,4331.70,7017.30,581.01,0.00,3438.00,6455.70,7036.71,9893.70,10474.71,2124.00
2452085,58952,2452173,408,13618,6964,342,408,13618,6964,342,1,5910,8,1,61,2,1450,61,22.95,26.85,13.42,819.23,818.62,1399.95,1637.85,73.67,0.00,802.15,818.62,892.29,1620.77,1694.44,-581.33
2452085,58952,2452091,408,13618,6964,342,408,13618,6964,342,1,5965,19,1,177,2,1450,81,4.10,8.15,5.29,231.66,428.49,332.10,660.15,25.70,0.00,237.33,428.49,454.19,665.82,691.52,96.39
2452085,58952,2452125,408,13618,6964,342,408,13618,6964,342,1,5882,1,1,51,2,1450,36,1.03,1.21,0.71,18.00,25.56,37.08,43.56,1.53,0.00,17.28,25.56,27.09,42.84,44.37,-11.52
2452085,58952,2452102,408,13618,6964,342,408,13618,6964,342,1,6378,15,1,1,3,1450,14,30.50,45.14,2.25,600.46,31.50,427.00,631.96,1.26,0.00,18.90,31.50,32.76,50.40,51.66,-395.50
2452085,58952,2452143,408,13618,6964,342,408,13618,6964,342,1,5942,13,1,85,2,1450,65,8.05,9.01,8.37,41.60,544.05,523.25,585.65,17.51,293.78,35.10,250.27,267.78,285.37,302.88,-272.98
2452085,58952,2452137,408,13618,6964,342,408,13618,6964,342,1,5961,13,1,75,2,1450,8,49.88,139.16,66.79,578.96,534.32,399.04,1113.28,37.40,0.00,122.40,534.32,571.72,656.72,694.12,135.28
2452085,58952,2452119,408,13618,6964,342,408,13618,6964,342,1,5942,2,1,29,3,1450,43,31.00,56.11,17.39,1664.96,747.77,1333.00,2412.73,67.29,0.00,1037.16,747.77,815.06,1784.93,1852.22,-585.23
2452085,58952,2452089,408,13618,6964,342,408,13618,6964,342,1,5922,12,1,23,3,1450,88,49.47,60.35,41.64,1646.48,3664.32,4353.36,5310.80,0.00,3664.32,1752.08,0.00,0.00,1752.08,1752.08,-4353.36
2452085,58952,2452113,408,13618,6964,342,408,13618,6964,342,1,6473,10,1,103,2,1450,50,24.83,50.40,45.36,252.00,2268.00,1241.50,2520.00,204.12,0.00,756.00,2268.00,2472.12,3024.00,3228.12,1026.50
2452085,58952,2452089,408,13618,6964,342,408,13618,6964,342,1,5891,9,1,77,1,1450,18,90.72,207.74,47.78,2879.28,860.04,1632.96,3739.32,20.64,516.02,822.60,344.02,364.66,1166.62,1187.26,-1288.94
2452085,58952,2452094,408,13618,6964,342,408,13618,6964,342,1,5870,3,1,107,3,1450,11,17.93,51.10,43.43,84.37,477.73,197.23,562.10,4.77,0.00,123.64,477.73,482.50,601.37,606.14,280.50
2452086,24321,2452093,631,4165,2771,88,631,4165,2771,88,1,6465,18,1,129,3,1451,71,91.56,271.01,211.38,4233.73,15007.98,6500.76,19241.71,900.47,0.00,7888.81,15007.98,15908.45,22896.79,23797.26,8507.22
2452086,24321,2452101,631,4165,2771,88,631,4165,2771,88,1,5930,11,1,169,3,1451,41,76.66,94.29,8.48,3518.21,347.68,3143.06,3865.89,20.86,0.00,772.85,347.68,368.54,1120.53,1141.39,-2795.38
2452086,24321,2452104,631,4165,2771,88,631,4165,2771,88,1,5848,16,1,87,2,1451,63,74.27,152.99,12.23,8867.88,770.49,4679.01,9638.37,53.93,0.00,4626.09,770.49,824.42,5396.58,5450.51,-3908.52
2452086,24321,2452154,631,4165,2771,88,631,4165,2771,88,1,5914,8,1,105,1,1451,42,84.71,177.04,100.91,3197.46,4238.22,3557.82,7435.68,296.67,0.00,3494.40,4238.22,4534.89,7732.62,8029.29,680.40
2452086,24321,2452088,631,4165,2771,88,631,4165,2771,88,1,6420,2,1,33,1,1451,8,67.10,77.16,72.53,37.04,580.24,536.80,617.28,1.85,394.56,18.48,185.68,187.53,204.16,206.01,-351.12
2452086,24321,2452117,631,4165,2771,88,631,4165,2771,88,1,5835,6,1,71,2,1451,12,45.95,68.92,19.29,595.56,231.48,551.40,827.04,18.51,0.00,0.00,231.48,249.99,231.48,249.99,-319.92
2452086,24321,2452105,631,4165,2771,88,631,4165,2771,88,1,5845,12,1,41,2,1451,16,6.67,19.07,2.47,265.60,39.52,106.72,305.12,3.55,0.00,131.20,39.52,43.07,170.72,174.27,-67.20
2452086,24321,2452173,631,4165,2771,88,631,4165,2771,88,1,6437,17,1,9,3,1451,80,71.20,211.46,90.92,9643.20,7273.60,5696.00,16916.80,218.20,0.00,4905.60,7273.60,7491.80,12179.20,12397.40,1577.60
2452086,24321,2452114,631,4165,2771,88,631,4165,2771,88,1,5863,1,1,35,2,1451,31,94.56,259.09,256.49,80.60,7951.19,2931.36,8031.79,397.55,0.00,3051.95,7951.19,8348.74,11003.14,11400.69,5019.83
2452086,24321,2452130,631,4165,2771,88,631,4165,2771,88,1,5986,12,1,43,3,1451,77,73.12,114.06,10.26,7992.60,790.02,5630.24,8782.62,55.30,0.00,2897.51,790.02,845.32,3687.53,3742.83,-4840.22
2452086,24321,2452088,631,4165,2771,88,631,4165,2771,88,1,5980,18,1,147,2,1451,70,17.37,38.73,11.61,1898.40,812.70,1215.90,2711.10,24.38,0.00,26.60,812.70,837.08,839.30,863.68,-403.20
2452086,24321,2452152,631,4165,2771,88,631,4165,2771,88,1,5833,10,1,111,3,1451,12,77.70,217.56,23.93,2323.56,287.16,932.40,2610.72,6.89,57.43,574.32,229.73,236.62,804.05,810.94,-702.67
2452087,11653,2452176,909,17469,3741,457,909,17469,3741,457,1,6434,11,1,79,1,1452,65,11.60,11.94,4.77,466.05,310.05,754.00,776.10,27.90,0.00,217.10,310.05,337.95,527.15,555.05,-443.95
2452087,11653,2452153,909,17469,3741,457,909,17469,3741,457,1,5927,7,1,55,2,1452,38,55.94,120.83,100.28,780.90,3810.64,2125.72,4591.54,190.53,0.00,1423.10,3810.64,4001.17,5233.74,5424.27,1684.92
2452087,11653,2452098,909,17469,3741,457,909,17469,3741,457,1,5982,9,1,21,1,1452,36,22.84,48.19,17.34,1110.60,624.24,822.24,1734.84,18.72,0.00,433.44,624.24,642.96,1057.68,1076.40,-198.00
2452087,11653,2452147,909,17469,3741,457,909,17469,3741,457,1,5875,5,1,61,3,1452,95,15.52,45.62,30.56,1430.70,2903.20,1474.40,4333.90,261.28,0.00,910.10,2903.20,3164.48,3813.30,4074.58,1428.80
2452087,11653,2452133,909,17469,3741,457,909,17469,3741,457,1,5900,15,1,177,1,1452,95,16.08,16.56,16.39,16.15,1557.05,1527.60,1573.20,31.14,0.00,235.60,1557.05,1588.19,1792.65,1823.79,29.45
2452087,11653,2452099,909,17469,3741,457,909,17469,3741,457,1,6000,9,1,51,1,1452,28,78.75,225.22,218.46,189.28,6116.88,2205.00,6306.16,22.02,5872.20,0.00,244.68,266.70,244.68,266.70,-1960.32
2452088,73902,2452110,918,14404,3169,318,918,14404,3169,318,1,5842,19,1,161,1,1453,15,12.00,25.68,1.79,358.35,26.85,180.00,385.20,1.61,0.00,100.05,26.85,28.46,126.90,128.51,-153.15
2452088,73902,2452106,918,14404,3169,318,918,14404,3169,318,1,6459,13,1,129,1,1453,18,11.15,22.85,15.30,135.90,275.40,200.70,411.30,19.27,0.00,24.66,275.40,294.67,300.06,319.33,74.70
2452088,73902,2452100,918,14404,3169,318,918,14404,3169,318,1,5868,5,1,169,2,1453,15,28.23,30.20,8.15,330.75,122.25,423.45,453.00,4.49,66.01,58.80,56.24,60.73,115.04,119.53,-367.21
2452088,73902,2452155,918,14404,3169,318,918,14404,3169,318,1,6406,13,1,87,2,1453,46,58.48,140.35,47.71,4261.44,2194.66,2690.08,6456.10,109.73,0.00,2453.18,2194.66,2304.39,4647.84,4757.57,-495.42
2452088,73902,2452092,918,14404,3169,318,918,14404,3169,318,1,5918,13,1,105,1,1453,82,89.28,174.98,173.23,143.50,14204.86,7320.96,14348.36,600.86,7528.57,1434.18,6676.29,7277.15,8110.47,8711.33,-644.67
2452089,6682,2452148,611,14958,1250,93,611,14958,1250,93,1,5851,3,1,125,3,1454,79,10.39,20.36,14.45,466.89,1141.55,820.81,1608.44,91.32,0.00,31.60,1141.55,1232.87,1173.15,1264.47,320.74
2452089,6682,2452121,611,14958,1250,93,611,14958,1250,93,1,5992,8,1,163,3,1454,88,73.48,199.86,49.96,13191.20,4396.48,6466.24,17587.68,131.89,0.00,0.00,4396.48,4528.37,4396.48,4528.37,-2069.76
2452089,6682,2452091,611,14958,1250,93,611,14958,1250,93,1,5888,3,1,5,2,1454,98,57.48,59.77,57.37,235.20,5622.26,5633.04,5857.46,168.66,0.00,1464.12,5622.26,5790.92,7086.38,7255.04,-10.78
