inv_date_sk,inv_item_sk,inv_warehouse_sk,inv_quantity_on_hand
2452166,177,1,752
2452166,179,1,527
2452173,1,1,79
2452173,3,1,625
2452173,5,1,363
2452173,7,1,779
2452173,9,1,284
2452173,11,1,605
2452173,13,1,49
2452173,15,1,
2452173,17,1,20
2452173,19,1,804
2452173,21,1,432
2452173,23,1,279
2452173,25,1,493
2452173,27,1,463
2452173,29,1,110
2452173,31,1,138
2452173,33,1,148
2452173,35,1,388
2452173,37,1,640
2452173,39,1,511
2452173,41,1,119
2452173,43,1,975
2452173,45,1,200
2452173,47,1,832
2452173,49,1,131
2452173,51,1,422
2452173,53,1,511
2452173,55,1,712
2452173,57,1,943
2452173,59,1,144
2452173,61,1,739
2452173,63,1,645
2452173,65,1,849
2452173,67,1,204
2452173,69,1,899
2452173,71,1,339
2452173,73,1,856
2452173,75,1,220
2452173,77,1,976
2452173,79,1,579
2452173,81,1,397
2452173,83,1,204
2452173,85,1,985
2452173,87,1,111
2452173,89,1,223
2452173,91,1,16
2452173,93,1,207
2452173,95,1,631
2452173,97,1,250
2452173,99,1,974
2452173,101,1,11
2452173,103,1,57
2452173,105,1,24
2452173,107,1,833
2452173,109,1,334
2452173,111,1,
2452173,113,1,776
2452173,115,1,967
2452173,117,1,95
2452173,119,1,869
2452173,121,1,776
2452173,123,1,515
2452173,125,1,531
2452173,127,1,792
2452173,129,1,12
2452173,131,1,71
2452173,133,1,263
2452173,135,1,646
2452173,137,1,624
2452173,139,1,716
2452173,141,1,909
2452173,143,1,842
2452173,145,1,557
2452173,147,1,594
2452173,149,1,888
2452173,151,1,147
2452173,153,1,905
2452173,155,1,913
2452173,157,1,876
2452173,159,1,492
2452173,161,1,241
2452173,163,1,320
2452173,165,1,532
2452173,167,1,467
2452173,169,1,296
2452173,171,1,182
2452173,173,1,286
2452173,175,1,106
2452173,177,1,782
2452173,179,1,611
2452180,1,1,35
2452180,3,1,316
2452180,5,1,970
2452180,7,1,144
2452180,9,1,243
2452180,11,1,575
2452180,13,1,880
2452180,15,1,364
2452180,17,1,211
2452180,19,1,650
2452180,21,1,342
2452180,23,1,237
2452180,25,1,495
2452180,27,1,601
2452180,29,1,308
2452180,31,1,514
2452180,33,1,350
2452180,35,1,57
2452180,37,1,537
2452180,39,1,139
2452180,41,1,71
2452180,43,1,15
2452180,45,1,608
2452180,47,1,66
2452180,49,1,128
2452180,51,1,617
2452180,53,1,572
2452180,55,1,629
2452180,57,1,534
2452180,59,1,948
2452180,61,1,721
2452180,63,1,869
2452180,65,1,514
2452180,67,1,431
2452180,69,1,391
2452180,71,1,194
2452180,73,1,632
2452180,75,1,128
2452180,77,1,381
2452180,79,1,698
2452180,81,1,365
2452180,83,1,293
2452180,85,1,655
2452180,87,1,945
2452180,89,1,94
2452180,91,1,802
2452180,93,1,
2452180,95,1,242
2452180,97,1,659
2452180,99,1,746
2452180,101,1,333
2452180,103,1,956
2452180,105,1,815
2452180,107,1,533
2452180,109,1,894
2452180,111,1,329
2452180,113,1,91
2452180,115,1,37
2452180,117,1,932
2452180,119,1,925
2452180,121,1,192
2452180,123,1,256
2452180,125,1,917
2452180,127,1,355
2452180,129,1,636
2452180,131,1,168
2452180,133,1,143
2452180,135,1,
2452180,137,1,400
2452180,139,1,557
2452180,141,1,941
2452180,143,1,102
2452180,145,1,955
2452180,147,1,596
2452180,149,1,557
2452180,151,1,606
2452180,153,1,808
2452180,155,1,685
2452180,157,1,671
2452180,159,1,597
2452180,161,1,711
2452180,163,1,860
2452180,165,1,859
2452180,167,1,336
2452180,169,1,749
2452180,171,1,16
2452180,173,1,297
2452180,175,1,854
2452180,177,1,24
2452180,179,1,
2452187,1,1,611
2452187,3,1,371
2452187,5,1,909
2452187,7,1,622
2452187,9,1,120
2452187,11,1,572
2452187,13,1,850
2452187,15,1,514
2452187,17,1,901
2452187,19,1,614
2452187,21,1,212
2452187,23,1,56
2452187,25,1,338
2452187,27,1,764
2452187,29,1,84
2452187,31,1,855
2452187,33,1,905
2452187,35,1,
2452187,37,1,788
2452187,39,1,43
2452187,41,1,597
2452187,43,1,133
2452187,45,1,434
2452187,47,1,462
2452187,49,1,76
2452187,51,1,124
2452187,53,1,146
2452187,55,1,978
2452187,57,1,271
2452187,59,1,658
2452187,61,1,350
2452187,63,1,179
2452187,65,1,513
2452187,67,1,772
2452187,69,1,284
2452187,71,1,627
2452187,73,1,628
2452187,75,1,489
2452187,77,1,869
2452187,79,1,290
2452187,81,1,701
2452187,83,1,158
2452187,85,1,895
2452187,87,1,558
2452187,89,1,72
2452187,91,1,301
2452187,93,1,157
2452187,95,1,577
2452187,97,1,634
2452187,99,1,727
2452187,101,1,225
2452187,103,1,639
2452187,105,1,930
2452187,107,1,760
2452187,109,1,187
2452187,111,1,137
2452187,113,1,741
2452187,115,1,345
2452187,117,1,985
2452187,119,1,899
2452187,121,1,116
2452187,123,1,556
2452187,125,1,263
2452187,127,1,154
2452187,129,1,1000
2452187,131,1,870
2452187,133,1,583
2452187,135,1,84
2452187,137,1,345
2452187,139,1,771
2452187,141,1,197
2452187,143,1,383
2452187,145,1,398
2452187,147,1,391
2452187,149,1,900
2452187,151,1,942
2452187,153,1,215
2452187,155,1,590
2452187,157,1,637
2452187,159,1,461
2452187,161,1,176
2452187,163,1,604
2452187,165,1,917
2452187,167,1,933
2452187,169,1,34
2452187,171,1,48
2452187,173,1,808
2452187,175,1,9
2452187,177,1,355
2452187,179,1,444
2452194,1,1,982
2452194,3,1,281
2452194,5,1,902
2452194,7,1,355
2452194,9,1,784
2452194,11,1,47
2452194,13,1,661
2452194,15,1,799
2452194,17,1,921
2452194,19,1,133
2452194,21,1,176
2452194,23,1,889
2452194,25,1,414
2452194,27,1,40
2452194,29,1,949
2452194,31,1,6
2452194,33,1,435
2452194,35,1,918
2452194,37,1,935
2452194,39,1,679
2452194,41,1,679
2452194,43,1,983
2452194,45,1,583
2452194,47,1,781
2452194,49,1,260
2452194,51,1,940
2452194,53,1,367
2452194,55,1,858
2452194,57,1,271
2452194,59,1,494
2452194,61,1,736
2452194,63,1,717
2452194,65,1,431
2452194,67,1,143
2452194,69,1,574
2452194,71,1,507
2452194,73,1,47
2452194,75,1,958
2452194,77,1,542
2452194,79,1,15
2452194,81,1,599
2452194,83,1,571
2452194,85,1,644
2452194,87,1,
2452194,89,1,168
2452194,91,1,496
2452194,93,1,242
2452194,95,1,236
2452194,97,1,65
2452194,99,1,355
2452194,101,1,369
2452194,103,1,734
2452194,105,1,403
2452194,107,1,256
2452194,109,1,733
2452194,111,1,46
2452194,113,1,863
2452194,115,1,801
2452194,117,1,361
2452194,119,1,787
2452194,121,1,622
2452194,123,1,976
2452194,125,1,695
2452194,127,1,122
2452194,129,1,531
2452194,131,1,194
2452194,133,1,1
2452194,135,1,78
2452194,137,1,958
2452194,139,1,
2452194,141,1,408
2452194,143,1,405
2452194,145,1,475
2452194,147,1,83
2452194,149,1,940
2452194,151,1,742
2452194,153,1,848
2452194,155,1,931
2452194,157,1,761
2452194,159,1,529
2452194,161,1,223
2452194,163,1,925
2452194,165,1,612
2452194,167,1,279
2452194,169,1,774
2452194,171,1,979
2452194,173,1,293
2452194,175,1,268
2452194,177,1,523
2452194,179,1,547
2452201,1,1,37
2452201,3,1,518
2452201,5,1,920
2452201,7,1,603
2452201,9,1,83
2452201,11,1,408
2452201,13,1,715
2452201,15,1,656
2452201,17,1,349
2452201,19,1,
2452201,21,1,805
2452201,23,1,197
2452201,25,1,314
2452201,27,1,622
2452201,29,1,175
2452201,31,1,152
2452201,33,1,422
2452201,35,1,463
2452201,37,1,940
2452201,39,1,383
2452201,41,1,433
2452201,43,1,
2452201,45,1,572
2452201,47,1,43
2452201,49,1,490
2452201,51,1,451
2452201,53,1,102
2452201,55,1,23
2452201,57,1,221
2452201,59,1,642
2452201,61,1,180
2452201,63,1,972
2452201,65,1,201
2452201,67,1,762
2452201,69,1,
2452201,71,1,51
2452201,73,1,
2452201,75,1,
2452201,77,1,4
2452201,79,1,917
2452201,81,1,153
2452201,83,1,958
2452201,85,1,205
2452201,87,1,
2452201,89,1,463
2452201,91,1,582
2452201,93,1,280
2452201,95,1,
2452201,97,1,972
2452201,99,1,418
2452201,101,1,855
2452201,103,1,710
2452201,105,1,991
2452201,107,1,389
2452201,109,1,931
2452201,111,1,101
2452201,113,1,528
2452201,115,1,980
2452201,117,1,434
2452201,119,1,159
2452201,121,1,29
2452201,123,1,896
2452201,125,1,
2452201,127,1,494
2452201,129,1,594
2452201,131,1,357
2452201,133,1,596
2452201,135,1,105
2452201,137,1,832
2452201,139,1,892
2452201,141,1,961
2452201,143,1,716
2452201,145,1,478
2452201,147,1,478
2452201,149,1,641
2452201,151,1,658
2452201,153,1,839
2452201,155,1,343
2452201,157,1,833
2452201,159,1,445
2452201,161,1,159
2452201,163,1,816
2452201,165,1,698
2452201,167,1,251
2452201,169,1,327
2452201,171,1,374
2452201,173,1,909
2452201,175,1,973
2452201,177,1,547
2452201,179,1,198
2452208,1,1,301
2452208,3,1,454
2452208,5,1,481
2452208,7,1,979
2452208,9,1,562
2452208,11,1,384
2452208,13,1,372
2452208,15,1,637
2452208,17,1,805
2452208,19,1,643
2452208,21,1,591
2452208,23,1,483
2452208,25,1,398
2452208,27,1,984
2452208,29,1,921
2452208,31,1,252
2452208,33,1,759
2452208,35,1,
2452208,37,1,215
2452208,39,1,172
2452208,41,1,827
2452208,43,1,150
2452208,45,1,826
2452208,47,1,246
2452208,49,1,762
2452208,51,1,974
2452208,53,1,319
2452208,55,1,510
2452208,57,1,
2452208,59,1,12
2452208,61,1,33
2452208,63,1,390
2452208,65,1,792
2452208,67,1,819
2452208,69,1,105
2452208,71,1,496
2452208,73,1,13
2452208,75,1,708
2452208,77,1,425
2452208,79,1,700
2452208,81,1,733
2452208,83,1,740
2452208,85,1,44
2452208,87,1,141
2452208,89,1,513
2452208,91,1,309
2452208,93,1,508
2452208,95,1,772
2452208,97,1,504
2452208,99,1,342
2452208,101,1,273
2452208,103,1,309
2452208,105,1,377
2452208,107,1,804
2452208,109,1,
2452208,111,1,757
2452208,113,1,735
2452208,115,1,254
2452208,117,1,836
2452208,119,1,
2452208,121,1,512
2452208,123,1,883
2452208,125,1,759
2452208,127,1,109
2452208,129,1,746
2452208,131,1,301
2452208,133,1,997
2452208,135,1,755
2452208,137,1,841
2452208,139,1,369
2452208,141,1,796
2452208,143,1,218
2452208,145,1,736
2452208,147,1,561
2452208,149,1,923
2452208,151,1,881
2452208,153,1,655
2452208,155,1,795
2452208,157,1,800
2452208,159,1,773
2452208,161,1,793
2452208,163,1,347
2452208,165,1,256
2452208,167,1,473
2452208,169,1,961
2452208,171,1,90
2452208,173,1,567
2452208,175,1,298
2452208,177,1,638
2452208,179,1,631
2452215,1,1,494
2452215,3,1,58
2452215,5,1,780
2452215,7,1,614
2452215,9,1,975
2452215,11,1,145
2452215,13,1,917
2452215,15,1,556
2452215,17,1,161
2452215,19,1,808
2452215,21,1,409
2452215,23,1,477
2452215,25,1,570
2452215,27,1,62
2452215,29,1,530
2452215,31,1,756
2452215,33,1,970
2452215,35,1,943
2452215,37,1,980
2452215,39,1,263
2452215,41,1,556
2452215,43,1,867
2452215,45,1,574
2452215,47,1,149
2452215,49,1,579
2452215,51,1,115
2452215,53,1,782
2452215,55,1,290
2452215,57,1,452
2452215,59,1,450
2452215,61,1,661
2452215,63,1,700
2452215,65,1,175
2452215,67,1,428
2452215,69,1,957
2452215,71,1,533
2452215,73,1,657
2452215,75,1,78
2452215,77,1,26
2452215,79,1,
2452215,81,1,24
2452215,83,1,446
2452215,85,1,917
2452215,87,1,979
2452215,89,1,192
2452215,91,1,479
2452215,93,1,2
2452215,95,1,654
2452215,97,1,451
2452215,99,1,801
2452215,101,1,780
2452215,103,1,300
2452215,105,1,893
2452215,107,1,130
2452215,109,1,524
2452215,111,1,733
2452215,113,1,200
2452215,115,1,761
2452215,117,1,423
2452215,119,1,470
2452215,121,1,353
2452215,123,1,781
2452215,125,1,84
2452215,127,1,833
2452215,129,1,119
2452215,131,1,807
2452215,133,1,33
2452215,135,1,789
2452215,137,1,880
2452215,139,1,928
2452215,141,1,592
2452215,143,1,534
2452215,145,1,977
2452215,147,1,737
2452215,149,1,618
2452215,151,1,359
2452215,153,1,
2452215,155,1,465
2452215,157,1,370
2452215,159,1,615
2452215,161,1,632
2452215,163,1,306
2452215,165,1,600
2452215,167,1,974
2452215,169,1,799
2452215,171,1,410
2452215,173,1,465
2452215,175,1,715
2452215,177,1,184
2452215,179,1,506
2452222,1,1,582
2452222,3,1,678
2452222,5,1,290
2452222,7,1,525
2452222,9,1,994
2452222,11,1,765
2452222,13,1,223
2452222,15,1,367
2452222,17,1,449
2452222,19,1,624
2452222,21,1,870
2452222,23,1,641
2452222,25,1,59
2452222,27,1,344
2452222,29,1,783
2452222,31,1,193
2452222,33,1,88
2452222,35,1,510
2452222,37,1,327
2452222,39,1,915
2452222,41,1,5
2452222,43,1,969
2452222,45,1,672
2452222,47,1,601
2452222,49,1,
2452222,51,1,983
2452222,53,1,311
2452222,55,1,578
2452222,57,1,259
2452222,59,1,240
2452222,61,1,851
2452222,63,1,505
2452222,65,1,78
2452222,67,1,46
2452222,69,1,478
2452222,71,1,384
2452222,73,1,390
2452222,75,1,883
2452222,77,1,267
2452222,79,1,656
2452222,81,1,
2452222,83,1,375
2452222,85,1,616
2452222,87,1,
2452222,89,1,363
2452222,91,1,945
2452222,93,1,144
2452222,95,1,287
2452222,97,1,852
2452222,99,1,240
2452222,101,1,713
2452222,103,1,743
2452222,105,1,
2452222,107,1,980
2452222,109,1,752
2452222,111,1,555
2452222,113,1,741
2452222,115,1,657
2452222,117,1,43
2452222,119,1,70
2452222,121,1,268
2452222,123,1,374
2452222,125,1,415
2452222,127,1,455
2452222,129,1,873
2452222,131,1,628
2452222,133,1,678
2452222,135,1,250
2452222,137,1,633
2452222,139,1,115
2452222,141,1,
2452222,143,1,43
2452222,145,1,185
2452222,147,1,271
2452222,149,1,
2452222,151,1,491
2452222,153,1,
2452222,155,1,116
2452222,157,1,100
2452222,159,1,674
2452222,161,1,804
2452222,163,1,329
2452222,165,1,286
2452222,167,1,297
2452222,169,1,115
2452222,171,1,
2452222,173,1,363
2452222,175,1,
2452222,177,1,183
2452222,179,1,558
2452229,1,1,615
2452229,3,1,604
2452229,5,1,847
2452229,7,1,829
2452229,9,1,596
2452229,11,1,84
2452229,13,1,180
2452229,15,1,239
2452229,17,1,89
2452229,19,1,533
2452229,21,1,764
2452229,23,1,157
2452229,25,1,57
2452229,27,1,578
2452229,29,1,148
2452229,31,1,933
2452229,33,1,240
2452229,35,1,205
2452229,37,1,263
2452229,39,1,801
2452229,41,1,857
2452229,43,1,110
2452229,45,1,691
2452229,47,1,938
2452229,49,1,762
2452229,51,1,
2452229,53,1,216
2452229,55,1,742
2452229,57,1,189
2452229,59,1,188
2452229,61,1,679
2452229,63,1,85
2452229,65,1,401
2452229,67,1,854
2452229,69,1,813
2452229,71,1,17
2452229,73,1,390
2452229,75,1,956
2452229,77,1,466
2452229,79,1,958
2452229,81,1,763
2452229,83,1,85
2452229,85,1,707
2452229,87,1,163
2452229,89,1,232
2452229,91,1,822
2452229,93,1,500
2452229,95,1,69
2452229,97,1,171
2452229,99,1,
2452229,101,1,136
2452229,103,1,197
2452229,105,1,220
2452229,107,1,607
2452229,109,1,420
2452229,111,1,848
2452229,113,1,154
2452229,115,1,174
2452229,117,1,183
2452229,119,1,173
2452229,121,1,756
2452229,123,1,571
2452229,125,1,816
2452229,127,1,224
2452229,129,1,987
2452229,131,1,611
2452229,133,1,303
2452229,135,1,59
2452229,137,1,531
2452229,139,1,1000
2452229,141,1,561
2452229,143,1,137
2452229,145,1,642
2452229,147,1,990
2452229,149,1,60
2452229,151,1,85
2452229,153,1,237
2452229,155,1,146
2452229,157,1,288
2452229,159,1,
2452229,161,1,776
2452229,163,1,852
2452229,165,1,989
2452229,167,1,374
2452229,169,1,15
2452229,171,1,438
2452229,173,1,621
2452229,175,1,225
2452229,177,1,980
2452229,179,1,437
2452236,1,1,806
2452236,3,1,712
2452236,5,1,578
2452236,7,1,221
2452236,9,1,852
2452236,11,1,236
2452236,13,1,882
2452236,15,1,124
2452236,17,1,790
2452236,19,1,661
2452236,21,1,214
2452236,23,1,512
2452236,25,1,644
2452236,27,1,356
2452236,29,1,830
2452236,31,1,412
2452236,33,1,673
2452236,35,1,872
2452236,37,1,363
2452236,39,1,674
2452236,41,1,272
2452236,43,1,545
2452236,45,1,73
2452236,47,1,780
2452236,49,1,266
2452236,51,1,528
2452236,53,1,
2452236,55,1,74
2452236,57,1,149
2452236,59,1,163
2452236,61,1,246
2452236,63,1,479
2452236,65,1,835
2452236,67,1,314
2452236,69,1,745
2452236,71,1,653
2452236,73,1,229
2452236,75,1,52
2452236,77,1,687
2452236,79,1,632
2452236,81,1,103
2452236,83,1,642
2452236,85,1,830
2452236,87,1,485
2452236,89,1,184
2452236,91,1,448
2452236,93,1,387
2452236,95,1,881
2452236,97,1,379
2452236,99,1,596
2452236,101,1,176
2452236,103,1,872
2452236,105,1,759
2452236,107,1,373
2452236,109,1,578
2452236,111,1,751
2452236,113,1,313
2452236,115,1,596
2452236,117,1,984
2452236,119,1,290
2452236,121,1,398
2452236,123,1,35
2452236,125,1,
2452236,127,1,436
2452236,129,1,60
2452236,131,1,
2452236,133,1,499
2452236,135,1,625
2452236,137,1,103
2452236,139,1,786
2452236,141,1,58
2452236,143,1,125
2452236,145,1,283
2452236,147,1,407
2452236,149,1,214
2452236,151,1,221
2452236,153,1,847
2452236,155,1,44
2452236,157,1,939
2452236,159,1,59
2452236,161,1,316
2452236,163,1,961
2452236,165,1,380
2452236,167,1,297
2452236,169,1,58
2452236,171,1,847
2452236,173,1,892
2452236,175,1,857
2452236,177,1,122
2452236,179,1,476
2452243,1,1,197
2452243,3,1,983
2452243,5,1,695
2452243,7,1,
2452243,9,1,907
2452243,11,1,462
2452243,13,1,329
2452243,15,1,476
2452243,17,1,649
2452243,19,1,346
2452243,21,1,166
2452243,23,1,920
2452243,25,1,851
2452243,27,1,774
2452243,29,1,143
2452243,31,1,430
2452243,33,1,131
2452243,35,1,323
2452243,37,1,783
2452243,39,1,
2452243,41,1,462
2452243,43,1,671
2452243,45,1,22
2452243,47,1,329
2452243,49,1,543
2452243,51,1,817
2452243,53,1,18
2452243,55,1,
2452243,57,1,33
2452243,59,1,547
2452243,61,1,27
2452243,63,1,17
2452243,65,1,937
2452243,67,1,9
2452243,69,1,711
2452243,71,1,896
2452243,73,1,2
2452243,75,1,131
2452243,77,1,684
2452243,79,1,276
2452243,81,1,32
2452243,83,1,503
2452243,85,1,860
2452243,87,1,902
2452243,89,1,898
2452243,91,1,907
2452243,93,1,114
2452243,95,1,602
2452243,97,1,770
2452243,99,1,436
2452243,101,1,
2452243,103,1,878
2452243,105,1,94
2452243,107,1,377
2452243,109,1,64
2452243,111,1,80
2452243,113,1,589
2452243,115,1,577
2452243,117,1,484
2452243,119,1,480
2452243,121,1,35
2452243,123,1,47
2452243,125,1,718
2452243,127,1,959
2452243,129,1,49
2452243,131,1,555
2452243,133,1,392
2452243,135,1,412
2452243,137,1,172
2452243,139,1,39
2452243,141,1,737
2452243,143,1,808
2452243,145,1,27
2452243,147,1,691
2452243,149,1,167
2452243,151,1,345
2452243,153,1,51
2452243,155,1,336
2452243,157,1,870
2452243,159,1,518
2452243,161,1,623
2452243,163,1,465
2452243,165,1,302
2452243,167,1,283
2452243,169,1,831
2452243,171,1,682
2452243,173,1,909
2452243,175,1,516
2452243,177,1,
2452243,179,1,108
2452250,1,1,350
2452250,3,1,625
2452250,5,1,578
2452250,7,1,174
2452250,9,1,388
2452250,11,1,791
2452250,13,1,679
2452250,15,1,459
2452250,17,1,555
2452250,19,1,944
2452250,21,1,567
2452250,23,1,343
2452250,25,1,40
2452250,27,1,129
2452250,29,1,147
2452250,31,1,338
2452250,33,1,408
2452250,35,1,540
2452250,37,1,
2452250,39,1,394
2452250,41,1,106
2452250,43,1,416
2452250,45,1,966
2452250,47,1,836
2452250,49,1,898
2452250,51,1,110
2452250,53,1,663
2452250,55,1,354
2452250,57,1,509
2452250,59,1,545
2452250,61,1,632
2452250,63,1,496
2452250,65,1,929
2452250,67,1,629
2452250,69,1,464
2452250,71,1,507
2452250,73,1,180
2452250,75,1,664
2452250,77,1,
2452250,79,1,552
2452250,81,1,819
2452250,83,1,556
2452250,85,1,158
2452250,87,1,31
2452250,89,1,
2452250,91,1,
2452250,93,1,
2452250,95,1,44
2452250,97,1,599
2452250,99,1,636
2452250,101,1,18
2452250,103,1,423
2452250,105,1,219
2452250,107,1,691
2452250,109,1,470
2452250,111,1,689
2452250,113,1,37
2452250,115,1,957
2452250,117,1,289
2452250,119,1,515
2452250,121,1,408
2452250,123,1,434
2452250,125,1,392
2452250,127,1,268
2452250,129,1,612
2452250,131,1,229
2452250,133,1,608
2452250,135,1,18
2452250,137,1,757
2452250,139,1,958
2452250,141,1,413
2452250,143,1,711
2452250,145,1,901
2452250,147,1,430
2452250,149,1,349
2452250,151,1,791
2452250,153,1,760
2452250,155,1,693
2452250,157,1,829
2452250,159,1,50
2452250,161,1,200
2452250,163,1,28
2452250,165,1,474
2452250,167,1,813
2452250,169,1,
2452250,171,1,430
2452250,173,1,511
2452250,175,1,205
2452250,177,1,797
2452250,179,1,148
2452257,1,1,293
2452257,3,1,393
2452257,5,1,13
2452257,7,1,317
2452257,9,1,224
2452257,11,1,249
2452257,13,1,
2452257,15,1,799
2452257,17,1,934
2452257,19,1,511
2452257,21,1,100
2452257,23,1,300
2452257,25,1,358
2452257,27,1,538
2452257,29,1,959
2452257,31,1,779
2452257,33,1,77
2452257,35,1,149
2452257,37,1,76
2452257,39,1,701
2452257,41,1,845
2452257,43,1,598
2452257,45,1,186
2452257,47,1,468
2452257,49,1,944
2452257,51,1,116
2452257,53,1,401
2452257,55,1,462
2452257,57,1,207
2452257,59,1,982
2452257,61,1,141
2452257,63,1,992
2452257,65,1,273
2452257,67,1,142
2452257,69,1,807
2452257,71,1,930
2452257,73,1,
2452257,75,1,619
2452257,77,1,597
2452257,79,1,273
2452257,81,1,931
2452257,83,1,79
2452257,85,1,
2452257,87,1,19
2452257,89,1,13
2452257,91,1,937
2452257,93,1,342
2452257,95,1,290
2452257,97,1,980
2452257,99,1,174
2452257,101,1,584
2452257,103,1,
2452257,105,1,929
2452257,107,1,246
2452257,109,1,347
2452257,111,1,767
2452257,113,1,231
2452257,115,1,757
2452257,117,1,797
2452257,119,1,204
2452257,121,1,571
2452257,123,1,595
2452257,125,1,745
2452257,127,1,766
2452257,129,1,557
2452257,131,1,
2452257,133,1,735
2452257,135,1,633
2452257,137,1,10
2452257,139,1,673
2452257,141,1,671
2452257,143,1,925
2452257,145,1,644
2452257,147,1,599
2452257,149,1,272
2452257,151,1,372
2452257,153,1,672
2452257,155,1,370
2452257,157,1,737
2452257,159,1,589
2452257,161,1,27
2452257,163,1,
2452257,165,1,947
2452257,167,1,177
2452257,169,1,163
2452257,171,1,587
2452257,173,1,823
2452257,175,1,760
2452257,177,1,334
2452257,179,1,450
2452264,1,1,391
2452264,3,1,80
2452264,5,1,859
2452264,7,1,938
2452264,9,1,435
2452264,11,1,592
2452264,13,1,398
2452264,15,1,919
2452264,17,1,671
2452264,19,1,107
2452264,21,1,449
2452264,23,1,441
2452264,25,1,983
2452264,27,1,
2452264,29,1,701
2452264,31,1,210
2452264,33,1,156
2452264,35,1,650
2452264,37,1,200
2452264,39,1,197
2452264,41,1,454
2452264,43,1,537
2452264,45,1,241
2452264,47,1,357
2452264,49,1,48
2452264,51,1,708
2452264,53,1,739
2452264,55,1,161
2452264,57,1,832
2452264,59,1,285
2452264,61,1,487
2452264,63,1,703
2452264,65,1,3
2452264,67,1,435
2452264,69,1,519
2452264,71,1,973
2452264,73,1,17
2452264,75,1,171
2452264,77,1,799
2452264,79,1,598
2452264,81,1,374
2452264,83,1,834
2452264,85,1,103
2452264,87,1,239
2452264,89,1,422
2452264,91,1,568
2452264,93,1,244
2452264,95,1,
2452264,97,1,
2452264,99,1,692
2452264,101,1,50
2452264,103,1,416
2452264,105,1,827
2452264,107,1,276
2452264,109,1,337
2452264,111,1,104
2452264,113,1,184
2452264,115,1,302
2452264,117,1,420
2452264,119,1,299
2452264,121,1,457
2452264,123,1,494
2452264,125,1,513
2452264,127,1,715
2452264,129,1,168
2452264,131,1,651
2452264,133,1,804
2452264,135,1,612
2452264,137,1,211
2452264,139,1,53
2452264,141,1,141
2452264,143,1,784
2452264,145,1,741
2452264,147,1,702
2452264,149,1,312
2452264,151,1,676
2452264,153,1,585
2452264,155,1,339
2452264,157,1,582
2452264,159,1,925
2452264,161,1,
2452264,163,1,518
2452264,165,1,435
2452264,167,1,211
2452264,169,1,636
2452264,171,1,766
2452264,173,1,206
2452264,175,1,249
2452264,177,1,260
2452264,179,1,45
2452271,1,1,473
2452271,3,1,
2452271,5,1,658
2452271,7,1,232
2452271,9,1,720
2452271,11,1,317
2452271,13,1,573
2452271,15,1,634
2452271,17,1,79
2452271,19,1,371
2452271,21,1,
2452271,23,1,126
2452271,25,1,652
2452271,27,1,752
2452271,29,1,714
2452271,31,1,712
2452271,33,1,475
2452271,35,1,113
2452271,37,1,717
2452271,39,1,
2452271,41,1,
2452271,43,1,228
2452271,45,1,581
2452271,47,1,609
2452271,49,1,158
2452271,51,1,162
2452271,53,1,746
2452271,55,1,838
2452271,57,1,342
2452271,59,1,328
2452271,61,1,506
2452271,63,1,585
2452271,65,1,902
2452271,67,1,125
2452271,69,1,972
2452271,71,1,765
2452271,73,1,462
2452271,75,1,546
2452271,77,1,399
2452271,79,1,880
2452271,81,1,835
2452271,83,1,758
2452271,85,1,481
2452271,87,1,897
2452271,89,1,633
2452271,91,1,341
2452271,93,1,809
2452271,95,1,402
2452271,97,1,118
2452271,99,1,81
2452271,101,1,586
2452271,103,1,576
2452271,105,1,425
2452271,107,1,321
2452271,109,1,653
2452271,111,1,128
2452271,113,1,447
2452271,115,1,
2452271,117,1,527
2452271,119,1,30
2452271,121,1,16
2452271,123,1,595
2452271,125,1,525
2452271,127,1,208
2452271,129,1,141
2452271,131,1,283
2452271,133,1,656
2452271,135,1,40
2452271,137,1,707
2452271,139,1,334
2452271,141,1,244
2452271,143,1,693
2452271,145,1,722
2452271,147,1,36
2452271,149,1,981
2452271,151,1,602
2452271,153,1,584
2452271,155,1,401
2452271,157,1,813
2452271,159,1,613
2452271,161,1,104
2452271,163,1,105
2452271,165,1,651
2452271,167,1,793
2452271,169,1,16
2452271,171,1,760
2452271,173,1,842
2452271,175,1,412
2452271,177,1,210
2452271,179,1,406
2452278,1,1,686
2452278,3,1,790
2452278,6,1,882
2452278,7,1,550
2452278,9,1,733
2452278,12,1,149
2452278,13,1,668
2452278,15,1,460
2452278,18,1,782
2452278,19,1,342
2452278,21,1,281
2452278,24,1,865
2452278,25,1,695
2452278,27,1,628
2452278,30,1,843
2452278,31,1,495
2452278,33,1,794
2452278,36,1,609
2452278,37,1,179
2452278,39,1,8
2452278,42,1,
2452278,43,1,561
2452278,45,1,128
2452278,48,1,148
2452278,49,1,816
2452278,51,1,157
2452278,54,1,838
2452278,55,1,9
2452278,57,1,587
2452278,60,1,188
2452278,61,1,958
2452278,63,1,727
2452278,66,1,748
2452278,67,1,283
2452278,69,1,883
2452278,72,1,356
2452278,73,1,91
2452278,75,1,290
2452278,78,1,633
2452278,79,1,986
2452278,81,1,63
2452278,84,1,633
2452278,85,1,770
2452278,87,1,106
2452278,90,1,439
2452278,91,1,603
2452278,93,1,144
2452278,96,1,427
2452278,97,1,943
2452278,99,1,318
