ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451038,68115,164,486,2184,5923,365,1,1,2086,85,35.35,67.51,10.80,0.00,918.00,3004.75,5738.35,64.26,0.00,918.00,982.26,-2086.75
2451038,68115,32,486,2184,5923,365,1,3,2086,17,10.90,14.60,5.25,0.00,89.25,185.30,248.20,0.89,0.00,89.25,90.14,-96.05
2451038,68115,127,486,2184,5923,365,1,2,2086,86,80.04,110.45,101.61,0.00,8738.46,6883.44,9498.70,87.38,0.00,8738.46,8825.84,1855.02
2451147,39614,176,995,17948,3909,166,1,2,2087,62,87.10,134.13,22.80,0.00,1413.60,5400.20,8316.06,14.13,0.00,1413.60,1427.73,-3986.60
,39614,158,995,,3909,166,,1,2087,,17.92,26.70,,136.75,,,,4.10,136.75,,209.23,-171.19
2451147,39614,43,995,17948,3909,166,1,1,2087,50,25.82,38.47,38.08,761.60,1904.00,1291.00,1923.50,57.12,761.60,1142.40,1199.52,-148.60
2451147,39614,163,995,17948,3909,166,1,3,2087,81,92.73,92.73,18.54,0.00,1501.74,7511.13,7511.13,60.06,0.00,1501.74,1561.80,-6009.39
2451147,39614,79,995,17948,3909,166,1,2,2087,72,61.28,107.24,78.28,0.00,5636.16,4412.16,7721.28,507.25,0.00,5636.16,6143.41,1224.00
2451147,39614,136,995,17948,3909,166,1,2,2087,79,3.22,5.34,3.25,0.00,256.75,254.38,421.86,7.70,0.00,256.75,264.45,2.37
2451147,39614,92,,,,166,1,2,2087,9,47.21,,,,,424.89,785.97,,0.00,,424.35,
2451147,39614,146,995,17948,3909,166,1,1,2087,96,60.65,65.50,41.26,2455.79,3960.96,5822.40,6288.00,60.20,2455.79,1505.17,1565.37,-4317.23
2451147,39614,76,995,17948,3909,166,1,1,2087,91,50.56,93.03,3.72,0.00,338.52,4600.96,8465.73,27.08,0.00,338.52,365.60,-4262.44
2451147,39614,142,995,17948,3909,166,1,1,2087,43,41.13,57.58,32.82,0.00,1411.26,1768.59,2475.94,28.22,0.00,1411.26,1439.48,-357.33
2451147,39614,164,995,17948,3909,166,1,3,2087,49,64.71,78.94,63.94,626.61,3133.06,3170.79,3868.06,75.19,626.61,2506.45,2581.64,-664.34
2451147,39614,32,995,17948,3909,166,1,3,2087,29,95.20,101.86,100.84,0.00,2924.36,2760.80,2953.94,116.97,0.00,2924.36,3041.33,163.56
,39614,127,,,3909,166,,2,2087,99,,81.87,,,7699.23,,,230.97,0.00,,,
,,92,573,9275,3697,359,1,2,2088,,,,,,,,1692.60,,,,,-445.83
2451471,44330,146,573,9275,3697,359,1,1,2088,81,83.71,106.31,87.17,0.00,7060.77,6780.51,8611.11,141.21,0.00,7060.77,7201.98,280.26
2451471,44330,76,573,9275,3697,359,1,3,2088,91,71.98,102.21,15.33,0.00,1395.03,6550.18,9301.11,55.80,0.00,1395.03,1450.83,-5155.15
2451471,44330,142,573,9275,3697,359,1,1,2088,50,65.04,79.34,65.85,0.00,3292.50,3252.00,3967.00,197.55,0.00,3292.50,3490.05,40.50
2451471,44330,164,573,9275,3697,359,1,2,2088,90,66.23,81.46,27.69,0.00,2492.10,5960.70,7331.40,174.44,0.00,2492.10,2666.54,-3468.60
2451471,44330,32,573,9275,3697,359,1,1,2088,22,13.42,26.70,25.63,0.00,563.86,295.24,587.40,11.27,0.00,563.86,575.13,268.62
2451471,44330,127,573,9275,3697,359,1,3,2088,61,53.86,71.09,67.53,0.00,4119.33,3285.46,4336.49,329.54,0.00,4119.33,4448.87,833.87
2451471,44330,46,573,9275,3697,359,1,3,2088,1,20.02,37.83,20.42,0.00,20.42,20.02,37.83,1.63,0.00,20.42,22.05,0.40
2451471,44330,178,573,9275,3697,359,1,1,2088,95,64.89,86.95,51.30,0.00,4873.50,6164.55,8260.25,97.47,0.00,4873.50,4970.97,-1291.05
2451471,44330,74,573,9275,3697,359,1,3,2088,6,36.41,65.53,42.59,0.00,255.54,218.46,393.18,5.11,0.00,255.54,260.65,37.08
2451471,,88,,9275,,359,1,,2088,100,63.79,,3.60,0.00,360.00,,7208.00,,,360.00,370.80,
2451471,44330,25,573,9275,3697,359,1,3,2088,67,80.62,118.51,53.32,0.00,3572.44,5401.54,7940.17,0.00,0.00,3572.44,3572.44,-1829.10
2451471,44330,110,573,9275,3697,359,1,2,2088,71,86.07,146.31,84.85,5542.40,6024.35,6110.97,10388.01,43.37,5542.40,481.95,525.32,-5629.02
2451471,44330,91,573,9275,3697,359,1,1,2088,51,72.15,105.33,20.01,183.69,1020.51,3679.65,5371.83,0.00,183.69,836.82,836.82,-2842.83
2451471,44330,80,573,9275,3697,359,1,2,2088,38,44.82,81.57,67.70,0.00,2572.60,1703.16,3099.66,154.35,0.00,2572.60,2726.95,869.44
2451703,64150,89,697,16999,1437,160,1,1,2089,91,93.54,137.50,137.50,0.00,12512.50,8512.14,12512.50,625.62,0.00,12512.50,13138.12,4000.36
2451703,64150,25,697,16999,1437,160,1,2,2089,40,99.26,137.97,12.41,4.96,496.40,3970.40,5518.80,19.65,4.96,491.44,511.09,-3478.96
2451703,,110,,,,160,1,,2089,,73.71,,,0.00,3170.88,,5872.80,,0.00,3170.88,3266.00,-367.20
2451703,64150,91,697,16999,1437,160,1,2,2089,19,73.89,73.89,16.25,0.00,308.75,1403.91,1403.91,24.70,0.00,308.75,333.45,-1095.16
2451703,64150,80,697,16999,1437,160,1,2,2089,87,68.60,90.55,32.59,0.00,2835.33,5968.20,7877.85,28.35,0.00,2835.33,2863.68,-3132.87
2451703,64150,86,697,16999,1437,160,1,3,2089,93,94.44,169.04,5.07,160.31,471.51,8782.92,15720.72,21.78,160.31,311.20,332.98,-8471.72
2451703,64150,122,697,16999,1437,160,1,3,2089,92,36.33,65.75,0.00,0.00,0.00,3342.36,6049.00,0.00,0.00,0.00,0.00,-3342.36
2451703,64150,85,697,16999,1437,160,1,1,2089,29,13.80,16.14,15.81,0.00,458.49,400.20,468.06,22.92,0.00,458.49,481.41,58.29
2452262,31294,171,608,17709,2587,300,1,3,2090,37,75.32,123.52,106.22,0.00,3930.14,2786.84,4570.24,117.90,0.00,3930.14,4048.04,1143.30
2452262,31294,107,608,17709,2587,300,1,2,2090,65,24.23,40.70,23.19,0.00,1507.35,1574.95,2645.50,105.51,0.00,1507.35,1612.86,-67.60
2452262,31294,157,608,17709,2587,300,1,3,2090,89,15.13,27.99,12.03,835.12,1070.67,1346.57,2491.11,7.06,835.12,235.55,242.61,-1111.02
2452262,31294,145,608,17709,2587,300,1,3,2090,56,29.36,43.45,13.90,0.00,778.40,1644.16,2433.20,70.05,0.00,778.40,848.45,-865.76
2452262,31294,61,608,17709,2587,300,1,1,2090,95,46.26,46.26,12.02,0.00,1141.90,4394.70,4394.70,57.09,0.00,1141.90,1198.99,-3252.80
2452262,31294,57,608,17709,2587,300,1,1,2090,92,92.75,93.67,92.73,0.00,8531.16,8533.00,8617.64,511.86,0.00,8531.16,9043.02,-1.84
2452262,31294,55,608,17709,2587,300,1,2,2090,83,89.25,139.23,15.31,0.00,1270.73,7407.75,11556.09,63.53,0.00,1270.73,1334.26,-6137.02
2452262,31294,125,608,17709,2587,300,1,2,2090,39,63.94,127.88,52.43,1206.41,2044.77,2493.66,4987.32,0.00,1206.41,838.36,838.36,-1655.30
2452262,31294,175,608,17709,2587,300,1,1,2090,9,87.45,125.05,107.54,396.82,967.86,787.05,1125.45,5.71,396.82,571.04,576.75,-216.01
2452262,31294,13,608,17709,2587,300,1,2,2090,32,88.92,129.82,11.68,213.04,373.76,2845.44,4154.24,12.85,213.04,160.72,173.57,-2684.72
2451154,64469,158,552,9972,2031,147,1,3,2091,52,32.27,45.17,43.36,0.00,2254.72,1678.04,2348.84,0.00,0.00,2254.72,2254.72,576.68
2451154,64469,43,552,9972,2031,147,1,2,2091,37,65.07,76.13,30.45,0.00,1126.65,2407.59,2816.81,56.33,0.00,1126.65,1182.98,-1280.94
2451154,64469,163,552,9972,2031,147,1,3,2091,82,82.35,90.58,9.96,0.00,816.72,6752.70,7427.56,49.00,0.00,816.72,865.72,-5935.98
2451154,64469,79,552,9972,2031,147,1,1,2091,91,82.27,141.50,103.29,0.00,9399.39,7486.57,12876.50,0.00,0.00,9399.39,9399.39,1912.82
2451154,64469,136,552,9972,2031,147,1,2,2091,22,33.98,47.23,28.81,0.00,633.82,747.56,1039.06,19.01,0.00,633.82,652.83,-113.74
2451154,64469,92,552,9972,2031,147,1,1,2091,96,26.10,30.27,28.75,27.60,2760.00,2505.60,2905.92,191.26,27.60,2732.40,2923.66,226.80
2451154,64469,146,552,9972,2031,147,1,1,2091,63,58.13,66.26,3.97,0.00,250.11,3662.19,4174.38,15.00,0.00,250.11,265.11,-3412.08
2451154,64469,76,552,9972,2031,147,1,2,2091,31,91.36,163.53,106.29,0.00,3294.99,2832.16,5069.43,263.59,0.00,3294.99,3558.58,462.83
2451154,64469,142,552,9972,2031,147,1,1,2091,48,15.14,26.49,16.95,0.00,813.60,726.72,1271.52,32.54,0.00,813.60,846.14,86.88
2451154,64469,164,552,9972,2031,147,1,1,2091,52,85.94,91.09,91.09,0.00,4736.68,4468.88,4736.68,47.36,0.00,4736.68,4784.04,267.80
2451154,64469,32,552,9972,2031,147,1,1,2091,51,52.24,59.55,23.82,0.00,1214.82,2664.24,3037.05,97.18,0.00,1214.82,1312.00,-1449.42
2451154,64469,127,552,9972,2031,147,1,2,2091,18,74.30,121.10,88.40,0.00,1591.20,1337.40,2179.80,0.00,0.00,1591.20,1591.20,253.80
2451154,64469,46,552,9972,2031,147,1,2,2091,76,72.95,140.06,78.43,0.00,5960.68,5544.20,10644.56,0.00,0.00,5960.68,5960.68,416.48
2451154,64469,178,552,9972,2031,147,1,1,2091,56,81.90,128.58,5.14,0.00,287.84,4586.40,7200.48,5.75,0.00,287.84,293.59,-4298.56
2451154,64469,74,552,9972,2031,147,1,2,2091,57,21.73,31.94,10.54,0.00,600.78,1238.61,1820.58,54.07,0.00,600.78,654.85,-637.83
2451154,64469,88,552,9972,2031,147,1,2,2091,16,73.62,78.77,7.87,0.00,125.92,1177.92,1260.32,1.25,0.00,125.92,127.17,-1052.00
2452276,53898,30,95,4140,5489,486,1,3,2092,54,90.90,166.34,133.07,0.00,7185.78,4908.60,8982.36,431.14,0.00,7185.78,7616.92,2277.18
2452276,53898,115,95,4140,5489,486,1,1,2092,34,8.91,17.73,8.33,0.00,283.22,302.94,602.82,22.65,0.00,283.22,305.87,-19.72
2452276,53898,105,95,4140,5489,486,1,3,2092,36,31.47,37.44,1.12,0.00,40.32,1132.92,1347.84,3.62,0.00,40.32,43.94,-1092.60
2452276,53898,15,95,4140,5489,486,1,1,2092,2,9.84,10.92,7.64,0.00,15.28,19.68,21.84,0.30,0.00,15.28,15.58,-4.40
2452276,,9,,,,,,,2092,,,81.95,22.12,,,4387.11,,,,,,
2452276,53898,12,95,4140,5489,486,1,3,2092,17,71.11,98.13,4.90,0.00,83.30,1208.87,1668.21,0.00,0.00,83.30,83.30,-1125.57
2452276,53898,60,95,4140,5489,486,1,2,2092,20,19.54,19.54,9.57,0.00,191.40,390.80,390.80,13.39,0.00,191.40,204.79,-199.40
2452276,53898,21,95,4140,5489,486,1,1,2092,15,39.60,41.58,9.56,0.00,143.40,594.00,623.70,7.17,0.00,143.40,150.57,-450.60
,53898,6,95,4140,,486,,2,2092,,,,19.88,,,,,,0.00,994.00,1073.52,-1731.50
2452276,53898,19,95,4140,5489,486,1,2,2092,47,26.89,42.48,4.24,0.00,199.28,1263.83,1996.56,0.00,0.00,199.28,199.28,-1064.55
2452276,53898,169,95,4140,5489,486,1,2,2092,37,35.05,36.80,11.04,102.12,408.48,1296.85,1361.60,21.44,102.12,306.36,327.80,-990.49
2452276,53898,120,95,4140,5489,486,1,2,2092,13,77.23,122.02,0.00,0.00,0.00,1003.99,1586.26,0.00,0.00,0.00,0.00,-1003.99
2452276,53898,54,95,4140,5489,486,1,3,2092,61,26.87,52.39,22.00,201.30,1342.00,1639.07,3195.79,91.25,201.30,1140.70,1231.95,-498.37
2452276,53898,31,95,4140,5489,486,1,1,2092,54,6.48,11.53,5.18,0.00,279.72,349.92,622.62,0.00,0.00,279.72,279.72,-70.20
2452276,53898,121,95,4140,5489,486,1,2,2092,100,4.99,6.23,2.80,0.00,280.00,499.00,623.00,25.20,0.00,280.00,305.20,-219.00
2452276,53898,153,95,4140,5489,486,1,3,2092,66,10.45,19.85,6.74,0.00,444.84,689.70,1310.10,26.69,0.00,444.84,471.53,-244.86
2452198,48415,77,298,8005,2889,108,1,1,2093,27,55.56,91.67,5.50,108.40,148.50,1500.12,2475.09,3.20,108.40,40.10,43.30,-1460.02
2452198,48415,143,298,8005,2889,108,1,3,2093,1,4.55,7.55,3.02,0.00,3.02,4.55,7.55,0.00,0.00,3.02,3.02,-1.53
,,165,298,,2889,108,1,,2093,,67.42,,43.30,0.00,2511.40,,5708.94,,,,,
2452198,48415,33,298,8005,2889,108,1,3,2093,25,90.77,151.58,31.83,0.00,795.75,2269.25,3789.50,39.78,0.00,795.75,835.53,-1473.50
2452198,48415,127,298,8005,2889,108,1,2,2093,11,21.06,38.75,36.03,0.00,396.33,231.66,426.25,19.81,0.00,396.33,416.14,164.67
2452198,48415,47,298,8005,2889,108,1,2,2093,18,16.06,21.35,8.54,0.00,153.72,289.08,384.30,6.14,0.00,153.72,159.86,-135.36
2452198,48415,179,298,8005,2889,108,1,2,2093,49,36.79,66.22,26.48,0.00,1297.52,1802.71,3244.78,90.82,0.00,1297.52,1388.34,-505.19
2452198,48415,75,298,8005,2889,108,1,3,2093,17,52.43,77.07,65.50,0.00,1113.50,891.31,1310.19,44.54,0.00,1113.50,1158.04,222.19
2452198,48415,89,298,8005,2889,108,1,2,2093,90,79.60,136.11,17.69,95.52,1592.10,7164.00,12249.90,14.96,95.52,1496.58,1511.54,-5667.42
2452198,48415,25,298,8005,2889,108,1,1,2093,4,11.76,20.81,19.97,0.00,79.88,47.04,83.24,7.18,0.00,79.88,87.06,32.84
2452198,48415,111,298,8005,2889,108,1,2,2093,27,68.65,131.80,81.71,0.00,2206.17,1853.55,3558.60,44.12,0.00,2206.17,2250.29,352.62
2452198,48415,91,298,8005,2889,108,1,2,2093,49,93.55,129.09,78.74,0.00,3858.26,4583.95,6325.41,0.00,0.00,3858.26,3858.26,-725.69
2452502,47701,45,957,9793,4062,238,1,3,2094,55,55.34,104.59,0.00,0.00,0.00,3043.70,5752.45,0.00,0.00,0.00,0.00,-3043.70
2452502,47701,37,957,9793,,238,1,1,2094,,,,,,,2435.61,,,15.42,755.79,,-1679.82
2452502,47701,36,957,9793,4062,238,1,2,2094,69,33.87,45.72,21.03,0.00,1451.07,2337.03,3154.68,0.00,0.00,1451.07,1451.07,-885.96
2452502,47701,133,957,9793,4062,238,1,3,2094,87,40.31,49.17,39.33,0.00,3421.71,3506.97,4277.79,273.73,0.00,3421.71,3695.44,-85.26
,47701,129,,,4062,238,,1,2094,48,80.71,142.85,51.42,,2468.16,3874.08,6856.80,197.45,0.00,,2665.61,
2452502,47701,114,957,9793,4062,238,1,1,2094,30,69.71,138.72,11.09,0.00,332.70,2091.30,4161.60,16.63,0.00,332.70,349.33,-1758.60
2452502,47701,63,957,9793,4062,238,1,3,2094,36,53.16,94.09,37.63,108.37,1354.68,1913.76,3387.24,87.24,108.37,1246.31,1333.55,-667.45
2452502,47701,30,957,9793,4062,238,1,3,2094,8,76.41,141.35,106.01,0.00,848.08,611.28,1130.80,50.88,0.00,848.08,898.96,236.80
2451383,60782,170,62,4340,6395,385,1,3,2095,25,32.05,33.97,27.51,0.00,687.75,801.25,849.25,48.14,0.00,687.75,735.89,-113.50
2451383,60782,106,62,4340,6395,385,1,2,2095,64,31.09,48.18,34.68,0.00,2219.52,1989.76,3083.52,0.00,0.00,2219.52,2219.52,229.76
2451383,,157,62,4340,,385,1,,2095,100,11.80,,12.69,,1269.00,1180.00,1923.00,,0.00,1269.00,1357.83,
2451383,60782,145,62,4340,6395,385,1,1,2095,23,35.20,66.52,29.93,0.00,688.39,809.60,1529.96,48.18,0.00,688.39,736.57,-121.21
2451383,60782,61,62,4340,6395,385,1,2,2095,12,11.03,11.91,4.52,0.00,54.24,132.36,142.92,2.16,0.00,54.24,56.40,-78.12
2451383,60782,56,62,4340,6395,385,1,3,2095,59,91.51,149.16,1.49,0.00,87.91,5399.09,8800.44,7.91,0.00,87.91,95.82,-5311.18
2451383,60782,55,62,4340,6395,385,1,1,2095,16,41.14,56.36,10.70,0.00,171.20,658.24,901.76,8.56,0.00,171.20,179.76,-487.04
2451383,60782,124,62,4340,6395,385,1,3,2095,87,20.28,20.68,6.61,0.00,575.07,1764.36,1799.16,40.25,0.00,575.07,615.32,-1189.29
2451383,60782,175,62,4340,6395,385,1,3,2095,100,8.49,9.84,6.10,0.00,610.00,849.00,984.00,30.50,0.00,610.00,640.50,-239.00
2451383,60782,13,62,4340,6395,385,1,1,2095,2,41.10,61.65,2.46,0.00,4.92,82.20,123.30,0.14,0.00,4.92,5.06,-77.28
2451383,60782,148,62,4340,6395,385,1,2,2095,48,95.86,168.71,32.05,0.00,1538.40,4601.28,8098.08,0.00,0.00,1538.40,1538.40,-3062.88
2451383,60782,116,62,4340,6395,385,1,2,2095,21,76.59,85.78,24.87,0.00,522.27,1608.39,1801.38,20.89,0.00,522.27,543.16,-1086.12
2451383,60782,68,62,4340,6395,385,1,3,2095,100,98.17,163.94,36.06,0.00,3606.00,9817.00,16394.00,144.24,0.00,3606.00,3750.24,-6211.00
2451383,60782,151,62,4340,6395,385,1,2,2095,90,14.46,14.60,10.36,0.00,932.40,1301.40,1314.00,83.91,0.00,932.40,1016.31,-369.00
2452017,34669,17,541,18038,960,493,1,3,2096,4,41.99,79.36,73.80,0.00,295.20,167.96,317.44,20.66,0.00,295.20,315.86,127.24
2452017,34669,7,541,18038,960,493,1,2,2096,80,26.77,31.58,1.89,0.00,151.20,2141.60,2526.40,10.58,0.00,151.20,161.78,-1990.40
2452017,34669,173,541,18038,960,493,1,2,2096,39,22.93,28.89,24.55,0.00,957.45,894.27,1126.71,57.44,0.00,957.45,1014.89,63.18
2452017,34669,99,541,18038,960,,,3,2096,99,67.16,,,684.54,6223.14,,7978.41,387.70,684.54,,,
2452017,34669,73,541,18038,960,493,1,1,2096,15,47.13,89.54,74.31,0.00,1114.65,706.95,1343.10,44.58,0.00,1114.65,1159.23,407.70
2452017,34669,71,541,18038,960,493,1,2,2096,39,12.64,25.15,4.02,111.31,156.78,492.96,980.85,1.81,111.31,45.47,47.28,-447.49
2452017,34669,135,541,18038,960,493,1,1,2096,93,44.72,48.29,32.35,0.00,3008.55,4158.96,4490.97,60.17,0.00,3008.55,3068.72,-1150.41
2452017,34669,101,541,18038,960,493,1,2,2096,18,86.78,164.88,13.19,0.00,237.42,1562.04,2967.84,21.36,0.00,237.42,258.78,-1324.62
2452017,34669,27,541,18038,960,493,1,3,2096,43,46.40,86.30,27.61,0.00,1187.23,1995.20,3710.90,11.87,0.00,1187.23,1199.10,-807.97
2452017,34669,23,541,18038,960,493,1,2,2096,96,52.75,64.88,62.93,5195.50,6041.28,5064.00,6228.48,67.66,5195.50,845.78,913.44,-4218.22
2452017,,49,,,960,,1,3,2096,,39.16,,69.00,,,1566.40,3101.20,220.80,0.00,,2980.80,1193.60
2452017,34669,1,541,18038,960,493,1,2,2096,79,30.96,34.67,2.08,0.00,164.32,2445.84,2738.93,9.85,0.00,164.32,174.17,-2281.52
2452017,34669,139,541,18038,960,493,1,1,2096,30,60.71,92.88,20.43,245.16,612.90,1821.30,2786.40,25.74,245.16,367.74,393.48,-1453.56
2452017,34669,167,541,18038,960,493,1,3,2096,7,54.58,98.78,0.98,0.00,6.86,382.06,691.46,0.41,0.00,6.86,7.27,-375.20
2452017,34669,155,541,18038,960,493,1,3,2096,91,2.92,2.94,0.61,0.00,55.51,265.72,267.54,3.88,0.00,55.51,59.39,-210.21
,,101,,15480,,,,2,2097,70,85.78,,0.00,,,6004.60,,,,0.00,0.00,-6004.60
2451777,68715,26,966,15480,802,220,1,3,2097,70,37.76,46.44,27.86,0.00,1950.20,2643.20,3250.80,58.50,0.00,1950.20,2008.70,-693.00
2451777,68715,23,966,15480,802,220,1,1,2097,7,82.63,157.82,52.08,0.00,364.56,578.41,1104.74,32.81,0.00,364.56,397.37,-213.85
2451777,68715,49,966,15480,802,220,1,2,2097,77,68.35,129.86,85.70,0.00,6598.90,5262.95,9999.22,65.98,0.00,6598.90,6664.88,1335.95
2451777,68715,1,966,15480,802,220,1,3,2097,5,38.05,65.82,50.02,0.00,250.10,190.25,329.10,22.50,0.00,250.10,272.60,59.85
2451777,68715,139,966,15480,802,220,1,1,2097,12,4.49,6.91,0.13,0.00,1.56,53.88,82.92,0.07,0.00,1.56,1.63,-52.32
2451777,68715,167,966,15480,802,220,1,3,2097,24,96.68,123.75,21.03,459.29,504.72,2320.32,2970.00,2.27,459.29,45.43,47.70,-2274.89
2451777,68715,155,966,15480,802,220,1,3,2097,42,97.09,170.87,32.46,0.00,1363.32,4077.78,7176.54,13.63,0.00,1363.32,1376.95,-2714.46
2451777,68715,41,966,15480,802,220,1,2,2097,87,20.82,36.64,14.28,0.00,1242.36,1811.34,3187.68,12.42,0.00,1242.36,1254.78,-568.98
2451777,68715,83,966,15480,802,220,1,3,2097,12,49.39,67.17,47.01,0.00,564.12,592.68,806.04,39.48,0.00,564.12,603.60,-28.56
2452171,63163,59,955,6883,7164,445,1,1,2098,56,90.19,144.30,124.09,0.00,6949.04,5050.64,8080.80,347.45,0.00,6949.04,7296.49,1898.40
2452171,63163,21,955,6883,7164,445,1,2,2098,76,90.09,125.22,103.93,0.00,7898.68,6846.84,9516.72,631.89,0.00,7898.68,8530.57,1051.84
2452171,,5,,6883,7164,,,2,2098,,81.82,152.18,109.56,3155.32,,,7304.64,,3155.32,,,
2452171,,19,,,,,1,3,2098,89,,25.22,,0.00,1099.15,,,,0.00,,1165.09,-213.60
2452171,63163,169,955,6883,7164,445,1,1,2098,72,20.77,32.81,25.91,0.00,1865.52,1495.44,2362.32,74.62,0.00,1865.52,1940.14,370.08
2452171,63163,119,955,6883,7164,445,1,3,2098,47,10.44,17.74,5.67,0.00,266.49,490.68,833.78,18.65,0.00,266.49,285.14,-224.19
2452171,63163,53,955,6883,7164,445,1,2,2098,67,62.77,112.35,94.37,0.00,6322.79,4205.59,7527.45,442.59,0.00,6322.79,6765.38,2117.20
2452171,63163,31,955,6883,7164,445,1,3,2098,45,15.35,18.88,1.51,0.00,67.95,690.75,849.60,0.67,0.00,67.95,68.62,-622.80
2452171,63163,121,955,6883,7164,445,1,3,2098,32,10.79,17.69,1.06,0.00,33.92,345.28,566.08,2.71,0.00,33.92,36.63,-311.36
2452171,63163,153,955,6883,7164,445,1,1,2098,80,9.25,16.55,15.39,0.00,1231.20,740.00,1324.00,73.87,0.00,1231.20,1305.07,491.20
2452171,63163,103,955,6883,7164,445,1,3,2098,29,88.56,100.95,23.21,0.00,673.09,2568.24,2927.55,40.38,0.00,673.09,713.47,-1895.15
2452171,63163,141,955,6883,7164,445,1,1,2098,68,54.38,107.12,51.41,0.00,3495.88,3697.84,7284.16,314.62,0.00,3495.88,3810.50,-201.96
2452171,63163,97,955,6883,7164,445,1,1,2098,44,77.69,111.09,51.10,2248.40,2248.40,3418.36,4887.96,0.00,2248.40,0.00,0.00,-3418.36
2451110,44224,116,548,17679,4051,126,1,1,2099,88,20.72,23.20,11.60,0.00,1020.80,1823.36,2041.60,81.66,0.00,1020.80,1102.46,-802.56
2451110,44224,68,548,17679,4051,126,1,2,2099,4,13.68,17.78,1.77,0.00,7.08,54.72,71.12,0.42,0.00,7.08,7.50,-47.64
2451110,44224,151,548,17679,4051,126,1,1,2099,62,7.28,9.75,0.19,8.71,11.78,451.36,604.50,0.27,8.71,3.07,3.34,-448.29
2451110,44224,67,548,17679,4051,126,1,2,2099,36,29.73,33.00,5.94,0.00,213.84,1070.28,1188.00,8.55,0.00,213.84,222.39,-856.44
2451110,44224,50,548,17679,4051,126,1,2,2099,19,2.37,3.03,0.87,0.00,16.53,45.03,57.57,1.48,0.00,16.53,18.01,-28.50
2451110,44224,109,548,17679,4051,126,1,3,2099,30,78.51,116.97,97.08,0.00,2912.40,2355.30,3509.10,0.00,0.00,2912.40,2912.40,557.10
2451110,44224,160,548,17679,4051,126,1,2,2099,50,35.41,64.44,36.73,0.00,1836.50,1770.50,3222.00,55.09,0.00,1836.50,1891.59,66.00
2451110,44224,130,548,17679,4051,126,1,1,2099,19,48.57,78.68,73.95,0.00,1405.05,922.83,1494.92,0.00,0.00,1405.05,1405.05,482.22
2451110,44224,44,548,17679,4051,126,1,1,2099,17,49.64,64.53,54.20,0.00,921.40,843.88,1097.01,18.42,0.00,921.40,939.82,77.52
2452123,70253,173,,,,367,,,2100,,61.40,116.66,,,,,,,0.00,4614.72,,-1034.08
2452123,70253,99,640,10931,3007,367,1,2,2100,57,20.30,36.74,1.46,0.00,83.22,1157.10,2094.18,3.32,0.00,83.22,86.54,-1073.88
2452123,70253,73,640,10931,3007,367,1,3,2100,26,45.71,53.93,0.53,0.00,13.78,1188.46,1402.18,0.41,0.00,13.78,14.19,-1174.68
2452123,70253,71,640,10931,3007,367,1,3,2100,26,12.04,16.49,9.89,0.00,257.14,313.04,428.74,2.57,0.00,257.14,259.71,-55.90
2452123,70253,135,640,10931,3007,367,1,2,2100,28,43.89,47.84,0.47,0.00,13.16,1228.92,1339.52,1.05,0.00,13.16,14.21,-1215.76
2452123,70253,101,640,10931,3007,367,1,2,2100,47,57.12,69.68,34.84,0.00,1637.48,2684.64,3274.96,49.12,0.00,1637.48,1686.60,-1047.16
2452123,70253,27,640,10931,3007,367,1,2,2100,23,31.91,31.91,11.16,0.00,256.68,733.93,733.93,15.40,0.00,256.68,272.08,-477.25
2452123,70253,23,640,10931,3007,367,1,3,2100,17,2.97,4.30,2.23,0.00,37.91,50.49,73.10,1.13,0.00,37.91,39.04,-12.58
2452123,70253,49,640,10931,3007,367,1,2,2100,60,65.04,115.12,112.81,1556.77,6768.60,3902.40,6907.20,104.23,1556.77,5211.83,5316.06,1309.43
2452123,70253,1,640,10931,3007,367,1,2,2100,61,70.64,107.37,107.37,0.00,6549.57,4309.04,6549.57,0.00,0.00,6549.57,6549.57,2240.53
2452123,70253,139,640,10931,3007,367,1,2,2100,86,6.06,9.33,9.23,0.00,793.78,521.16,802.38,71.44,0.00,793.78,865.22,272.62
2452123,70253,167,640,10931,3007,367,1,2,2100,4,95.60,174.94,13.99,0.00,55.96,382.40,699.76,0.00,0.00,55.96,55.96,-326.44
2452123,70253,155,640,10931,3007,367,1,2,2100,49,66.03,115.55,79.72,0.00,3906.28,3235.47,5661.95,312.50,0.00,3906.28,4218.78,670.81
,,41,,10931,3007,367,,3,2100,91,50.28,,51.62,2677.52,,,7457.45,181.79,2677.52,2019.90,,
2452299,45359,151,284,9457,3982,31,1,3,2101,16,65.48,83.81,11.73,0.00,187.68,1047.68,1340.96,3.75,0.00,187.68,191.43,-860.00
2452299,45359,67,284,9457,3982,31,1,2,2101,83,31.20,50.23,7.53,0.00,624.99,2589.60,4169.09,0.00,0.00,624.99,624.99,-1964.61
