order_id,customer_id,order_date,status,channel
O0178744,C026486,2024-02-10,completed,Store
O0178745,C014718,2023-01-24,completed,Web
O0178746,C020506,2024-08-21,completed,Mobile
O0178747,C018053,2024-06-22,completed,Store
O0178748,C038128,2023-11-27,completed,Web
O0178749,C031611,2023-02-11,refunded,Store
O0178750,C045682,2023-12-30,pending,Mobile
O0178751,C046621,2024-08-02,refunded,Store
O0178752,C014794,2023-06-05,completed,Partner
O0178753,C045111,2024-08-31,completed,Web
O0178754,C000609,2023-08-11,refunded,Web
O0178755,C014172,2023-07-16,completed,Mobile
O0178756,C029890,2024-09-22,completed,Web
O0178757,C015193,2023-08-18,completed,Partner
O0178758,C032092,2023-10-04,completed,Partner
O0178759,C015479,2023-07-06,completed,Mobile
O0178760,C002566,2023-05-21,completed,Store
O0178761,C039862,2023-10-29,pending,Store
O0178762,C006074,2023-09-12,completed,Web
O0178763,C021060,2023-10-10,completed,Partner
O0178764,C013762,2023-04-14,completed,Store
O0178765,C014829,2024-02-07,completed,Mobile
O0178766,C014321,2023-08-05,completed,Partner
O0178767,C006604,2024-11-12,completed,Mobile
O0178768,C015114,2024-03-24,completed,Web
O0178769,C026654,2024-11-30,completed,Store
O0178770,C043144,2023-08-31,refunded,Store
O0178771,C013842,2023-11-17,completed,Mobile
O0178772,C020763,2024-06-12,pending,Store
O0178773,C032894,2024-01-28,completed,Mobile
O0178774,C033270,2023-05-23,refunded,Web
O0178775,C031666,2024-10-12,completed,Web
O0178776,C044080,2023-04-10,completed,Store
O0178777,C020891,2024-10-26,completed,Partner
O0178778,C027755,2024-11-11,completed,Web
O0178779,C031060,2024-10-30,refunded,Store
O0178780,C015230,2023-02-28,completed,Store
O0178781,C037274,2024-07-07,completed,Mobile
O0178782,C047913,2023-05-21,completed,Partner
O0178783,C020894,2023-03-08,completed,Partner
O0178784,C004205,2024-11-23,completed,Store
O0178785,C031670,2023-11-29,completed,Web
O0178786,C014094,2024-08-03,completed,Web
O0178787,C003300,2024-06-29,completed,Partner
O0178788,C043928,2024-03-10,completed,Partner
O0178789,C001800,2023-03-14,completed,Mobile
O0178790,C047827,2023-06-27,completed,Web
O0178791,C005120,2023-10-05,completed,Web
O0178792,C010270,2024-06-21,completed,Partner
O0178793,C010911,2024-03-09,refunded,Partner
O0178794,C034726,2024-11-24,completed,Web
O0178795,C007335,2023-08-21,completed,Web
O0178796,C012809,2023-03-17,refunded,Web
O0178797,C016766,2023-02-16,completed,Web
O0178798,C025524,2023-01-14,completed,Partner
O0178799,C011120,2024-03-16,completed,Store
O0178800,C013795,2024-08-15,pending,Store
O0178801,C039583,2023-08-13,refunded,Store
O0178802,C007846,2023-11-10,pending,Partner
O0178803,C029406,2024-01-16,completed,Store
O0178804,C022485,2023-06-26,completed,Web
O0178805,C019747,2024-02-15,refunded,Web
O0178806,C048748,2023-07-16,pending,Partner
O0178807,C049486,2023-11-22,completed,Web
O0178808,C041687,2024-05-05,pending,Web
O0178809,C035711,2024-06-01,refunded,Mobile
O0178810,C008873,2023-06-30,completed,Partner
O0178811,C007026,2023-07-04,completed,Partner
O0178812,C019219,2024-10-18,pending,Partner
O0178813,C033655,2023-09-28,completed,Store
O0178814,C010471,2024-11-09,completed,Store
O0178815,C016223,2024-11-23,completed,Mobile
O0178816,C038602,2024-06-03,completed,Web
O0178817,C038840,2023-03-29,completed,Store
O0178818,C001055,2024-01-19,completed,Mobile
O0178819,C010371,2024-09-27,completed,Store
O0178820,C047275,2023-01-17,completed,Web
O0178821,C022731,2023-08-11,completed,Mobile
O0178822,C012666,2024-03-31,completed,Partner
O0178823,C020298,2024-07-26,completed,Store
O0178824,C013723,2023-05-07,completed,Mobile
O0178825,C014967,2024-05-28,refunded,Partner
O0178826,C039760,2023-07-14,completed,Store
O0178827,C038861,2023-03-26,completed,Partner
O0178828,C041140,2023-12-30,refunded,Partner
O0178829,C007194,2023-08-14,completed,Web
O0178830,C035488,2024-09-16,completed,Partner
O0178831,C044003,2024-06-16,completed,Mobile
O0178832,C039535,2023-09-26,refunded,Store
O0178833,C045786,2023-03-02,completed,Mobile
O0178834,C040486,2023-02-08,completed,Mobile
O0178835,C009117,2024-03-29,completed,Partner
O0178836,C020531,2024-01-25,pending,Partner
O0178837,C046600,2023-03-18,completed,Store
O0178838,C045736,2024-11-02,completed,Store
O0178839,C009793,2024-04-09,pending,Partner
O0178840,C040398,2023-07-06,completed,Web
O0178841,C049855,2023-01-15,completed,Store
O0178842,C027257,2023-09-12,pending,Store
O0178843,C042229,2024-05-31,refunded,Web
O0178844,C025461,2024-04-16,completed,Mobile
O0178845,C032686,2023-05-17,completed,Mobile
O0178846,C009034,2023-12-14,refunded,Store
O0178847,C048074,2023-03-02,refunded,Web
O0178848,C010466,2023-01-05,completed,Mobile
O0178849,C033175,2023-05-17,pending,Web
O0178850,C027697,2024-04-10,pending,Mobile
O0178851,C002688,2024-06-25,completed,Web
O0178852,C031559,2023-02-21,refunded,Partner
O0178853,C034812,2023-12-17,completed,Web
O0178854,C032444,2023-09-26,completed,Mobile
O0178855,C033617,2024-09-26,completed,Web
O0178856,C025094,2023-12-01,completed,Mobile
O0178857,C005086,2023-02-24,pending,Partner
O0178858,C003324,2023-01-11,completed,Store
O0178859,C018130,2023-12-12,completed,Partner
O0178860,C028236,2024-03-15,pending,Store
O0178861,C027995,2023-12-24,completed,Mobile
O0178862,C020351,2023-07-24,refunded,Mobile
O0178863,C032743,2024-06-19,completed,Store
O0178864,C029835,2023-05-23,pending,Mobile
O0178865,C029974,2023-10-31,completed,Partner
O0178866,C025952,2024-03-09,completed,Partner
O0178867,C032299,2024-11-16,completed,Store
O0178868,C003635,2024-01-09,completed,Web
O0178869,C035251,2024-09-04,completed,Mobile
O0178870,C045106,2023-04-11,pending,Web
O0178871,C033041,2023-05-08,completed,Partner
O0178872,C029314,2024-05-21,completed,Store
O0178873,C017065,2024-03-06,completed,Web
O0178874,C026642,2023-07-15,completed,Mobile
O0178875,C008288,2024-07-13,completed,Partner
O0178876,C029149,2024-04-15,completed,Mobile
O0178877,C002043,2024-06-08,completed,Partner
O0178878,C002201,2024-08-08,pending,Mobile
O0178879,C027815,2024-08-02,refunded,Web
O0178880,C004827,2024-05-14,completed,Partner
O0178881,C023497,2023-02-03,completed,Web
O0178882,C008568,2023-08-08,completed,Partner
O0178883,C029531,2023-03-19,completed,Web
O0178884,C048434,2024-09-24,completed,Store
O0178885,C026797,2024-03-17,completed,Mobile
O0178886,C015871,2024-01-03,completed,Mobile
O0178887,C046868,2023-08-20,pending,Web
O0178888,C007049,2023-08-20,completed,Mobile
O0178889,C019995,2024-07-08,completed,Store
O0178890,C006683,2024-01-06,completed,Mobile
O0178891,C017017,2023-11-26,pending,Mobile
O0178892,C032287,2024-04-29,completed,Mobile
O0178893,C013092,2023-10-15,completed,Partner
O0178894,C033017,2023-07-19,refunded,Mobile
O0178895,C028016,2023-04-11,refunded,Web
O0178896,C043893,2024-11-11,pending,Web
O0178897,C020106,2024-03-05,pending,Mobile
O0178898,C023315,2024-03-23,refunded,Store
O0178899,C005481,2023-03-14,completed,Partner
O0178900,C006432,2024-10-18,refunded,Web
O0178901,C005931,2024-02-20,pending,Partner
O0178902,C041459,2023-11-06,completed,Mobile
O0178903,C046498,2024-07-02,completed,Store
O0178904,C014883,2024-01-11,completed,Web
O0178905,C018428,2023-08-06,pending,Partner
O0178906,C044271,2023-12-05,completed,Mobile
O0178907,C011061,2023-02-07,completed,Store
O0178908,C034212,2024-04-07,completed,Web
O0178909,C034895,2023-03-18,completed,Web
O0178910,C028885,2023-12-10,completed,Mobile
O0178911,C011697,2023-03-20,refunded,Web
O0178912,C049550,2024-05-14,completed,Mobile
O0178913,C029752,2023-04-10,completed,Partner
O0178914,C007434,2023-11-26,refunded,Mobile
O0178915,C002593,2023-02-01,completed,Mobile
O0178916,C017328,2024-02-11,completed,Web
O0178917,C009544,2024-03-24,completed,Store
O0178918,C046926,2023-10-06,refunded,Partner
O0178919,C018790,2024-04-04,completed,Partner
O0178920,C048915,2023-01-24,completed,Partner
O0178921,C006244,2023-11-02,completed,Mobile
O0178922,C001497,2023-01-19,pending,Mobile
O0178923,C002654,2023-01-31,pending,Partner
O0178924,C032454,2024-03-26,completed,Mobile
O0178925,C029920,2024-05-07,completed,Web
O0178926,C035155,2024-10-07,pending,Web
O0178927,C013213,2023-05-23,refunded,Mobile
O0178928,C033323,2024-02-29,completed,Store
O0178929,C037643,2024-07-21,completed,Web
O0178930,C019123,2024-09-23,completed,Partner
O0178931,C016170,2024-03-19,completed,Mobile
O0178932,C047098,2024-09-08,refunded,Web
O0178933,C024353,2023-08-14,pending,Partner
O0178934,C024525,2024-09-08,pending,Mobile
O0178935,C033346,2024-05-09,pending,Store
O0178936,C028183,2023-11-18,completed,Store
O0178937,C020954,2024-10-09,completed,Web
O0178938,C023189,2024-01-11,completed,Mobile
O0178939,C020334,2023-03-28,completed,Partner
O0178940,C002199,2023-05-10,refunded,Store
O0178941,C025242,2024-04-04,completed,Mobile
O0178942,C011994,2024-07-16,pending,Web
O0178943,C019569,2023-09-14,completed,Store
O0178944,C022389,2024-06-26,pending,Partner
O0178945,C013930,2023-03-02,refunded,Mobile
O0178946,C003983,2023-10-25,completed,Partner
O0178947,C030605,2024-04-03,refunded,Web
O0178948,C003687,2024-03-24,completed,Partner
O0178949,C007566,2023-11-28,completed,Partner
O0178950,C010059,2024-08-07,completed,Mobile
O0178951,C001036,2023-12-15,refunded,Mobile
O0178952,C025335,2024-07-24,completed,Partner
O0178953,C008827,2024-03-14,completed,Partner
O0178954,C039963,2024-04-15,completed,Partner
O0178955,C043497,2023-01-18,completed,Partner
O0178956,C036247,2024-01-04,completed,Partner
O0178957,C031504,2023-12-11,completed,Mobile
O0178958,C025655,2024-02-26,completed,Partner
O0178959,C019358,2023-02-23,completed,Web
O0178960,C049210,2024-11-05,refunded,Web
O0178961,C036369,2023-01-07,completed,Partner
O0178962,C017543,2023-12-23,completed,Mobile
O0178963,C015887,2023-11-10,completed,Mobile
O0178964,C018401,2023-10-11,pending,Web
O0178965,C014120,2023-04-01,completed,Web
O0178966,C004919,2023-06-20,pending,Partner
O0178967,C039429,2024-07-14,completed,Store
O0178968,C031687,2024-10-21,completed,Web
O0178969,C014907,2023-11-26,completed,Web
O0178970,C038796,2024-02-12,refunded,Store
O0178971,C002548,2024-02-19,refunded,Mobile
O0178972,C030361,2024-10-02,completed,Mobile
O0178973,C008702,2024-09-13,refunded,Store
O0178974,C005599,2024-02-23,completed,Web
O0178975,C041028,2024-01-30,completed,Mobile
O0178976,C039565,2023-02-26,completed,Mobile
O0178977,C005144,2024-11-07,completed,Mobile
O0178978,C023358,2024-11-29,completed,Web
O0178979,C005506,2024-07-14,refunded,Store
O0178980,C049132,2024-05-10,completed,Partner
O0178981,C008909,2024-08-14,completed,Store
O0178982,C014887,2023-10-26,completed,Partner
O0178983,C009289,2024-03-17,refunded,Store
O0178984,C032263,2024-07-31,refunded,Web
O0178985,C032744,2024-02-05,pending,Partner
O0178986,C008566,2023-09-23,completed,Partner
O0178987,C015421,2024-02-13,completed,Store
O0178988,C039290,2023-11-10,completed,Web
O0178989,C000124,2024-11-30,completed,Web
O0178990,C048147,2024-02-09,refunded,Mobile
O0178991,C016476,2023-07-29,refunded,Mobile
O0178992,C004230,2023-01-27,completed,Partner
O0178993,C011503,2024-05-15,refunded,Store
O0178994,C039761,2023-11-21,completed,Store
O0178995,C008578,2023-05-15,completed,Web
O0178996,C018106,2024-03-03,completed,Web
O0178997,C020810,2024-07-17,completed,Web
O0178998,C007520,2024-10-01,completed,Web
O0178999,C005465,2023-12-06,refunded,Web
O0179000,C019108,2023-09-21,completed,Store
O0179001,C013616,2024-11-03,pending,Web
O0179002,C040951,2024-06-17,completed,Partner
O0179003,C021983,2024-01-27,completed,Partner
O0179004,C036161,2023-03-15,completed,Partner
O0179005,C044033,2024-01-07,completed,Mobile
O0179006,C031713,2023-09-14,pending,Mobile
O0179007,C015554,2023-10-11,completed,Store
O0179008,C045389,2024-01-07,completed,Store
O0179009,C042175,2024-02-09,completed,Store
O0179010,C014313,2024-06-12,completed,Web
O0179011,C037033,2023-10-01,completed,Mobile
O0179012,C029861,2024-01-15,pending,Store
O0179013,C012363,2023-12-31,pending,Mobile
O0179014,C040570,2024-02-24,completed,Store
O0179015,C049826,2023-08-10,completed,Partner
O0179016,C019476,2024-07-31,completed,Mobile
O0179017,C029364,2024-10-04,refunded,Mobile
O0179018,C011734,2023-03-07,refunded,Mobile
O0179019,C003038,2024-07-31,completed,Partner
O0179020,C036571,2023-01-27,completed,Mobile
O0179021,C030236,2023-04-01,completed,Web
O0179022,C041052,2024-04-10,completed,Web
O0179023,C015153,2023-10-28,refunded,Store
O0179024,C019208,2024-10-14,completed,Web
O0179025,C006328,2024-09-09,completed,Store
O0179026,C014803,2024-11-14,pending,Partner
O0179027,C045888,2023-06-02,completed,Web
O0179028,C009506,2023-06-23,completed,Partner
O0179029,C008325,2024-08-21,completed,Web
O0179030,C005637,2023-01-07,completed,Store
O0179031,C009029,2023-06-04,refunded,Store
O0179032,C026639,2023-09-18,completed,Web
O0179033,C038043,2023-10-11,completed,Store
O0179034,C033622,2023-12-22,completed,Partner
O0179035,C005674,2023-08-12,completed,Web
O0179036,C026346,2024-08-07,completed,Web
O0179037,C043324,2023-08-03,completed,Web
O0179038,C027292,2023-09-16,completed,Web
O0179039,C028279,2023-09-16,completed,Web
O0179040,C045748,2024-10-30,refunded,Web
O0179041,C010586,2024-10-07,completed,Partner
O0179042,C002496,2024-02-04,completed,Web
O0179043,C044647,2023-12-07,completed,Web
O0179044,C022241,2023-10-14,pending,Mobile
O0179045,C046753,2023-07-01,completed,Web
O0179046,C009443,2023-12-10,completed,Partner
O0179047,C031068,2023-09-11,completed,Store
O0179048,C011120,2023-01-31,completed,Mobile
O0179049,C009095,2023-05-04,pending,Mobile
O0179050,C037263,2023-01-14,pending,Mobile
O0179051,C002882,2024-04-11,completed,Store
O0179052,C004564,2023-07-20,completed,Web
O0179053,C026457,2023-07-14,completed,Mobile
O0179054,C018207,2023-03-06,completed,Web
O0179055,C036038,2024-07-13,completed,Store
O0179056,C013181,2024-04-27,completed,Partner
O0179057,C049489,2023-05-01,pending,Web
O0179058,C048401,2023-10-23,pending,Store
O0179059,C036260,2024-02-29,completed,Mobile
O0179060,C046179,2023-11-25,completed,Mobile
O0179061,C026955,2023-01-08,completed,Mobile
O0179062,C024311,2024-01-21,completed,Web
O0179063,C014032,2024-06-06,completed,Store
O0179064,C040078,2024-06-07,completed,Partner
O0179065,C027102,2024-09-12,completed,Store
O0179066,C046167,2024-10-21,completed,Web
O0179067,C005499,2023-01-20,pending,Partner
O0179068,C001994,2023-04-07,completed,Store
O0179069,C016751,2023-02-07,refunded,Partner
O0179070,C048371,2023-08-19,refunded,Mobile
O0179071,C000247,2023-08-01,completed,Web
O0179072,C028908,2023-11-12,completed,Store
O0179073,C049008,2024-01-16,pending,Store
O0179074,C003445,2023-02-16,completed,Store
O0179075,C042377,2024-06-05,completed,Store
O0179076,C028053,2024-01-31,refunded,Mobile
O0179077,C027407,2023-10-17,refunded,Web
O0179078,C049729,2024-04-01,completed,Partner
O0179079,C006521,2023-06-04,completed,Web
O0179080,C023171,2024-04-11,completed,Web
O0179081,C023038,2023-10-03,pending,Partner
O0179082,C014006,2024-05-04,pending,Web
O0179083,C007383,2023-10-28,pending,Partner
O0179084,C018955,2023-07-05,completed,Mobile
O0179085,C020085,2023-12-13,completed,Web
O0179086,C008134,2023-04-04,completed,Store
O0179087,C010914,2023-06-30,completed,Web
O0179088,C002543,2023-10-01,completed,Mobile
O0179089,C031398,2024-11-09,completed,Store
O0179090,C024270,2024-08-19,refunded,Web
O0179091,C036630,2023-04-04,pending,Mobile
O0179092,C001222,2023-06-29,completed,Partner
O0179093,C017981,2024-09-13,pending,Web
O0179094,C020582,2024-02-22,completed,Store
O0179095,C041219,2024-11-06,completed,Partner
O0179096,C043310,2024-03-22,pending,Store
O0179097,C021759,2023-10-29,completed,Mobile
O0179098,C007797,2024-06-02,completed,Web
O0179099,C009420,2024-08-31,completed,Store
O0179100,C021850,2024-11-24,completed,Web
O0179101,C045359,2023-06-20,refunded,Mobile
O0179102,C035992,2023-11-18,completed,Store
O0179103,C028451,2024-07-25,completed,Web
O0179104,C010779,2024-05-02,pending,Web
O0179105,C009882,2023-02-09,completed,Mobile
O0179106,C040222,2024-01-12,completed,Web
O0179107,C016411,2024-06-11,pending,Mobile
O0179108,C028034,2023-05-07,completed,Store
O0179109,C042191,2024-08-22,refunded,Store
O0179110,C039952,2023-12-28,completed,Store
O0179111,C030238,2023-08-23,pending,Web
O0179112,C004016,2024-05-31,pending,Web
O0179113,C044858,2023-11-03,pending,Mobile
O0179114,C018531,2023-03-04,completed,Partner
O0179115,C008797,2024-09-17,completed,Partner
O0179116,C041836,2023-07-27,completed,Web
O0179117,C013956,2023-05-16,completed,Store
O0179118,C031940,2024-11-29,refunded,Mobile
O0179119,C004651,2023-11-16,completed,Store
O0179120,C010892,2023-08-10,completed,Store
O0179121,C044477,2023-01-06,pending,Web
O0179122,C008728,2023-01-17,completed,Store
O0179123,C010534,2024-07-19,completed,Web
O0179124,C023648,2023-05-19,completed,Store
O0179125,C047652,2024-06-18,completed,Web
O0179126,C015239,2024-05-25,completed,Web
O0179127,C031122,2024-11-17,pending,Web
O0179128,C045837,2024-05-16,pending,Store
O0179129,C011326,2024-11-22,completed,Web
O0179130,C048397,2024-08-19,completed,Web
O0179131,C031172,2023-06-09,completed,Web
O0179132,C020576,2023-11-20,completed,Mobile
O0179133,C017075,2023-07-11,completed,Web
O0179134,C029414,2024-06-24,pending,Web
O0179135,C043403,2023-09-21,completed,Mobile
O0179136,C039917,2023-05-08,completed,Mobile
O0179137,C009971,2024-11-15,completed,Web
O0179138,C019671,2023-12-29,pending,Mobile
O0179139,C027396,2024-12-01,pending,Store
O0179140,C029302,2024-05-02,pending,Partner
O0179141,C049110,2024-10-29,completed,Web
O0179142,C001402,2024-08-22,completed,Partner
O0179143,C047068,2023-04-07,completed,Mobile
O0179144,C012882,2023-09-14,completed,Web
O0179145,C033959,2023-10-21,completed,Mobile
O0179146,C007874,2024-11-25,completed,Store
O0179147,C022444,2023-07-24,completed,Web
O0179148,C009804,2024-08-17,completed,Store
O0179149,C017962,2024-06-14,refunded,Mobile
O0179150,C028628,2024-09-29,completed,Partner
O0179151,C049613,2023-08-05,completed,Partner
O0179152,C019850,2024-11-29,completed,Store
O0179153,C019398,2024-10-28,completed,Mobile
O0179154,C030762,2023-09-06,completed,Store
O0179155,C027712,2023-09-07,pending,Web
O0179156,C040790,2024-10-05,completed,Partner
O0179157,C009040,2024-03-01,refunded,Store
O0179158,C028653,2023-02-01,completed,Web
O0179159,C003569,2024-06-04,completed,Partner
O0179160,C015399,2024-11-19,completed,Web
O0179161,C029265,2024-10-21,completed,Web
O0179162,C037448,2023-08-29,completed,Store
O0179163,C044878,2024-09-26,refunded,Store
O0179164,C028932,2023-07-31,completed,Web
O0179165,C000425,2023-02-07,pending,Store
O0179166,C048901,2024-04-05,completed,Partner
O0179167,C021305,2023-02-06,pending,Mobile
O0179168,C024386,2024-07-02,refunded,Web
O0179169,C001518,2024-01-30,completed,Mobile
O0179170,C039660,2024-03-16,pending,Mobile
O0179171,C001740,2024-06-01,completed,Partner
O0179172,C009908,2024-05-24,refunded,Mobile
O0179173,C026717,2024-07-12,completed,Store
O0179174,C042332,2023-02-13,completed,Store
O0179175,C046977,2023-03-28,completed,Mobile
O0179176,C037778,2023-09-02,completed,Partner
O0179177,C022192,2023-04-05,completed,Partner
O0179178,C015329,2024-07-19,completed,Web
O0179179,C046158,2023-11-12,completed,Web
O0179180,C049925,2024-05-02,pending,Store
O0179181,C030964,2024-07-22,completed,Mobile
O0179182,C039829,2024-11-22,completed,Store
O0179183,C030473,2023-05-08,refunded,Web
O0179184,C016984,2023-03-07,completed,Mobile
O0179185,C049927,2023-04-12,refunded,Partner
O0179186,C009748,2024-07-02,pending,Web
O0179187,C020778,2024-10-12,completed,Partner
O0179188,C028889,2024-01-24,completed,Mobile
O0179189,C005244,2024-05-10,pending,Mobile
O0179190,C012231,2023-01-07,completed,Web
O0179191,C027422,2023-07-01,completed,Store
O0179192,C013813,2024-03-16,completed,Web
O0179193,C049407,2024-07-19,completed,Partner
O0179194,C039350,2023-03-24,completed,Web
O0179195,C018200,2023-04-13,completed,Web
O0179196,C001620,2024-10-15,completed,Store
O0179197,C023844,2024-02-02,completed,Mobile
O0179198,C037217,2024-04-10,completed,Web
O0179199,C019817,2023-01-05,completed,Store
O0179200,C036133,2024-08-03,completed,Partner
O0179201,C007094,2023-02-01,refunded,Mobile
O0179202,C047605,2023-03-02,completed,Web
O0179203,C007537,2023-02-09,completed,Mobile
O0179204,C046574,2023-09-14,completed,Partner
O0179205,C022031,2024-07-21,refunded,Web
O0179206,C004147,2024-11-12,completed,Web
O0179207,C028268,2023-09-05,completed,Web
O0179208,C034025,2023-09-12,completed,Partner
O0179209,C047778,2023-02-24,completed,Store
O0179210,C041170,2023-08-03,completed,Store
O0179211,C027838,2024-05-27,completed,Web
O0179212,C042252,2023-12-09,completed,Partner
O0179213,C009069,2023-07-11,pending,Mobile
O0179214,C017795,2024-04-25,completed,Mobile
O0179215,C018277,2023-11-01,completed,Mobile
O0179216,C006902,2023-07-05,completed,Store
O0179217,C003696,2023-09-11,completed,Web
O0179218,C026205,2023-06-06,completed,Partner
O0179219,C024846,2023-05-21,completed,Mobile
O0179220,C026289,2024-06-26,completed,Mobile
O0179221,C007376,2024-01-31,completed,Mobile
O0179222,C004326,2024-02-09,completed,Web
O0179223,C039722,2023-04-22,completed,Store
O0179224,C048888,2023-06-11,completed,Mobile
O0179225,C012359,2024-08-28,pending,Mobile
O0179226,C004751,2024-07-26,completed,Web
O0179227,C004113,2024-04-06,completed,Mobile
O0179228,C040297,2023-04-02,completed,Partner
O0179229,C036097,2023-05-25,completed,Web
O0179230,C046913,2024-07-25,completed,Partner
O0179231,C009713,2024-06-30,pending,Web
O0179232,C045202,2024-05-26,pending,Mobile
O0179233,C003848,2023-11-04,completed,Store
O0179234,C007534,2024-06-26,completed,Partner
O0179235,C027122,2023-01-22,refunded,Store
O0179236,C036986,2023-11-18,completed,Store
O0179237,C001190,2024-01-11,completed,Store
O0179238,C030664,2024-09-02,pending,Partner
O0179239,C040948,2024-07-12,pending,Mobile
O0179240,C030163,2024-04-27,completed,Web
O0179241,C049891,2024-09-02,completed,Store
O0179242,C017414,2023-11-08,completed,Store
O0179243,C028935,2023-04-25,completed,Mobile
O0179244,C012136,2024-10-08,refunded,Web
O0179245,C036659,2024-08-01,refunded,Store
O0179246,C029222,2024-03-02,pending,Partner
O0179247,C008344,2024-05-01,completed,Web
O0179248,C045957,2024-07-13,pending,Store
O0179249,C026313,2023-09-29,pending,Partner
O0179250,C001023,2024-06-28,completed,Partner
O0179251,C041941,2024-09-20,completed,Partner
O0179252,C039784,2024-04-18,refunded,Web
O0179253,C030997,2024-03-13,refunded,Partner
O0179254,C044541,2023-01-25,completed,Store
O0179255,C025739,2024-04-14,completed,Web
O0179256,C026475,2024-01-22,completed,Partner
O0179257,C049508,2024-01-28,completed,Partner
O0179258,C018707,2024-09-09,completed,Partner
O0179259,C023201,2023-06-24,completed,Partner
O0179260,C030231,2024-04-07,completed,Partner
O0179261,C005554,2023-01-05,completed,Mobile
O0179262,C017598,2023-02-15,completed,Store
O0179263,C005306,2023-03-25,completed,Web
O0179264,C017016,2023-12-26,completed,Partner
O0179265,C016462,2023-02-14,completed,Web
O0179266,C009218,2024-07-07,completed,Partner
O0179267,C025924,2023-08-07,pending,Web
O0179268,C033841,2023-03-19,completed,Store
O0179269,C014224,2024-09-09,completed,Web
O0179270,C031449,2024-05-18,completed,Partner
O0179271,C003492,2024-08-06,refunded,Store
O0179272,C005826,2024-04-05,pending,Partner
O0179273,C034980,2023-03-20,completed,Partner
O0179274,C006167,2024-03-25,pending,Partner
O0179275,C017217,2024-06-22,completed,Partner
O0179276,C044156,2024-08-27,completed,Web
O0179277,C027097,2024-03-04,completed,Store
O0179278,C017505,2023-01-24,completed,Mobile
O0179279,C021038,2024-05-04,completed,Mobile
O0179280,C014127,2023-01-06,completed,Web
O0179281,C028605,2023-08-18,completed,Mobile
O0179282,C013581,2024-01-28,completed,Store
O0179283,C034191,2024-02-15,completed,Store
O0179284,C037259,2024-06-24,completed,Web
O0179285,C006167,2023-11-29,pending,Partner
O0179286,C037447,2023-09-13,refunded,Partner
O0179287,C015935,2024-09-04,completed,Store
O0179288,C046717,2023-09-04,completed,Mobile
O0179289,C043190,2024-01-28,refunded,Web
O0179290,C024154,2024-06-02,pending,Store
O0179291,C023723,2024-11-25,completed,Web
O0179292,C039651,2024-05-13,completed,Mobile
O0179293,C016415,2024-07-25,completed,Store
O0179294,C013846,2024-03-06,completed,Partner
O0179295,C004160,2023-12-29,completed,Web
O0179296,C022962,2024-05-24,completed,Store
O0179297,C039265,2024-07-04,completed,Web
O0179298,C043908,2024-03-10,completed,Mobile
O0179299,C032130,2024-11-17,completed,Web
O0179300,C035768,2024-03-05,completed,Store
O0179301,C041812,2024-01-18,pending,Web
O0179302,C038572,2024-04-13,completed,Store
O0179303,C040921,2023-07-13,pending,Store
O0179304,C049857,2023-07-17,completed,Store
O0179305,C029442,2024-11-25,completed,Web
O0179306,C013267,2023-06-27,completed,Mobile
O0179307,C013694,2023-08-31,refunded,Partner
O0179308,C015285,2023-05-17,pending,Mobile
O0179309,C020913,2024-03-06,pending,Store
O0179310,C030310,2024-01-31,completed,Web
O0179311,C000118,2024-08-21,completed,Mobile
O0179312,C039518,2024-01-11,completed,Partner
O0179313,C034207,2023-07-02,completed,Web
O0179314,C001704,2023-09-11,completed,Store
O0179315,C035678,2024-02-14,completed,Mobile
O0179316,C011391,2023-12-01,pending,Store
O0179317,C014634,2024-01-06,completed,Partner
O0179318,C023393,2024-02-03,completed,Web
O0179319,C035265,2024-07-13,completed,Store
O0179320,C036733,2023-08-29,completed,Mobile
O0179321,C024239,2023-09-11,completed,Store
O0179322,C032503,2024-08-18,completed,Partner
O0179323,C048300,2023-01-28,completed,Web
O0179324,C026083,2024-11-05,completed,Mobile
O0179325,C002367,2023-01-14,completed,Web
O0179326,C037185,2023-02-26,pending,Store
O0179327,C021901,2023-01-05,completed,Web
O0179328,C028896,2023-03-14,pending,Mobile
O0179329,C015009,2024-01-26,completed,Web
O0179330,C039744,2023-07-16,completed,Web
O0179331,C004465,2024-11-25,pending,Web
O0179332,C039846,2024-10-05,completed,Mobile
O0179333,C002830,2023-01-12,completed,Store
O0179334,C038045,2023-02-19,completed,Store
O0179335,C015017,2023-02-03,completed,Mobile
O0179336,C022534,2023-03-16,completed,Store
O0179337,C030703,2024-05-09,completed,Web
O0179338,C028644,2023-12-13,refunded,Partner
O0179339,C008343,2024-08-17,completed,Web
O0179340,C026421,2024-04-19,pending,Web
O0179341,C008533,2023-08-15,refunded,Partner
O0179342,C014866,2024-05-28,pending,Store
O0179343,C042515,2024-05-07,refunded,Partner
O0179344,C018558,2024-03-30,refunded,Partner
O0179345,C027444,2024-11-21,pending,Web
O0179346,C026481,2023-08-22,completed,Store
O0179347,C013821,2023-02-09,completed,Store
O0179348,C045757,2023-08-23,completed,Mobile
O0179349,C031949,2024-07-21,completed,Mobile
O0179350,C016584,2024-07-04,completed,Store
O0179351,C013222,2023-07-26,completed,Mobile
O0179352,C013564,2023-02-18,completed,Web
O0179353,C026222,2023-02-28,refunded,Mobile
O0179354,C042933,2024-05-04,pending,Web
O0179355,C037950,2023-10-23,completed,Store
