payment_id,order_id,amount,method,payment_date
PAY00202604,O0135180,1567.94,voucher,2023-12-08
PAY00202605,O0135181,1058.22,boleto,2023-09-02
PAY00202606,O0135182,40.27,voucher,2024-04-07
PAY00202607,O0135182,1850.59,voucher,2024-03-21
PAY00202608,O0135183,539.95,credit_card,2024-11-16
PAY00202609,O0135183,184.15,debit_card,2024-10-07
PAY00202610,O0135184,1892.86,pix,2023-12-03
PAY00202611,O0135185,1090.8,debit_card,2024-01-11
PAY00202612,O0135185,530.95,boleto,2023-03-19
PAY00202613,O0135186,59.17,credit_card,2023-12-23
PAY00202614,O0135187,977.44,debit_card,2024-05-30
PAY00202615,O0135187,1253.52,voucher,2023-06-22
PAY00202616,O0135188,219.42,credit_card,2023-11-04
PAY00202617,O0135189,530.61,debit_card,2024-05-23
PAY00202618,O0135190,1673.22,voucher,2024-05-05
PAY00202619,O0135190,761.88,voucher,2023-09-23
PAY00202620,O0135191,1159.86,debit_card,2024-04-09
PAY00202621,O0135191,1672.74,debit_card,2023-04-06
PAY00202622,O0135192,345.06,credit_card,2023-02-23
PAY00202623,O0135192,799.75,voucher,2024-03-26
PAY00202624,O0135193,1438.75,boleto,2024-07-22
PAY00202625,O0135194,583.75,debit_card,2023-09-28
PAY00202626,O0135194,453.46,credit_card,2023-09-03
PAY00202627,O0135195,1365.02,voucher,2024-11-07
PAY00202628,O0135195,1631.79,boleto,2023-06-29
PAY00202629,O0135196,1923.24,boleto,2023-09-15
PAY00202630,O0135197,1050.53,credit_card,2023-01-14
PAY00202631,O0135197,1077.05,debit_card,2024-06-11
PAY00202632,O0135198,1686.43,pix,2024-07-24
PAY00202633,O0135199,692.38,pix,2024-03-28
PAY00202634,O0135199,228.67,credit_card,2023-11-28
PAY00202635,O0135200,361.06,credit_card,2024-09-02
PAY00202636,O0135201,738.78,voucher,2023-05-04
PAY00202637,O0135202,1657.99,credit_card,2024-01-27
PAY00202638,O0135203,1006.68,credit_card,2024-03-13
PAY00202639,O0135204,1176.35,boleto,2024-08-10
PAY00202640,O0135204,949.66,boleto,2024-10-13
PAY00202641,O0135205,1065.62,credit_card,2024-02-27
PAY00202642,O0135205,1186.61,credit_card,2023-10-04
PAY00202643,O0135206,658.06,debit_card,2024-10-29
PAY00202644,O0135206,547.97,voucher,2023-05-04
PAY00202645,O0135207,1692.55,debit_card,2024-08-14
PAY00202646,O0135208,1009.24,voucher,2024-07-30
PAY00202647,O0135208,1672.28,debit_card,2023-03-09
PAY00202648,O0135209,1015.2,pix,2024-10-01
PAY00202649,O0135209,24.62,boleto,2023-11-03
PAY00202650,O0135210,1584.06,debit_card,2024-04-22
PAY00202651,O0135210,488.12,credit_card,2024-02-22
PAY00202652,O0135211,53.81,pix,2024-10-24
PAY00202653,O0135212,830.56,voucher,2023-12-08
PAY00202654,O0135213,1903.42,voucher,2024-07-07
PAY00202655,O0135214,330.33,boleto,2023-08-16
PAY00202656,O0135214,1417.2,debit_card,2024-01-07
PAY00202657,O0135215,59.45,pix,2023-04-25
PAY00202658,O0135216,822.91,voucher,2024-06-28
PAY00202659,O0135217,405.05,boleto,2023-07-18
PAY00202660,O0135218,1781.47,pix,2023-06-12
PAY00202661,O0135218,57.77,debit_card,2024-05-27
PAY00202662,O0135219,1618.4,boleto,2023-02-10
PAY00202663,O0135219,1402.84,debit_card,2024-03-26
PAY00202664,O0135220,812.21,debit_card,2024-02-21
PAY00202665,O0135220,786.26,boleto,2023-11-27
PAY00202666,O0135221,203.94,voucher,2024-07-30
PAY00202667,O0135222,1703.52,credit_card,2023-06-10
PAY00202668,O0135223,179.29,pix,2023-06-03
PAY00202669,O0135224,286.73,debit_card,2024-08-22
PAY00202670,O0135225,1487.46,credit_card,2024-04-05
PAY00202671,O0135225,32.62,boleto,2023-05-11
PAY00202672,O0135226,763.0,voucher,2024-08-20
PAY00202673,O0135226,1084.26,voucher,2023-05-19
PAY00202674,O0135227,710.96,boleto,2024-07-09
PAY00202675,O0135228,1016.85,debit_card,2024-05-05
PAY00202676,O0135229,1233.8,voucher,2024-03-01
PAY00202677,O0135229,761.68,credit_card,2024-06-17
PAY00202678,O0135230,1328.4,debit_card,2023-02-16
PAY00202679,O0135231,1228.41,voucher,2024-07-03
PAY00202680,O0135231,787.16,voucher,2024-02-05
PAY00202681,O0135232,864.37,boleto,2023-09-14
PAY00202682,O0135232,538.51,credit_card,2023-10-15
PAY00202683,O0135233,1239.27,boleto,2023-05-09
PAY00202684,O0135233,682.77,pix,2023-04-29
PAY00202685,O0135234,503.02,boleto,2024-01-20
PAY00202686,O0135235,1193.32,pix,2023-03-30
PAY00202687,O0135235,271.78,credit_card,2023-08-05
PAY00202688,O0135236,1935.91,boleto,2023-05-15
PAY00202689,O0135237,1652.45,debit_card,2024-10-11
PAY00202690,O0135237,239.6,credit_card,2023-06-19
PAY00202691,O0135238,283.97,credit_card,2024-06-18
PAY00202692,O0135239,1712.3,boleto,2023-03-29
PAY00202693,O0135239,319.71,debit_card,2023-11-03
PAY00202694,O0135240,1960.43,debit_card,2024-01-20
PAY00202695,O0135241,661.99,boleto,2024-09-21
PAY00202696,O0135242,222.85,boleto,2024-07-29
PAY00202697,O0135242,1167.6,pix,2023-03-11
PAY00202698,O0135243,1420.89,pix,2023-02-24
PAY00202699,O0135244,869.9,pix,2024-09-29
PAY00202700,O0135245,445.08,debit_card,2023-01-03
PAY00202701,O0135245,654.19,boleto,2024-09-12
PAY00202702,O0135246,106.11,voucher,2024-07-25
PAY00202703,O0135246,905.16,credit_card,2023-08-19
PAY00202704,O0135247,641.56,credit_card,2024-03-03
PAY00202705,O0135248,1156.55,voucher,2024-03-16
PAY00202706,O0135249,1937.09,pix,2023-12-13
PAY00202707,O0135250,1393.52,pix,2023-03-31
PAY00202708,O0135251,288.7,pix,2024-11-07
PAY00202709,O0135252,447.72,boleto,2023-09-29
PAY00202710,O0135253,718.29,voucher,2024-03-06
PAY00202711,O0135253,1047.73,debit_card,2023-03-05
PAY00202712,O0135254,614.12,boleto,2023-05-13
PAY00202713,O0135255,843.86,boleto,2024-11-01
PAY00202714,O0135256,1159.07,voucher,2023-07-17
PAY00202715,O0135257,1221.16,credit_card,2024-06-18
PAY00202716,O0135258,227.26,pix,2023-12-11
PAY00202717,O0135259,1836.6,credit_card,2023-05-30
PAY00202718,O0135259,1196.03,debit_card,2023-06-24
PAY00202719,O0135260,924.84,boleto,2024-03-05
PAY00202720,O0135261,1772.88,voucher,2024-06-01
PAY00202721,O0135262,262.74,debit_card,2023-12-02
PAY00202722,O0135262,1643.13,voucher,2024-03-02
PAY00202723,O0135263,415.94,voucher,2023-06-08
PAY00202724,O0135263,768.84,debit_card,2023-11-10
PAY00202725,O0135264,1771.55,pix,2023-09-18
PAY00202726,O0135265,1885.9,boleto,2023-01-23
PAY00202727,O0135266,349.35,debit_card,2023-11-16
PAY00202728,O0135267,1081.3,pix,2023-01-01
PAY00202729,O0135268,1097.9,pix,2023-02-07
PAY00202730,O0135269,339.25,voucher,2024-10-26
PAY00202731,O0135269,977.02,pix,2023-05-11
PAY00202732,O0135270,1085.79,debit_card,2023-07-24
PAY00202733,O0135271,138.85,boleto,2023-05-17
PAY00202734,O0135272,1996.9,boleto,2023-11-07
PAY00202735,O0135273,1480.73,boleto,2023-06-27
PAY00202736,O0135274,1315.67,pix,2023-08-17
PAY00202737,O0135275,1430.89,debit_card,2024-01-15
PAY00202738,O0135275,1391.24,debit_card,2024-07-03
PAY00202739,O0135276,620.38,debit_card,2024-10-25
PAY00202740,O0135276,470.28,voucher,2023-10-22
PAY00202741,O0135277,167.77,pix,2024-11-03
PAY00202742,O0135278,20.61,boleto,2024-09-16
PAY00202743,O0135278,1254.06,voucher,2024-09-07
PAY00202744,O0135279,1060.46,pix,2023-08-23
PAY00202745,O0135279,1703.51,credit_card,2024-11-16
PAY00202746,O0135280,1786.67,voucher,2023-10-27
PAY00202747,O0135281,1558.58,credit_card,2024-03-07
PAY00202748,O0135281,1800.24,boleto,2024-10-18
PAY00202749,O0135282,1494.98,credit_card,2023-08-12
PAY00202750,O0135283,1109.45,pix,2024-01-25
PAY00202751,O0135283,881.5,pix,2024-09-01
PAY00202752,O0135284,514.39,debit_card,2023-01-13
PAY00202753,O0135285,252.59,pix,2024-11-08
PAY00202754,O0135285,297.45,pix,2024-10-16
PAY00202755,O0135286,1350.22,credit_card,2024-06-16
PAY00202756,O0135287,672.76,credit_card,2023-03-07
PAY00202757,O0135288,1417.76,debit_card,2024-09-17
PAY00202758,O0135289,631.74,debit_card,2023-03-20
PAY00202759,O0135290,1171.53,voucher,2024-08-23
PAY00202760,O0135291,68.29,pix,2024-11-20
PAY00202761,O0135291,252.59,debit_card,2023-07-16
PAY00202762,O0135292,1075.81,boleto,2024-07-20
PAY00202763,O0135292,997.22,boleto,2023-12-14
PAY00202764,O0135293,316.99,voucher,2024-11-24
PAY00202765,O0135294,1894.2,pix,2023-05-31
PAY00202766,O0135295,1915.87,pix,2024-08-09
PAY00202767,O0135296,1651.51,voucher,2023-01-25
PAY00202768,O0135296,1946.99,voucher,2024-03-20
PAY00202769,O0135297,763.31,pix,2023-04-20
PAY00202770,O0135298,1138.43,debit_card,2023-04-03
PAY00202771,O0135298,189.62,boleto,2024-09-01
PAY00202772,O0135299,1726.64,boleto,2023-12-22
PAY00202773,O0135300,1095.77,boleto,2023-07-29
PAY00202774,O0135300,573.93,pix,2023-09-09
PAY00202775,O0135301,243.9,voucher,2023-12-17
PAY00202776,O0135302,1161.29,boleto,2024-04-27
PAY00202777,O0135302,359.67,debit_card,2023-08-22
PAY00202778,O0135303,608.54,voucher,2024-06-20
PAY00202779,O0135304,1971.38,voucher,2024-10-02
PAY00202780,O0135304,1085.07,boleto,2023-08-05
PAY00202781,O0135305,467.73,debit_card,2023-03-26
PAY00202782,O0135305,1065.78,debit_card,2023-12-24
PAY00202783,O0135306,1252.72,boleto,2024-10-12
PAY00202784,O0135307,1127.28,debit_card,2024-11-07
PAY00202785,O0135308,602.46,voucher,2023-10-16
PAY00202786,O0135308,61.61,credit_card,2023-10-02
PAY00202787,O0135309,1962.54,credit_card,2023-04-16
PAY00202788,O0135310,200.09,voucher,2023-10-14
PAY00202789,O0135311,835.03,debit_card,2024-05-02
PAY00202790,O0135311,1851.75,pix,2024-02-07
PAY00202791,O0135312,685.45,boleto,2024-04-12
PAY00202792,O0135313,253.02,pix,2024-02-01
PAY00202793,O0135314,282.61,debit_card,2023-10-28
PAY00202794,O0135315,1761.29,pix,2023-08-14
PAY00202795,O0135315,1977.6,pix,2023-10-13
PAY00202796,O0135316,674.47,pix,2024-05-13
PAY00202797,O0135316,545.46,credit_card,2023-10-13
PAY00202798,O0135317,1797.02,pix,2023-12-25
PAY00202799,O0135317,231.92,credit_card,2024-02-17
PAY00202800,O0135318,1374.28,boleto,2023-05-21
PAY00202801,O0135318,1668.23,credit_card,2023-12-31
PAY00202802,O0135319,1620.17,credit_card,2024-08-06
PAY00202803,O0135319,792.2,boleto,2024-05-05
PAY00202804,O0135320,1054.46,debit_card,2024-08-19
PAY00202805,O0135321,641.67,pix,2023-02-10
PAY00202806,O0135322,159.6,pix,2023-04-08
PAY00202807,O0135323,1496.87,pix,2024-03-18
PAY00202808,O0135323,192.51,credit_card,2023-09-28
PAY00202809,O0135324,307.72,pix,2024-02-16
PAY00202810,O0135324,1447.16,credit_card,2024-04-24
PAY00202811,O0135325,1326.81,credit_card,2023-12-21
PAY00202812,O0135325,489.9,pix,2023-02-16
PAY00202813,O0135326,1070.2,debit_card,2023-04-20
PAY00202814,O0135327,1742.76,pix,2023-08-12
PAY00202815,O0135327,1362.32,boleto,2024-01-01
PAY00202816,O0135328,1571.29,credit_card,2024-06-09
PAY00202817,O0135329,878.12,pix,2023-06-11
PAY00202818,O0135329,201.63,boleto,2024-11-10
PAY00202819,O0135330,664.42,voucher,2023-02-28
PAY00202820,O0135331,1348.33,credit_card,2023-06-13
PAY00202821,O0135332,1509.15,pix,2024-02-01
PAY00202822,O0135333,1182.04,boleto,2023-04-20
PAY00202823,O0135333,1260.94,boleto,2024-03-23
PAY00202824,O0135334,1622.33,voucher,2023-09-01
PAY00202825,O0135335,1895.49,pix,2024-02-25
PAY00202826,O0135336,53.17,voucher,2024-02-02
PAY00202827,O0135337,653.35,boleto,2024-05-07
PAY00202828,O0135338,1843.37,debit_card,2023-03-24
PAY00202829,O0135339,53.08,debit_card,2023-02-13
PAY00202830,O0135340,846.53,pix,2024-03-09
PAY00202831,O0135341,1850.34,boleto,2023-09-21
PAY00202832,O0135341,540.59,debit_card,2023-02-05
PAY00202833,O0135342,421.46,boleto,2023-08-12
PAY00202834,O0135342,1337.58,boleto,2024-08-28
PAY00202835,O0135343,318.44,pix,2023-07-10
PAY00202836,O0135343,1594.63,debit_card,2023-12-28
PAY00202837,O0135344,1398.62,boleto,2023-11-08
PAY00202838,O0135344,1909.19,boleto,2023-03-07
PAY00202839,O0135345,1183.4,boleto,2023-12-05
PAY00202840,O0135345,1961.66,pix,2023-08-06
PAY00202841,O0135346,713.97,debit_card,2024-05-31
PAY00202842,O0135347,1149.17,credit_card,2024-08-05
PAY00202843,O0135348,1737.06,credit_card,2023-03-02
PAY00202844,O0135349,1817.77,boleto,2024-08-17
PAY00202845,O0135349,1354.43,credit_card,2023-11-21
PAY00202846,O0135350,1072.68,pix,2023-01-15
PAY00202847,O0135350,1539.57,debit_card,2023-10-26
PAY00202848,O0135351,1983.95,voucher,2024-06-16
PAY00202849,O0135351,1291.99,debit_card,2023-12-31
PAY00202850,O0135352,140.53,credit_card,2024-09-23
PAY00202851,O0135352,757.92,voucher,2023-05-09
PAY00202852,O0135353,1679.93,voucher,2023-11-10
PAY00202853,O0135353,725.64,boleto,2023-12-22
PAY00202854,O0135354,1120.76,voucher,2024-09-02
PAY00202855,O0135355,989.9,debit_card,2023-10-15
PAY00202856,O0135356,265.13,voucher,2023-08-15
PAY00202857,O0135357,1596.47,voucher,2023-04-25
PAY00202858,O0135357,447.32,debit_card,2023-04-03
PAY00202859,O0135358,619.04,credit_card,2024-03-31
PAY00202860,O0135359,1063.01,voucher,2024-08-01
PAY00202861,O0135360,1720.19,credit_card,2024-02-10
PAY00202862,O0135361,1457.94,debit_card,2023-03-30
PAY00202863,O0135361,254.81,pix,2024-09-24
PAY00202864,O0135362,437.79,boleto,2023-10-26
PAY00202865,O0135363,773.69,credit_card,2023-06-11
PAY00202866,O0135364,390.37,boleto,2023-04-08
PAY00202867,O0135364,1273.88,debit_card,2023-03-20
PAY00202868,O0135365,70.66,boleto,2024-07-23
PAY00202869,O0135366,890.78,boleto,2024-07-11
PAY00202870,O0135367,761.71,voucher,2024-01-21
PAY00202871,O0135368,860.07,credit_card,2024-06-16
PAY00202872,O0135369,1274.98,pix,2023-02-08
PAY00202873,O0135369,545.67,debit_card,2023-10-16
PAY00202874,O0135370,1632.48,pix,2024-09-18
PAY00202875,O0135371,1152.29,boleto,2024-06-09
PAY00202876,O0135372,341.8,pix,2024-11-24
PAY00202877,O0135372,1641.03,voucher,2024-08-18
PAY00202878,O0135373,886.83,voucher,2024-05-13
PAY00202879,O0135374,246.26,voucher,2023-10-30
PAY00202880,O0135375,32.31,pix,2023-11-26
PAY00202881,O0135375,1969.93,credit_card,2023-01-08
PAY00202882,O0135376,1531.81,debit_card,2023-09-26
PAY00202883,O0135376,312.22,debit_card,2023-05-04
PAY00202884,O0135377,34.7,credit_card,2024-01-26
PAY00202885,O0135377,1005.66,debit_card,2024-03-02
PAY00202886,O0135378,1458.18,boleto,2023-06-29
PAY00202887,O0135379,760.01,credit_card,2023-04-13
PAY00202888,O0135380,1975.81,boleto,2023-07-29
PAY00202889,O0135380,320.28,debit_card,2023-04-05
PAY00202890,O0135381,1275.48,boleto,2023-12-24
PAY00202891,O0135381,1041.65,boleto,2024-05-16
PAY00202892,O0135382,338.33,debit_card,2024-05-08
PAY00202893,O0135382,1907.42,debit_card,2023-01-13
PAY00202894,O0135383,1693.08,boleto,2023-08-19
PAY00202895,O0135383,715.13,boleto,2023-06-03
PAY00202896,O0135384,520.02,boleto,2023-03-10
PAY00202897,O0135385,1419.52,credit_card,2023-08-04
PAY00202898,O0135385,662.04,pix,2023-08-16
PAY00202899,O0135386,214.22,voucher,2023-08-20
PAY00202900,O0135387,1662.07,pix,2024-03-23
PAY00202901,O0135388,1875.21,boleto,2024-08-24
PAY00202902,O0135388,1022.84,credit_card,2024-05-30
PAY00202903,O0135389,1017.14,debit_card,2024-05-30
PAY00202904,O0135389,1730.61,boleto,2024-07-21
PAY00202905,O0135390,817.07,credit_card,2024-09-11
PAY00202906,O0135390,248.85,debit_card,2023-08-03
PAY00202907,O0135391,1754.96,boleto,2023-02-11
PAY00202908,O0135391,1723.03,boleto,2023-04-21
PAY00202909,O0135392,342.26,credit_card,2024-01-29
PAY00202910,O0135392,1935.2,pix,2024-09-09
PAY00202911,O0135393,809.59,voucher,2024-03-13
PAY00202912,O0135394,387.39,voucher,2023-12-21
PAY00202913,O0135395,183.82,pix,2024-07-18
PAY00202914,O0135395,461.47,voucher,2023-07-10
PAY00202915,O0135396,1741.79,voucher,2023-12-09
PAY00202916,O0135396,220.76,pix,2024-04-25
PAY00202917,O0135397,1734.38,pix,2024-08-12
PAY00202918,O0135398,1334.48,boleto,2023-09-26
PAY00202919,O0135398,900.45,boleto,2023-04-06
PAY00202920,O0135399,936.39,boleto,2023-05-14
PAY00202921,O0135400,140.93,voucher,2024-02-09
PAY00202922,O0135400,521.67,voucher,2023-05-25
PAY00202923,O0135401,1904.71,voucher,2023-01-11
PAY00202924,O0135402,909.09,boleto,2023-09-15
PAY00202925,O0135403,1300.44,voucher,2023-01-24
PAY00202926,O0135403,1318.83,pix,2023-11-17
PAY00202927,O0135404,1797.54,voucher,2023-08-28
PAY00202928,O0135405,1416.04,debit_card,2023-02-11
PAY00202929,O0135405,293.83,voucher,2024-09-05
PAY00202930,O0135406,1135.36,debit_card,2023-12-08
PAY00202931,O0135407,208.49,credit_card,2023-10-18
PAY00202932,O0135408,521.9,credit_card,2023-11-12
PAY00202933,O0135409,1566.99,credit_card,2023-05-06
PAY00202934,O0135409,23.87,debit_card,2023-01-30
PAY00202935,O0135410,1911.91,voucher,2023-12-11
PAY00202936,O0135411,1689.97,voucher,2023-06-08
PAY00202937,O0135411,181.08,credit_card,2023-12-04
PAY00202938,O0135412,692.88,credit_card,2023-03-08
PAY00202939,O0135413,675.06,voucher,2024-05-20
PAY00202940,O0135414,904.71,credit_card,2023-08-24
PAY00202941,O0135414,1419.26,boleto,2023-06-05
PAY00202942,O0135415,1304.85,pix,2024-09-13
PAY00202943,O0135416,1945.89,pix,2023-06-01
PAY00202944,O0135417,997.55,credit_card,2024-01-05
PAY00202945,O0135418,1605.93,credit_card,2024-07-20
PAY00202946,O0135419,1690.18,debit_card,2023-05-16
PAY00202947,O0135420,1840.27,pix,2023-09-14
PAY00202948,O0135420,1961.88,voucher,2023-09-28
PAY00202949,O0135421,698.35,debit_card,2024-06-09
PAY00202950,O0135422,1774.32,credit_card,2023-10-04
PAY00202951,O0135422,1451.12,boleto,2023-11-11
PAY00202952,O0135423,590.75,debit_card,2023-07-03
PAY00202953,O0135424,144.95,debit_card,2024-04-08
PAY00202954,O0135425,982.67,pix,2024-02-18
PAY00202955,O0135426,1448.16,debit_card,2024-06-16
PAY00202956,O0135426,436.42,boleto,2024-04-08
PAY00202957,O0135427,715.38,pix,2024-11-30
PAY00202958,O0135428,1633.71,pix,2024-08-19
PAY00202959,O0135428,662.53,debit_card,2023-07-09
PAY00202960,O0135429,274.68,pix,2023-04-22
PAY00202961,O0135430,1152.64,credit_card,2023-07-21
PAY00202962,O0135431,635.79,voucher,2023-03-08
PAY00202963,O0135432,1575.59,pix,2023-07-12
PAY00202964,O0135432,1368.93,pix,2024-10-21
PAY00202965,O0135433,113.48,debit_card,2023-07-21
PAY00202966,O0135433,1328.7,credit_card,2024-02-03
PAY00202967,O0135434,759.69,debit_card,2024-02-11
PAY00202968,O0135435,1104.21,credit_card,2024-10-19
PAY00202969,O0135436,1005.19,pix,2024-09-17
PAY00202970,O0135437,279.28,credit_card,2024-04-23
PAY00202971,O0135438,270.31,debit_card,2023-11-13
PAY00202972,O0135438,164.01,credit_card,2024-05-26
PAY00202973,O0135439,1508.55,credit_card,2024-08-03
PAY00202974,O0135440,1510.31,debit_card,2023-09-29
PAY00202975,O0135441,1050.44,credit_card,2023-12-26
PAY00202976,O0135442,907.37,voucher,2024-03-03
PAY00202977,O0135442,70.97,voucher,2024-05-08
PAY00202978,O0135443,1899.82,debit_card,2024-04-30
PAY00202979,O0135444,1245.31,pix,2024-02-07
PAY00202980,O0135444,1803.87,credit_card,2024-06-01
PAY00202981,O0135445,1947.36,debit_card,2024-01-03
PAY00202982,O0135445,797.36,boleto,2023-10-17
PAY00202983,O0135446,827.73,voucher,2023-02-05
PAY00202984,O0135447,279.86,debit_card,2023-04-19
PAY00202985,O0135448,501.44,boleto,2024-10-12
PAY00202986,O0135449,595.42,boleto,2024-03-04
PAY00202987,O0135450,1971.97,voucher,2023-08-08
PAY00202988,O0135451,821.96,pix,2023-12-29
PAY00202989,O0135452,135.93,boleto,2024-03-02
PAY00202990,O0135452,1348.82,debit_card,2024-07-26
PAY00202991,O0135453,1916.14,voucher,2024-04-29
PAY00202992,O0135453,95.05,voucher,2023-11-06
PAY00202993,O0135454,1268.5,pix,2023-12-11
PAY00202994,O0135455,1184.04,voucher,2023-02-24
PAY00202995,O0135455,967.7,voucher,2023-06-23
PAY00202996,O0135456,1118.3,boleto,2023-03-10
PAY00202997,O0135456,427.84,boleto,2024-07-22
PAY00202998,O0135457,1739.03,pix,2023-05-17
PAY00202999,O0135457,1640.4,boleto,2024-11-16
PAY00203000,O0135458,1636.0,credit_card,2023-10-31
PAY00203001,O0135458,583.86,debit_card,2024-03-07
PAY00203002,O0135459,694.29,debit_card,2024-02-04
PAY00203003,O0135459,150.8,credit_card,2023-11-07
PAY00203004,O0135460,599.8,credit_card,2024-08-05
PAY00203005,O0135461,24.09,boleto,2023-02-10
PAY00203006,O0135462,1191.68,credit_card,2023-09-21
PAY00203007,O0135462,1475.19,voucher,2024-10-17
PAY00203008,O0135463,1973.45,boleto,2024-09-12
PAY00203009,O0135464,1598.52,voucher,2024-07-04
PAY00203010,O0135464,1229.33,voucher,2024-01-05
PAY00203011,O0135465,641.28,voucher,2023-04-16
PAY00203012,O0135466,863.6,debit_card,2023-03-26
PAY00203013,O0135467,972.94,credit_card,2024-10-09
PAY00203014,O0135467,1761.14,voucher,2024-09-30
PAY00203015,O0135468,854.11,pix,2024-04-25
PAY00203016,O0135469,1554.26,voucher,2024-09-16
PAY00203017,O0135469,1419.74,debit_card,2023-03-13
PAY00203018,O0135470,170.44,boleto,2024-05-18
PAY00203019,O0135471,452.86,boleto,2024-08-15
PAY00203020,O0135471,75.44,boleto,2023-07-28
PAY00203021,O0135472,1680.12,debit_card,2024-03-05
PAY00203022,O0135472,1336.89,pix,2023-01-15
PAY00203023,O0135473,858.68,pix,2023-03-03
PAY00203024,O0135474,537.24,debit_card,2023-12-16
PAY00203025,O0135475,704.21,voucher,2024-05-17
PAY00203026,O0135475,630.17,debit_card,2023-01-02
PAY00203027,O0135476,1823.46,pix,2024-10-04
PAY00203028,O0135476,674.56,boleto,2023-12-03
PAY00203029,O0135477,317.04,boleto,2024-06-21
PAY00203030,O0135478,742.94,boleto,2023-07-23
PAY00203031,O0135479,1412.68,voucher,2023-03-23
PAY00203032,O0135479,1839.46,debit_card,2023-04-08
PAY00203033,O0135480,326.83,credit_card,2023-11-11
PAY00203034,O0135481,1102.29,voucher,2023-11-27
PAY00203035,O0135481,522.14,pix,2024-04-04
PAY00203036,O0135482,765.38,voucher,2023-11-21
PAY00203037,O0135483,1735.53,credit_card,2024-08-15
PAY00203038,O0135483,144.16,voucher,2023-03-01
PAY00203039,O0135484,386.75,pix,2024-07-28
PAY00203040,O0135485,1800.83,credit_card,2023-03-15
PAY00203041,O0135486,158.83,credit_card,2024-06-26
PAY00203042,O0135487,480.99,voucher,2023-04-20
PAY00203043,O0135488,795.88,voucher,2024-11-18
PAY00203044,O0135488,1314.4,credit_card,2024-02-09
PAY00203045,O0135489,1717.09,pix,2023-05-14
PAY00203046,O0135490,578.93,boleto,2023-08-03
PAY00203047,O0135490,987.38,boleto,2024-04-14
PAY00203048,O0135491,1026.36,boleto,2024-03-07
PAY00203049,O0135492,1547.09,credit_card,2024-06-10
PAY00203050,O0135493,1177.07,boleto,2023-11-09
PAY00203051,O0135494,855.05,debit_card,2024-10-20
PAY00203052,O0135495,1190.33,pix,2023-05-17
PAY00203053,O0135496,1668.64,boleto,2023-12-29
PAY00203054,O0135496,1951.29,voucher,2023-05-18
PAY00203055,O0135497,450.2,boleto,2023-09-12
PAY00203056,O0135498,1639.71,credit_card,2024-01-06
PAY00203057,O0135498,1761.68,boleto,2023-02-28
PAY00203058,O0135499,300.14,debit_card,2023-09-10
PAY00203059,O0135499,477.97,voucher,2023-05-17
PAY00203060,O0135500,414.06,debit_card,2024-06-16
PAY00203061,O0135501,1008.75,pix,2023-08-19
PAY00203062,O0135501,236.97,debit_card,2023-10-31
PAY00203063,O0135502,190.08,debit_card,2024-02-18
PAY00203064,O0135502,1609.66,debit_card,2024-11-01
PAY00203065,O0135503,1443.86,debit_card,2023-07-25
PAY00203066,O0135503,224.82,debit_card,2023-10-10
PAY00203067,O0135504,1094.91,credit_card,2023-05-22
PAY00203068,O0135505,1259.75,credit_card,2023-03-18
PAY00203069,O0135506,1229.32,voucher,2023-08-12
PAY00203070,O0135506,1113.39,debit_card,2024-08-01
PAY00203071,O0135507,1031.43,pix,2023-01-21
PAY00203072,O0135508,1176.14,credit_card,2023-09-14
PAY00203073,O0135509,1964.29,credit_card,2023-07-13
PAY00203074,O0135509,625.43,credit_card,2023-07-21
PAY00203075,O0135510,1861.81,boleto,2023-05-14
PAY00203076,O0135511,1488.18,boleto,2024-02-19
PAY00203077,O0135512,1547.65,boleto,2023-04-23
PAY00203078,O0135512,103.15,debit_card,2023-11-24
PAY00203079,O0135513,734.61,debit_card,2023-05-26
PAY00203080,O0135513,1573.29,debit_card,2023-08-03
PAY00203081,O0135514,712.48,boleto,2024-07-14
PAY00203082,O0135514,1640.56,credit_card,2023-09-26
PAY00203083,O0135515,1154.13,pix,2023-05-10
PAY00203084,O0135516,1422.4,boleto,2024-02-20
PAY00203085,O0135516,1568.88,pix,2023-03-25
PAY00203086,O0135517,1047.76,boleto,2023-08-03
PAY00203087,O0135518,707.98,pix,2023-01-19
PAY00203088,O0135518,627.95,debit_card,2023-08-16
PAY00203089,O0135519,1265.22,voucher,2024-04-19
PAY00203090,O0135519,1311.67,voucher,2024-11-12
PAY00203091,O0135520,1580.79,voucher,2023-06-11
PAY00203092,O0135520,1074.84,boleto,2023-01-03
PAY00203093,O0135521,1982.84,boleto,2023-03-02
PAY00203094,O0135521,320.87,boleto,2023-03-22
PAY00203095,O0135522,1156.32,boleto,2024-04-25
PAY00203096,O0135522,367.54,credit_card,2024-03-06
PAY00203097,O0135523,419.05,voucher,2023-12-17
PAY00203098,O0135523,1045.89,voucher,2023-11-05
PAY00203099,O0135524,1246.49,boleto,2024-09-02
PAY00203100,O0135524,159.99,debit_card,2024-10-12
PAY00203101,O0135525,450.47,debit_card,2023-06-25
PAY00203102,O0135526,1802.21,pix,2024-07-20
PAY00203103,O0135527,1058.81,debit_card,2024-10-23
PAY00203104,O0135528,1793.92,voucher,2023-10-31
PAY00203105,O0135528,1245.23,debit_card,2023-11-11
PAY00203106,O0135529,1805.64,debit_card,2023-09-06
PAY00203107,O0135530,537.63,credit_card,2023-06-18
