campaign_id,campaign_name,channel,date,impressions,clicks,leads,spend,revenue
M1032,Campaign 3,Instagram,2024-09-08,213321,4551,417,10788.33,37590.44
M1033,Campaign 10,LinkedIn,2024-04-26,385199,16170,1109,17977.63,55517.04
M1034,Campaign 4,Instagram,2024-09-18,492440,10122,681,7637.48,22687.16
M1035,Campaign 2,Email,2024-01-07,16266,573,110,7359.52,16776.33
M1036,Campaign 5,Email,2024-05-20,387495,18819,1826,9037.93,18797.12
M1037,Campaign 1,Facebook,2024-12-13,277634,4093,772,15055.26,28433.82
M1038,Campaign 11,Instagram,2024-08-10,64397,2643,483,14020.1,13269.2
M1039,Campaign 4,Email,2024-10-06,145182,3841,619,13538.25,28928.03
M1040,Campaign 4,Email,2024-11-25,285085,2970,336,19525.06,65198.12
M1041,Campaign 4,TikTok,2024-03-26,389071,10934,2154,18835.19,62139.58
M1042,Campaign 7,TikTok,2024-06-01,368981,6039,1111,6889.45,25833.68
M1043,Campaign 5,Instagram,2024-05-01,358391,4926,441,8833.6,25753.52
M1044,Campaign 1,Instagram,2024-11-17,347415,13423,1429,1639.25,1385.32
M1045,Campaign 3,TikTok,2024-11-26,47257,732,54,7535.28,13051.24
M1046,Campaign 7,Email,2024-11-24,333857,15301,2020,15321.97,27646.35
M1047,Campaign 11,TikTok,2024-04-20,440830,7106,1119,13999.66,23755.4
M1048,Campaign 5,TikTok,2024-05-01,249070,11911,1036,1268.7,4894.46
M1049,Campaign 2,LinkedIn,2024-02-23,323061,6823,495,7311.81,28157.74
M1050,Campaign 5,Google Ads,2024-11-13,458028,22107,4270,13012.56,28468.82
M1051,Campaign 2,Instagram,2024-01-05,470530,22392,2577,8120.6,4996.68
M1052,Campaign 9,Instagram,2024-01-09,277669,6946,918,11933.71,12550.62
M1053,Campaign 11,Google Ads,2024-08-18,114484,4668,534,6216.01,10165.76
M1054,Campaign 3,Email,2024-12-29,178807,6982,1299,16674.44,12233.07
M1055,Campaign 6,Facebook,2024-03-10,164288,6855,854,2581.4,5022.79
M1056,Campaign 9,Instagram,2024-09-06,269975,3082,218,11580.74,13008.5
M1057,Campaign 6,Instagram,2024-12-23,18837,246,26,4434.09,12779.65
M1058,Campaign 2,LinkedIn,2024-06-22,401654,19409,2016,1718.51,4478.81
M1059,Campaign 12,Instagram,2024-09-17,95302,2936,176,9312.64,17381.84
M1060,Campaign 3,Google Ads,2024-04-18,360275,9499,582,10342.91,20986.84
M1061,Campaign 12,LinkedIn,2024-07-28,136723,2831,461,3056.21,7985.6
M1062,Campaign 5,Instagram,2024-05-20,175203,4741,534,627.81,2298.08
M1063,Campaign 10,TikTok,2024-12-30,409762,4185,723,4836.17,18947.05
M1064,Campaign 8,Facebook,2024-08-22,95363,2021,190,4946.08,18700.17
M1065,Campaign 1,Email,2024-08-13,331745,5684,1033,717.59,2056.94
M1066,Campaign 7,TikTok,2024-02-27,494607,19145,1662,6273.33,20171.37
M1067,Campaign 4,Google Ads,2024-05-16,113686,3606,343,5665.58,20155.57
M1068,Campaign 4,Instagram,2024-04-22,442321,21240,3089,3873.33,13937.55
M1069,Campaign 8,Google Ads,2024-09-25,30218,1336,255,1390.77,5167.21
M1070,Campaign 7,Facebook,2024-03-19,327737,3400,631,2578.93,8442.86
M1071,Campaign 8,Facebook,2024-10-06,499641,18477,2786,8573.7,31355.97
M1072,Campaign 9,Instagram,2024-07-17,130078,6046,829,17066.87,28046.73
M1073,Campaign 3,Instagram,2024-09-16,419177,14830,2238,6472.47,14168.52
M1074,Campaign 4,Instagram,2024-01-07,163335,3203,229,17590.47,52175.74
M1075,Campaign 3,TikTok,2024-08-13,415898,5553,408,19909.61,77214.8
M1076,Campaign 7,Facebook,2024-11-11,176818,7422,1257,18019.89,16739.66
M1077,Campaign 2,TikTok,2024-07-01,329823,8633,776,7916.47,13782.27
M1078,Campaign 6,Instagram,2024-06-07,185280,5872,608,12818.61,43060.14
M1079,Campaign 8,Facebook,2024-07-27,252250,9236,509,6742.59,8512.73
M1080,Campaign 2,Facebook,2024-01-28,265101,5022,400,13343.4,32931.95
M1081,Campaign 2,Google Ads,2024-12-17,455640,10206,797,11681.95,11152.67
M1082,Campaign 6,LinkedIn,2024-03-19,282655,13670,2369,6943.97,13184.94
M1083,Campaign 1,Google Ads,2024-06-19,182899,8926,1163,1014.64,2961.65
M1084,Campaign 9,Google Ads,2024-07-11,248922,12089,2156,14181.98,18551.23
M1085,Campaign 12,TikTok,2024-02-07,38832,1658,146,6644.14,5540.03
M1086,Campaign 12,Google Ads,2024-11-20,353213,12869,2495,11458.4,27551.37
M1087,Campaign 3,Google Ads,2024-09-20,175399,3668,572,5446.22,7924.21
M1088,Campaign 10,Facebook,2024-12-12,238381,3341,524,17536.78,64675.96
M1089,Campaign 6,Google Ads,2024-07-06,426799,9745,1252,15677.94,16844.1
M1090,Campaign 10,LinkedIn,2024-06-23,19914,713,83,617.54,865.84
M1091,Campaign 8,Instagram,2024-10-28,305921,4775,277,926.65,2395.18
M1092,Campaign 4,LinkedIn,2024-07-26,125389,2895,537,14171.51,13348.67
M1093,Campaign 7,Facebook,2024-05-02,273518,11764,884,2501.87,3173.43
M1094,Campaign 4,Email,2024-07-29,397013,14263,1606,12793.16,27728.19
M1095,Campaign 11,Google Ads,2024-08-08,477674,10115,1177,2258.65,5773.42
M1096,Campaign 9,Email,2024-10-13,276972,8290,704,4626.74,12996.83
M1097,Campaign 6,LinkedIn,2024-09-09,284934,13860,2170,17586.52,32665.36
M1098,Campaign 12,TikTok,2024-12-23,343818,16840,1267,13894.85,28138.13
M1099,Campaign 1,LinkedIn,2024-07-21,162203,7854,1238,13482.59,10486.15
M1100,Campaign 1,TikTok,2024-03-23,226173,5007,723,19081.93,15079.05
M1101,Campaign 2,Email,2024-12-15,296735,10116,1782,16753.69,48805.28
M1102,Campaign 3,Facebook,2024-12-20,444705,8638,830,7198.03,17762.66
M1103,Campaign 3,Email,2024-03-25,144767,6752,677,4136.66,11223.26
M1104,Campaign 1,LinkedIn,2024-11-10,239601,11948,1278,16499.93,38683.05
M1105,Campaign 3,Google Ads,2024-09-26,172162,6972,1077,9929.85,7719.92
M1106,Campaign 6,Instagram,2024-10-20,197290,3595,499,11875.1,22293.55
M1107,Campaign 6,LinkedIn,2024-06-19,253565,5639,616,13419.68,45670.64
M1108,Campaign 1,TikTok,2024-07-26,322195,15636,2022,12960.24,38411.0
M1109,Campaign 4,Email,2024-05-05,90529,1995,271,6482.9,11662.8
M1110,Campaign 5,LinkedIn,2024-01-01,140411,5178,271,9090.56,29782.26
M1111,Campaign 2,Google Ads,2024-08-27,60449,1049,173,1200.12,1018.3
M1112,Campaign 8,Instagram,2024-06-07,53155,1021,68,7987.58,29614.48
M1113,Campaign 2,TikTok,2024-12-04,239428,3005,249,19104.6,38221.27
M1114,Campaign 6,Email,2024-10-25,475803,15397,1268,16080.35,40889.47
M1115,Campaign 6,Google Ads,2024-01-28,153700,5347,948,17410.07,62981.02
M1116,Campaign 4,LinkedIn,2024-01-30,43170,798,107,8132.08,26951.84
M1117,Campaign 12,LinkedIn,2024-09-07,14568,536,65,17121.82,13379.8
M1118,Campaign 9,Email,2024-01-01,358539,14347,912,2244.64,6356.41
M1119,Campaign 2,Facebook,2024-10-19,350133,6084,497,18385.18,18502.86
M1120,Campaign 6,TikTok,2024-10-30,84094,2834,460,17626.29,13202.19
M1121,Campaign 4,Instagram,2024-08-22,468677,20249,3113,19102.04,40361.01
M1122,Campaign 3,TikTok,2024-01-06,281741,4334,800,4132.4,10321.94
M1123,Campaign 10,Google Ads,2024-01-14,495592,11465,994,4362.16,16866.46
M1124,Campaign 8,Instagram,2024-06-25,34639,1638,308,8508.49,6794.43
M1125,Campaign 8,Facebook,2024-09-05,350615,6386,990,12461.88,32791.22
M1126,Campaign 12,Google Ads,2024-01-31,476623,15164,1382,8758.76,28524.69
M1127,Campaign 12,LinkedIn,2024-01-02,208360,6932,1367,1489.97,1036.46
M1128,Campaign 11,Google Ads,2024-05-24,37085,740,100,13925.58,19062.51
M1129,Campaign 7,Instagram,2024-09-20,430306,11732,880,11661.03,19024.0
M1130,Campaign 6,TikTok,2024-11-17,349178,16002,2350,14822.21,42614.24
M1131,Campaign 3,Facebook,2024-03-29,321038,8564,1644,1680.1,2596.76
M1132,Campaign 7,Instagram,2024-10-02,309386,14504,2014,3558.27,8181.85
M1133,Campaign 7,TikTok,2024-04-11,373589,17275,2845,14517.5,45731.92
M1134,Campaign 1,LinkedIn,2024-06-02,419213,8883,724,10367.45,36059.27
M1135,Campaign 4,LinkedIn,2024-10-16,89984,3800,600,18306.96,17903.69
M1136,Campaign 4,LinkedIn,2024-05-21,339805,4864,900,10687.89,24541.53
M1137,Campaign 8,TikTok,2024-06-06,477869,16094,1400,13449.81,42296.59
M1138,Campaign 5,Instagram,2024-09-12,268411,12590,1661,16520.28,49713.31
M1139,Campaign 1,Email,2024-11-05,354018,13852,1611,10763.68,11263.52
M1140,Campaign 5,Facebook,2024-09-10,324913,5319,448,18998.06,11723.22
M1141,Campaign 2,TikTok,2024-04-24,179235,4786,952,7751.39,20324.51
M1142,Campaign 1,Instagram,2024-10-28,179924,8153,699,623.16,1953.73
M1143,Campaign 8,Google Ads,2024-06-15,164105,3370,673,925.89,646.96
M1144,Campaign 2,Instagram,2024-07-01,223141,6299,934,3118.97,7341.78
M1145,Campaign 10,Instagram,2024-03-10,58102,900,149,1071.28,3516.78
M1146,Campaign 11,Facebook,2024-07-12,219167,2620,390,12432.02,17361.45
M1147,Campaign 8,Google Ads,2024-01-12,98915,4032,662,9867.8,6750.71
M1148,Campaign 2,LinkedIn,2024-04-23,454839,18941,1459,1618.49,975.68
M1149,Campaign 2,Instagram,2024-08-12,306501,8614,1148,19165.75,40303.04
M1150,Campaign 10,TikTok,2024-05-23,205031,6670,340,18550.79,59436.72
M1151,Campaign 11,LinkedIn,2024-05-03,187668,4834,511,18698.22,23210.16
M1152,Campaign 8,TikTok,2024-03-10,240113,11563,2089,13242.96,48322.21
M1153,Campaign 11,Google Ads,2024-07-17,347967,8687,892,18913.71,45858.64
M1154,Campaign 5,LinkedIn,2024-09-26,207116,3755,624,13198.99,52011.9
M1155,Campaign 8,TikTok,2024-09-26,34502,1647,273,14054.69,30673.96
M1156,Campaign 6,Email,2024-08-16,457794,20056,3401,7058.46,5616.67
M1157,Campaign 2,Email,2024-10-26,193989,9623,747,1454.59,3583.43
M1158,Campaign 12,LinkedIn,2024-06-16,300613,6290,1000,8511.64,12184.05
M1159,Campaign 8,Google Ads,2024-04-20,178100,4476,759,2651.17,8856.05
M1160,Campaign 9,Instagram,2024-05-26,360348,6501,500,4897.56,5612.87
M1161,Campaign 10,Google Ads,2024-06-07,86512,4125,217,2047.19,7747.53
M1162,Campaign 1,Instagram,2024-04-22,450243,20040,2152,16868.81,41482.09
M1163,Campaign 1,Google Ads,2024-11-12,391972,5912,696,16348.52,37178.7
M1164,Campaign 5,Email,2024-07-19,13367,647,35,3636.35,11737.9
M1165,Campaign 11,TikTok,2024-01-21,382986,11684,2309,5208.28,17675.9
M1166,Campaign 2,Facebook,2024-08-28,337732,5150,422,7974.31,13063.24
M1167,Campaign 5,Google Ads,2024-06-09,334605,4099,497,15246.68,38933.95
M1168,Campaign 2,LinkedIn,2024-03-15,378229,17691,3258,18255.93,58123.22
M1169,Campaign 2,Instagram,2024-02-21,276344,9219,778,13504.92,8300.12
M1170,Campaign 7,Google Ads,2024-11-23,373453,6479,1222,11901.01,34128.43
M1171,Campaign 12,LinkedIn,2024-07-08,242661,5536,444,1753.54,6389.48
M1172,Campaign 7,Facebook,2024-10-18,265566,4940,972,19273.54,46530.55
M1173,Campaign 10,Google Ads,2024-04-23,304624,7244,1417,18480.09,26208.14
M1174,Campaign 5,Facebook,2024-06-03,311870,6957,1183,4154.83,4681.64
M1175,Campaign 10,Facebook,2024-04-27,132198,3057,539,12879.95,7152.35
M1176,Campaign 5,Facebook,2024-02-09,420883,18955,2033,7520.14,12934.56
M1177,Campaign 1,Email,2024-08-31,57112,2460,329,8468.11,16188.08
M1178,Campaign 4,Google Ads,2024-04-27,279281,6943,555,11853.64,24673.8
M1179,Campaign 11,Email,2024-03-25,301438,5097,273,14466.34,16465.68
M1180,Campaign 5,Google Ads,2024-08-21,64045,2828,248,704.3,361.0
M1181,Campaign 11,TikTok,2024-11-19,69678,2933,243,18834.65,24738.82
M1182,Campaign 9,Google Ads,2024-02-25,67240,3131,622,2498.52,6655.5
M1183,Campaign 11,Instagram,2024-07-26,167884,6379,829,6163.58,7455.02
M1184,Campaign 5,Instagram,2024-03-25,101612,1954,128,4038.45,12154.14
M1185,Campaign 1,Instagram,2024-08-12,260128,8906,594,8851.48,24154.29
M1186,Campaign 3,Email,2024-12-08,141710,2178,121,15974.75,9356.37
M1187,Campaign 10,Email,2024-05-13,34642,1005,174,11730.1,42884.03
M1188,Campaign 10,Email,2024-12-30,349375,8901,1773,8789.19,22905.8
M1189,Campaign 4,TikTok,2024-03-13,22213,900,67,1438.32,3688.94
M1190,Campaign 6,Email,2024-01-31,306441,14088,1775,5076.09,11842.38
M1191,Campaign 4,Google Ads,2024-03-27,39242,1498,278,1844.79,5110.09
M1192,Campaign 2,Instagram,2024-10-10,184535,7981,653,7232.65,18897.37
M1193,Campaign 8,Facebook,2024-11-26,435478,20120,3724,3601.65,2129.45
M1194,Campaign 10,TikTok,2024-06-16,340601,7335,482,13312.84,12893.29
M1195,Campaign 9,Instagram,2024-08-30,299805,11711,2254,13236.46,10482.63
M1196,Campaign 4,Email,2024-02-07,434117,4605,430,17158.84,36940.68
M1197,Campaign 8,TikTok,2024-12-22,291008,7110,682,3674.05,4338.35
M1198,Campaign 3,Email,2024-08-15,46296,1773,334,17912.58,61642.72
M1199,Campaign 2,Google Ads,2024-03-28,342277,13055,1475,519.77,1330.67
M1200,Campaign 10,Email,2024-03-21,492839,9448,786,8404.86,26163.62
M1201,Campaign 1,TikTok,2024-04-03,208227,3233,638,11608.88,41647.68
M1202,Campaign 1,TikTok,2024-05-25,300639,8753,1079,5826.55,8958.54
M1203,Campaign 11,TikTok,2024-06-02,364061,15543,1223,1928.77,7361.14
M1204,Campaign 3,Google Ads,2024-12-20,356933,11757,1113,4761.88,13097.3
M1205,Campaign 9,TikTok,2024-02-23,357284,13561,2509,1668.33,5853.2
M1206,Campaign 6,Email,2024-02-12,75542,2831,147,18956.64,56621.87
M1207,Campaign 12,Google Ads,2024-11-04,175393,3869,460,9213.42,15793.07
M1208,Campaign 12,Instagram,2024-03-20,312111,5317,504,8773.04,18327.58
M1209,Campaign 3,LinkedIn,2024-01-06,302530,15038,2970,19303.07,49554.22
M1210,Campaign 10,Facebook,2024-10-18,376230,17110,3159,11924.62,45750.45
M1211,Campaign 4,Email,2024-10-20,386751,19028,3168,14693.79,18027.21
M1212,Campaign 9,TikTok,2024-06-06,222092,8762,1019,16309.87,41997.46
M1213,Campaign 7,Email,2024-08-27,90915,1269,164,12761.59,47163.25
M1214,Campaign 7,Facebook,2024-02-14,142123,4018,287,12560.16,26115.8
M1215,Campaign 3,Email,2024-07-25,24002,313,53,7814.31,11797.72
M1216,Campaign 8,LinkedIn,2024-11-10,222233,7217,619,1297.04,3175.9
M1217,Campaign 10,Facebook,2024-12-31,83860,1239,139,10137.94,40096.12
M1218,Campaign 12,TikTok,2024-07-28,441420,12748,2061,3978.34,15652.18
M1219,Campaign 5,Facebook,2024-12-22,405286,17899,921,5230.1,13868.52
M1220,Campaign 3,Email,2024-04-09,392560,18189,3079,10464.46,34495.42
M1221,Campaign 8,LinkedIn,2024-10-27,133448,6635,1000,8597.68,22477.68
M1222,Campaign 6,Instagram,2024-12-18,104523,1702,318,999.25,3766.08
M1223,Campaign 9,Facebook,2024-06-27,52012,622,63,6707.94,6717.61
M1224,Campaign 11,Facebook,2024-12-24,452854,9737,892,15622.73,28558.61
M1225,Campaign 6,Google Ads,2024-02-11,162917,6953,1210,13831.43,31718.74
M1226,Campaign 11,TikTok,2024-12-12,443240,6256,409,8261.3,29793.48
M1227,Campaign 3,Instagram,2024-09-20,133624,5098,823,17634.39,62832.32
M1228,Campaign 1,Email,2024-12-26,236988,3115,211,7250.52,16400.25
M1229,Campaign 7,Google Ads,2024-09-17,16053,455,67,12273.98,33514.83
M1230,Campaign 3,Facebook,2024-11-28,253018,7502,1097,1258.55,712.02
M1231,Campaign 1,LinkedIn,2024-04-15,98488,4262,253,11955.13,41370.19
M1232,Campaign 9,Instagram,2024-10-27,458198,10722,768,18851.18,58586.66
M1233,Campaign 2,TikTok,2024-04-01,110805,2705,280,13906.44,10120.98
M1234,Campaign 11,TikTok,2024-12-30,386617,6311,717,8537.57,18330.18
M1235,Campaign 10,TikTok,2024-01-10,118885,3833,495,8978.87,28139.51
M1236,Campaign 10,LinkedIn,2024-05-16,281744,12498,1332,13259.86,32573.19
M1237,Campaign 6,Google Ads,2024-02-06,136637,5251,425,17868.38,38565.44
M1238,Campaign 3,Google Ads,2024-02-28,31609,1497,205,10629.07,22054.54
M1239,Campaign 4,Facebook,2024-04-14,338377,5520,619,10188.14,7272.75
M1240,Campaign 6,TikTok,2024-02-28,26683,1253,220,15655.19,40727.88
M1241,Campaign 7,Email,2024-02-19,118911,1867,111,17898.39,55126.95
M1242,Campaign 6,Email,2024-10-21,288804,9280,1062,13157.82,8951.33
M1243,Campaign 11,Facebook,2024-06-23,254523,7043,1261,6886.51,5042.81
M1244,Campaign 4,Instagram,2024-07-22,436127,21239,1090,10081.17,18156.65
M1245,Campaign 5,TikTok,2024-06-29,352429,12718,1147,15291.12,11557.96
M1246,Campaign 10,TikTok,2024-12-21,431732,7351,750,8983.3,20595.29
M1247,Campaign 11,Instagram,2024-01-15,380332,17841,2076,13867.6,30288.43
M1248,Campaign 12,LinkedIn,2024-09-01,297155,9151,1067,9986.16,34596.96
M1249,Campaign 3,Instagram,2024-11-22,413926,15363,2265,5469.96,11118.71
M1250,Campaign 4,Google Ads,2024-03-09,239934,4746,946,12076.48,12328.69
M1251,Campaign 7,Instagram,2024-03-28,257317,9100,1127,6168.42,18648.84
M1252,Campaign 3,Google Ads,2024-01-13,468928,13917,1384,1687.69,1998.25
M1253,Campaign 3,TikTok,2024-02-10,312866,14074,1248,19002.58,15799.06
M1254,Campaign 3,Google Ads,2024-06-26,236343,2613,424,3040.37,7732.41
M1255,Campaign 10,TikTok,2024-05-11,414208,9866,1264,3136.07,8569.98
M1256,Campaign 7,Facebook,2024-10-19,487624,24204,2896,1141.22,4399.61
M1257,Campaign 7,Google Ads,2024-10-13,157230,6412,1116,14303.3,53122.08
M1258,Campaign 1,Google Ads,2024-07-25,178712,5435,727,5766.66,14733.0
M1259,Campaign 7,LinkedIn,2024-12-12,156042,5528,720,4709.92,17826.37
M1260,Campaign 12,Instagram,2024-07-19,471848,19015,1753,14658.18,51990.39
M1261,Campaign 1,LinkedIn,2024-11-01,496866,15530,901,1385.15,4975.6
M1262,Campaign 5,Facebook,2024-04-21,13799,631,112,1943.97,7116.47
M1263,Campaign 7,Instagram,2024-10-09,429658,16531,866,8092.67,20049.22
M1264,Campaign 4,Facebook,2024-08-14,256259,3264,618,8323.41,23237.18
M1265,Campaign 5,TikTok,2024-01-08,40405,1484,75,12352.24,26942.69
M1266,Campaign 11,Instagram,2024-02-23,91011,2474,463,10718.1,14100.89
M1267,Campaign 2,LinkedIn,2024-03-24,125969,5331,692,14692.1,18811.45
M1268,Campaign 10,Instagram,2024-12-15,109974,2472,439,17901.1,53781.51
M1269,Campaign 8,Google Ads,2024-07-16,385082,4208,644,13982.35,9651.66
M1270,Campaign 9,Email,2024-04-10,152652,3704,448,2645.38,3820.36
M1271,Campaign 2,Email,2024-07-29,30910,722,77,10265.42,11423.79
M1272,Campaign 10,LinkedIn,2024-08-13,472670,9087,460,14153.09,21677.89
M1273,Campaign 3,Facebook,2024-10-26,202822,8318,1244,17697.56,69897.37
M1274,Campaign 3,Facebook,2024-06-04,108110,3028,165,5745.29,12856.76
M1275,Campaign 7,Facebook,2024-08-29,264341,4598,835,7086.36,6833.3
M1276,Campaign 8,Facebook,2024-08-19,406080,11667,756,4060.72,11219.75
M1277,Campaign 4,LinkedIn,2024-08-13,127294,6030,1100,11331.25,30048.77
M1278,Campaign 1,Facebook,2024-09-27,258379,7690,1301,17745.6,57437.93
M1279,Campaign 8,Email,2024-03-09,462015,11686,1704,5961.09,7117.35
M1280,Campaign 8,LinkedIn,2024-05-25,263107,6649,611,3239.89,3055.27
M1281,Campaign 1,Instagram,2024-06-07,70028,2941,346,13124.45,13222.72
M1282,Campaign 9,Instagram,2024-08-27,491043,5748,1033,8497.61,7705.29
M1283,Campaign 7,TikTok,2024-01-08,334488,3494,691,9485.12,35623.68
M1284,Campaign 11,TikTok,2024-02-16,153530,3107,582,11660.4,22958.05
M1285,Campaign 11,Instagram,2024-08-01,358822,10925,1256,19995.1,10288.61
M1286,Campaign 11,LinkedIn,2024-08-26,308965,7981,1031,15334.4,17538.24
M1287,Campaign 6,Email,2024-06-04,57702,1006,57,10194.79,34074.42
M1288,Campaign 10,Google Ads,2024-10-21,278377,10864,862,2812.93,3877.21
M1289,Campaign 2,LinkedIn,2024-01-01,56617,1525,284,12649.75,32233.6
M1290,Campaign 9,LinkedIn,2024-10-10,245043,10144,1321,5893.34,6320.06
M1291,Campaign 12,TikTok,2024-06-09,233900,9127,489,17291.69,65116.58
M1292,Campaign 7,Google Ads,2024-07-17,319444,6384,665,10161.79,9262.5
M1293,Campaign 1,TikTok,2024-11-22,341296,16860,2442,7137.07,25048.69
M1294,Campaign 12,Instagram,2024-02-09,374505,12255,1988,12924.17,46704.56
M1295,Campaign 6,TikTok,2024-09-02,467208,11208,915,2240.97,4371.65
M1296,Campaign 2,LinkedIn,2024-09-04,487675,6745,1325,19791.7,40285.36
M1297,Campaign 11,Facebook,2024-09-01,23999,463,65,1264.03,3855.34
M1298,Campaign 12,LinkedIn,2024-06-02,371611,14709,1127,17776.16,30348.63
M1299,Campaign 8,Instagram,2024-05-22,25517,1164,108,15395.82,50275.75
M1300,Campaign 5,Email,2024-09-01,449206,4890,726,18579.24,65850.08
M1301,Campaign 10,Email,2024-05-31,322723,12863,832,16074.4,52156.72
M1302,Campaign 6,TikTok,2024-02-26,179188,6764,378,19179.88,67210.9
M1303,Campaign 11,TikTok,2024-03-10,28372,1380,270,7953.37,7510.89
M1304,Campaign 5,LinkedIn,2024-10-08,430857,13544,1644,10924.47,37885.85
M1305,Campaign 9,Facebook,2024-10-09,44501,735,90,2010.25,1822.78
M1306,Campaign 1,LinkedIn,2024-04-20,16430,183,26,16733.68,57718.71
M1307,Campaign 5,Instagram,2024-05-19,21545,355,65,5045.84,15521.82
M1308,Campaign 11,Google Ads,2024-05-29,397725,17356,2968,17912.4,36155.91
M1309,Campaign 12,LinkedIn,2024-09-15,125731,5009,607,3476.13,2990.71
M1310,Campaign 6,Google Ads,2024-06-28,392186,4290,443,19835.32,42092.45
M1311,Campaign 10,Email,2024-07-10,124754,3566,359,19453.07,40085.74
M1312,Campaign 1,Google Ads,2024-12-29,403558,6067,834,9619.62,21195.23
M1313,Campaign 11,Email,2024-02-09,286748,7678,550,16098.54,32810.61
M1314,Campaign 6,Google Ads,2024-11-09,331043,7157,968,11824.22,41287.46
M1315,Campaign 5,Google Ads,2024-10-04,373548,9676,1373,16101.55,51919.02
M1316,Campaign 7,TikTok,2024-10-20,326663,8188,929,16809.87,24873.82
M1317,Campaign 9,Email,2024-12-09,183711,6972,835,17539.74,61945.48
M1318,Campaign 12,Google Ads,2024-02-27,98172,2452,187,7292.79,5962.3
M1319,Campaign 6,Facebook,2024-09-08,377277,11548,1030,5173.8,18795.62
M1320,Campaign 10,TikTok,2024-11-14,109902,2528,439,5798.49,11982.0
M1321,Campaign 5,Instagram,2024-09-21,402986,14532,1988,988.84,2294.85
M1322,Campaign 8,TikTok,2024-11-22,303367,11336,1361,11914.55,28695.23
M1323,Campaign 6,TikTok,2024-06-09,155619,5070,334,1982.89,5339.53
M1324,Campaign 5,TikTok,2024-07-05,54148,1115,97,8529.27,7783.42
M1325,Campaign 4,TikTok,2024-05-29,237279,3482,655,19679.8,51084.06
M1326,Campaign 7,Instagram,2024-09-15,28714,1245,209,5811.49,6865.65
M1327,Campaign 9,Google Ads,2024-10-15,456313,14503,1705,4632.47,12066.59
M1328,Campaign 11,Instagram,2024-01-18,125175,5195,981,994.97,2555.6
M1329,Campaign 4,Email,2024-11-12,92703,997,187,18359.93,26992.62
M1330,Campaign 8,Google Ads,2024-12-22,382978,14376,886,13912.86,10167.98
M1331,Campaign 6,LinkedIn,2024-11-15,140044,6141,489,15227.92,23412.6
M1332,Campaign 6,Facebook,2024-05-14,85896,2107,251,4068.52,13346.99
M1333,Campaign 6,Google Ads,2024-06-27,127752,3937,238,5938.97,17919.51
M1334,Campaign 8,Facebook,2024-04-26,448712,19892,1240,1351.16,3958.03
M1335,Campaign 6,Email,2024-10-19,86850,2799,339,14015.15,27350.71
M1336,Campaign 7,Email,2024-08-11,442980,13984,1404,7870.04,24624.54
M1337,Campaign 4,Instagram,2024-03-03,67976,2540,361,2119.82,5390.53
M1338,Campaign 6,Email,2024-10-23,327128,7902,1321,2765.91,1923.84
M1339,Campaign 9,Email,2024-02-19,26825,797,133,9588.49,21228.37
M1340,Campaign 4,Instagram,2024-05-09,141595,2230,427,9505.0,20325.82
M1341,Campaign 2,TikTok,2024-03-01,138171,5330,283,1848.79,1600.58
M1342,Campaign 5,Google Ads,2024-02-24,219495,2539,357,12919.23,40633.48
M1343,Campaign 6,TikTok,2024-04-13,291666,5324,1060,2441.71,9205.55
M1344,Campaign 8,Facebook,2024-04-17,208693,8647,460,7352.47,6855.91
M1345,Campaign 4,Google Ads,2024-03-30,484211,16008,3111,1791.9,2115.58
M1346,Campaign 8,TikTok,2024-10-22,15935,572,62,545.31,1175.79
M1347,Campaign 6,Facebook,2024-10-02,450582,15412,1683,15561.15,51826.91
M1348,Campaign 3,Email,2024-01-02,414698,4157,217,13724.46,41032.64
M1349,Campaign 1,Facebook,2024-10-25,479898,20311,3416,11753.34,36137.43
M1350,Campaign 10,Facebook,2024-09-21,348981,13029,1085,6549.39,4497.6
M1351,Campaign 1,TikTok,2024-10-28,493535,7968,826,14586.96,17566.35
M1352,Campaign 5,Instagram,2024-12-01,325024,5318,893,3506.88,8406.72
M1353,Campaign 11,Facebook,2024-05-07,285483,13887,2236,7426.69,17109.17
M1354,Campaign 3,TikTok,2024-06-07,59192,1784,224,3271.4,9637.47
M1355,Campaign 6,Email,2024-06-23,492535,20556,2689,5022.61,10315.69
M1356,Campaign 12,Facebook,2024-10-01,436769,14821,1644,1555.02,3161.86
M1357,Campaign 12,Facebook,2024-01-13,81332,1240,228,624.87,1537.93
M1358,Campaign 8,Facebook,2024-04-16,417455,10121,1904,9366.74,21287.92
M1359,Campaign 11,Facebook,2024-04-13,473504,21041,3320,8153.27,20439.77
M1360,Campaign 8,Facebook,2024-10-20,14579,154,30,18611.7,49334.03
M1361,Campaign 5,Email,2024-04-30,156988,5421,900,15053.06,43481.06
M1362,Campaign 3,TikTok,2024-01-09,226989,3549,322,6817.42,13360.21
M1363,Campaign 4,Facebook,2024-12-08,295252,7735,1445,10158.67,20474.28
M1364,Campaign 5,Instagram,2024-01-07,182341,6657,584,5202.46,11493.8
M1365,Campaign 11,LinkedIn,2024-09-30,428867,18045,1349,12288.34,44736.16
M1366,Campaign 7,Instagram,2024-11-06,413438,9866,1028,19785.41,18012.82
M1367,Campaign 7,LinkedIn,2024-07-24,114073,1566,280,14941.12,11678.5
M1368,Campaign 4,Instagram,2024-04-05,91672,1681,271,13918.29,41475.65
