order_id,customer_id,order_date,region,category,product,quantity,unit_price,amount,status
1085,C1176,2024-08-12,South,Beauty,Moisturizer,5,455.43,2277.15,completed
1086,C1239,2024-03-08,East,Books,Sci-Fi,4,418.2,1672.8,pending
1087,C1184,2024-08-29,South,Beauty,Moisturizer,3,348.43,1045.29,completed
1088,C1247,2024-03-07,South,Clothing,Jeans,5,251.16,1255.8,completed
1089,C1252,2024-06-04,South,Clothing,Dress,1,499.63,499.63,completed
1090,C1133,2024-07-01,South,Clothing,Dress,1,405.33,405.33,completed
1091,C1220,2024-02-28,Central,Clothing,T-Shirt,5,119.8,599.0,completed
1092,C1174,2024-06-30,North,Beauty,Sunscreen,2,428.16,856.32,refunded
1093,C1053,2024-12-27,North,Sports,Resistance Band,1,487.57,487.57,refunded
1094,C1052,2024-10-14,North,Beauty,Serum,2,318.65,637.3,completed
1095,C1185,2024-03-21,East,Books,Sci-Fi,5,254.2,1271.0,completed
1096,C1078,2024-11-27,East,Home,Pillow,1,425.8,425.8,completed
1097,C1212,2024-01-04,South,Sports,Water Bottle,3,257.45,772.35,completed
1098,C1136,2024-07-09,West,Home,Pillow,2,379.06,758.12,refunded
1099,C1215,2024-04-26,South,Sports,Resistance Band,4,450.04,1800.16,refunded
1100,C1185,2024-01-16,West,Clothing,T-Shirt,5,472.37,2361.85,completed
1101,C1173,2024-06-10,West,Clothing,Sneakers,1,202.69,202.69,completed
1102,C1077,2024-10-21,North,Books,History,3,215.45,646.35,pending
1103,C1283,2024-06-04,East,Home,Lamp,3,451.09,1353.27,refunded
1104,C1075,2024-12-24,West,Sports,Dumbbells,5,315.93,1579.65,refunded
1105,C1226,2024-12-23,East,Books,Sci-Fi,2,441.67,883.34,completed
1106,C1018,2024-10-02,East,Sports,Dumbbells,5,496.03,2480.15,completed
1107,C1109,2024-02-17,Central,Beauty,Sunscreen,5,176.94,884.7,pending
1108,C1081,2024-01-12,North,Beauty,Lip Balm,3,128.25,384.75,completed
1109,C1216,2024-09-15,North,Books,Novel,3,137.27,411.81,refunded
1110,C1181,2024-03-04,North,Books,Novel,4,155.99,623.96,pending
1111,C1002,2024-08-20,East,Clothing,Dress,5,360.17,1800.85,pending
1112,C1273,2024-10-31,South,Home,Mug Set,3,336.78,1010.34,pending
1113,C1293,2024-12-10,South,Books,Sci-Fi,5,371.37,1856.85,completed
1114,C1167,2024-09-21,Central,Clothing,Jacket,4,58.0,232.0,pending
1115,C1217,2024-07-29,North,Electronics,Headphones,4,445.36,1781.44,completed
1116,C1109,2024-08-16,North,Home,Candle,4,298.23,1192.92,refunded
1117,C1202,2024-05-15,Central,Sports,Resistance Band,4,347.61,1390.44,completed
1118,C1213,2024-03-24,South,Beauty,Moisturizer,4,358.45,1433.8,completed
1119,C1262,2024-09-27,North,Books,Cookbook,4,241.93,967.72,pending
1120,C1080,2024-10-13,East,Electronics,Keyboard,4,64.05,256.2,completed
1121,C1292,2024-05-28,North,Beauty,Moisturizer,1,192.01,192.01,completed
1122,C1155,2024-05-30,West,Electronics,Smartwatch,2,394.05,788.1,completed
1123,C1024,2024-06-05,East,Clothing,Jeans,4,11.01,44.04,refunded
1124,C1178,2024-02-04,North,Sports,Resistance Band,5,161.74,808.7,completed
1125,C1172,2024-07-12,West,Books,History,2,383.35,766.7,refunded
1126,C1235,2024-08-18,West,Clothing,Jacket,1,401.9,401.9,pending
1127,C1209,2024-07-17,South,Sports,Water Bottle,5,32.44,162.2,pending
1128,C1226,2024-05-22,North,Clothing,T-Shirt,5,318.74,1593.7,pending
1129,C1158,2024-10-14,North,Books,History,1,104.28,104.28,refunded
1130,C1277,2024-10-22,North,Beauty,Lip Balm,2,377.76,755.52,refunded
1131,C1009,2024-03-02,Central,Clothing,T-Shirt,3,395.5,1186.5,completed
1132,C1296,2024-08-15,North,Beauty,Lip Balm,3,206.87,620.61,completed
1133,C1251,2024-01-12,East,Sports,Dumbbells,4,21.78,87.12,refunded
1134,C1162,2024-07-14,East,Electronics,Headphones,1,275.46,275.46,completed
1135,C1073,2024-04-03,East,Electronics,Smartwatch,3,476.55,1429.65,pending
1136,C1086,2024-01-31,Central,Home,Pillow,1,359.51,359.51,completed
1137,C1199,2024-02-20,East,Clothing,Sneakers,3,136.38,409.14,completed
1138,C1026,2024-04-13,South,Beauty,Lip Balm,2,251.55,503.1,refunded
1139,C1197,2024-02-28,East,Electronics,Speaker,4,281.02,1124.08,completed
1140,C1247,2024-01-15,West,Books,Cookbook,1,141.88,141.88,refunded
1141,C1051,2024-05-06,Central,Books,Cookbook,3,288.43,865.29,completed
1142,C1042,2024-11-21,Central,Clothing,Jeans,3,274.81,824.43,completed
1143,C1125,2024-10-02,West,Beauty,Shampoo,1,10.48,10.48,completed
1144,C1148,2024-11-30,South,Electronics,Headphones,4,143.91,575.64,completed
1145,C1194,2024-06-28,South,Beauty,Lip Balm,3,32.28,96.84,pending
1146,C1273,2024-10-15,North,Home,Lamp,4,352.22,1408.88,completed
1147,C1284,2024-05-23,West,Clothing,Dress,5,479.12,2395.6,completed
1148,C1175,2024-11-21,East,Books,Sci-Fi,3,130.49,391.47,completed
1149,C1174,2024-04-17,West,Beauty,Sunscreen,1,457.86,457.86,completed
1150,C1001,2024-11-07,West,Electronics,Headphones,2,212.44,424.88,pending
1151,C1250,2024-07-20,Central,Electronics,Headphones,5,25.15,125.75,pending
1152,C1227,2024-12-10,North,Home,Blanket,5,185.39,926.95,completed
1153,C1004,2024-03-04,West,Home,Pillow,4,14.58,58.32,pending
1154,C1010,2024-05-23,East,Clothing,T-Shirt,5,316.36,1581.8,pending
1155,C1113,2024-04-29,West,Home,Lamp,3,251.48,754.44,pending
1156,C1107,2024-01-04,South,Books,Sci-Fi,1,436.25,436.25,refunded
1157,C1256,2024-09-09,South,Beauty,Moisturizer,5,339.36,1696.8,refunded
1158,C1289,2024-03-30,North,Beauty,Moisturizer,1,72.43,72.43,refunded
1159,C1116,2024-09-24,East,Clothing,T-Shirt,5,311.07,1555.35,pending
1160,C1286,2024-08-20,North,Sports,Yoga Mat,3,221.94,665.82,completed
1161,C1140,2024-03-03,Central,Sports,Resistance Band,3,263.45,790.35,completed
1162,C1114,2024-01-25,East,Sports,Jump Rope,4,164.95,659.8,completed
1163,C1099,2024-06-20,North,Beauty,Serum,2,489.26,978.52,completed
1164,C1038,2024-05-07,South,Clothing,Jacket,3,40.78,122.34,pending
1165,C1049,2024-01-15,West,Sports,Yoga Mat,5,400.63,2003.15,completed
1166,C1128,2024-05-06,North,Sports,Dumbbells,3,417.92,1253.76,completed
1167,C1266,2024-05-01,North,Beauty,Lip Balm,4,384.4,1537.6,pending
1168,C1228,2024-10-23,North,Electronics,Headphones,1,194.91,194.91,pending
1169,C1033,2024-03-06,North,Sports,Yoga Mat,3,309.25,927.75,completed
1170,C1033,2024-02-22,North,Beauty,Serum,3,426.46,1279.38,completed
1171,C1049,2024-11-12,West,Clothing,Dress,5,15.19,75.95,completed
1172,C1237,2024-08-07,Central,Beauty,Serum,3,328.94,986.82,pending
1173,C1013,2024-08-20,Central,Home,Candle,2,62.91,125.82,completed
1174,C1034,2024-10-30,South,Beauty,Moisturizer,5,135.57,677.85,completed
1175,C1246,2024-11-13,West,Clothing,Jeans,2,400.53,801.06,completed
1176,C1065,2024-06-08,Central,Sports,Jump Rope,3,162.47,487.41,refunded
1177,C1074,2024-03-16,West,Home,Candle,3,152.61,457.83,completed
1178,C1265,2024-10-27,South,Electronics,Smartwatch,5,411.39,2056.95,refunded
1179,C1027,2024-08-04,East,Clothing,Jeans,2,394.77,789.54,completed
1180,C1096,2024-12-07,West,Books,Sci-Fi,5,349.27,1746.35,refunded
1181,C1289,2024-06-20,Central,Home,Blanket,3,89.51,268.53,completed
1182,C1021,2024-09-10,South,Electronics,Smartwatch,2,238.59,477.18,completed
1183,C1122,2024-09-03,East,Books,Sci-Fi,2,206.14,412.28,completed
1184,C1185,2024-01-06,North,Home,Lamp,5,66.43,332.15,completed
1185,C1225,2024-04-09,Central,Home,Lamp,1,107.56,107.56,completed
1186,C1089,2024-04-22,East,Books,Cookbook,3,425.28,1275.84,completed
1187,C1091,2024-04-10,North,Clothing,Jacket,1,20.28,20.28,pending
1188,C1070,2024-07-13,North,Home,Pillow,3,233.53,700.59,completed
1189,C1190,2024-12-04,South,Beauty,Lip Balm,4,440.4,1761.6,completed
1190,C1060,2024-03-14,South,Clothing,Jeans,5,195.31,976.55,completed
1191,C1162,2024-11-02,West,Books,Cookbook,1,383.9,383.9,refunded
1192,C1096,2024-10-01,East,Clothing,Jacket,2,36.09,72.18,completed
1193,C1064,2024-09-17,Central,Sports,Dumbbells,1,394.48,394.48,pending
1194,C1033,2024-03-26,Central,Sports,Jump Rope,3,254.3,762.9,completed
1195,C1091,2024-06-13,East,Beauty,Shampoo,4,242.13,968.52,refunded
1196,C1205,2024-11-22,Central,Books,Novel,2,117.56,235.12,completed
1197,C1231,2024-04-30,West,Clothing,Jacket,4,445.46,1781.84,refunded
1198,C1080,2024-07-10,East,Beauty,Serum,2,378.29,756.58,completed
1199,C1227,2024-09-22,East,Clothing,Dress,1,237.96,237.96,refunded
1200,C1172,2024-08-06,West,Sports,Resistance Band,4,190.07,760.28,completed
1201,C1162,2024-05-19,West,Electronics,Smartwatch,4,124.55,498.2,pending
1202,C1038,2024-07-02,North,Home,Candle,5,277.85,1389.25,completed
1203,C1141,2024-04-26,North,Electronics,Headphones,3,28.75,86.25,completed
1204,C1170,2024-04-10,East,Home,Mug Set,3,103.4,310.2,refunded
1205,C1070,2024-10-05,East,Electronics,Speaker,3,412.92,1238.76,completed
1206,C1207,2024-10-23,North,Sports,Jump Rope,2,434.07,868.14,completed
1207,C1116,2024-04-17,West,Clothing,Dress,5,395.12,1975.6,completed
1208,C1236,2024-06-23,North,Home,Pillow,4,387.35,1549.4,pending
1209,C1213,2024-04-17,West,Sports,Jump Rope,1,193.59,193.59,refunded
1210,C1065,2024-06-05,North,Sports,Water Bottle,3,120.48,361.44,completed
1211,C1206,2024-12-19,Central,Home,Mug Set,5,21.38,106.9,completed
1212,C1071,2024-03-19,East,Beauty,Lip Balm,5,291.19,1455.95,completed
1213,C1195,2024-04-14,West,Electronics,Keyboard,4,102.28,409.12,completed
1214,C1168,2024-10-18,West,Books,Biography,1,93.99,93.99,pending
1215,C1283,2024-03-31,North,Books,History,4,23.14,92.56,completed
1216,C1035,2024-07-16,East,Clothing,Jeans,3,333.18,999.54,completed
1217,C1232,2024-01-30,East,Beauty,Serum,2,170.11,340.22,completed
1218,C1200,2024-03-21,North,Clothing,Dress,4,244.33,977.32,completed
1219,C1199,2024-04-15,South,Clothing,Jacket,4,410.76,1643.04,pending
1220,C1243,2024-03-22,Central,Beauty,Sunscreen,5,109.45,547.25,pending
1221,C1234,2024-05-21,South,Electronics,Smartwatch,4,41.34,165.36,completed
1222,C1126,2024-09-26,East,Beauty,Shampoo,4,236.71,946.84,completed
1223,C1046,2024-05-27,West,Home,Mug Set,4,310.37,1241.48,completed
1224,C1212,2024-05-07,South,Beauty,Shampoo,4,198.48,793.92,pending
1225,C1093,2024-12-23,Central,Electronics,Charger,1,127.44,127.44,completed
1226,C1140,2024-11-17,Central,Home,Lamp,2,455.27,910.54,completed
1227,C1283,2024-03-03,East,Electronics,Headphones,5,385.59,1927.95,completed
1228,C1209,2024-08-18,South,Home,Pillow,5,31.86,159.3,completed
1229,C1037,2024-11-23,West,Sports,Water Bottle,4,429.32,1717.28,completed
1230,C1019,2024-01-06,East,Electronics,Smartwatch,3,338.43,1015.29,completed
1231,C1248,2024-08-24,North,Electronics,Keyboard,2,359.64,719.28,completed
1232,C1071,2024-08-29,East,Clothing,Jeans,1,307.41,307.41,completed
1233,C1150,2024-03-04,Central,Books,Sci-Fi,2,48.01,96.02,completed
1234,C1139,2024-03-19,West,Home,Pillow,2,360.05,720.1,pending
1235,C1272,2024-04-20,West,Books,Novel,5,324.09,1620.45,pending
1236,C1052,2024-07-18,East,Sports,Yoga Mat,5,12.28,61.4,completed
1237,C1103,2024-05-07,East,Clothing,Jeans,1,17.85,17.85,completed
1238,C1007,2024-06-21,South,Books,Novel,2,479.78,959.56,completed
1239,C1085,2024-03-26,North,Sports,Jump Rope,1,409.65,409.65,completed
1240,C1287,2024-11-16,South,Beauty,Moisturizer,5,203.57,1017.85,completed
1241,C1061,2024-04-28,South,Electronics,Speaker,3,95.06,285.18,completed
1242,C1161,2024-01-07,West,Clothing,Sneakers,2,42.34,84.68,completed
1243,C1188,2024-01-23,North,Clothing,Sneakers,3,386.09,1158.27,completed
1244,C1052,2024-12-30,Central,Beauty,Moisturizer,3,479.92,1439.76,refunded
1245,C1166,2024-11-19,West,Books,Cookbook,3,95.9,287.7,pending
1246,C1162,2024-12-07,West,Electronics,Speaker,1,308.17,308.17,refunded
1247,C1229,2024-07-14,Central,Books,Cookbook,5,297.85,1489.25,completed
1248,C1119,2024-01-11,Central,Electronics,Speaker,2,371.57,743.14,completed
1249,C1040,2024-01-31,South,Home,Blanket,3,108.98,326.94,completed
1250,C1104,2024-11-24,North,Clothing,Dress,4,372.23,1488.92,completed
1251,C1068,2024-05-22,East,Books,Novel,5,397.96,1989.8,completed
1252,C1147,2024-01-13,South,Books,Biography,3,128.69,386.07,refunded
1253,C1027,2024-12-06,South,Books,Cookbook,5,437.62,2188.1,refunded
1254,C1164,2024-04-03,West,Books,Novel,1,436.22,436.22,completed
1255,C1098,2024-01-27,South,Clothing,Jeans,1,95.09,95.09,refunded
1256,C1104,2024-04-30,Central,Electronics,Charger,4,162.61,650.44,pending
1257,C1101,2024-05-05,West,Clothing,Dress,2,158.51,317.02,refunded
1258,C1229,2024-11-21,South,Home,Blanket,1,475.99,475.99,completed
1259,C1203,2024-07-12,South,Sports,Resistance Band,4,257.58,1030.32,pending
1260,C1221,2024-03-20,West,Electronics,Charger,4,428.47,1713.88,completed
1261,C1275,2024-03-19,Central,Books,Cookbook,3,196.41,589.23,completed
1262,C1232,2024-05-25,West,Beauty,Lip Balm,4,45.24,180.96,completed
1263,C1240,2024-04-10,South,Clothing,T-Shirt,1,432.2,432.2,pending
1264,C1191,2024-09-08,West,Sports,Resistance Band,3,198.17,594.51,completed
1265,C1036,2024-07-28,North,Electronics,Charger,5,89.55,447.75,completed
1266,C1130,2024-06-27,Central,Books,Sci-Fi,3,351.25,1053.75,pending
1267,C1197,2024-08-05,South,Clothing,Sneakers,1,461.51,461.51,completed
1268,C1014,2024-12-23,South,Home,Candle,4,472.68,1890.72,completed
1269,C1130,2024-05-06,Central,Beauty,Moisturizer,1,67.19,67.19,completed
1270,C1196,2024-07-22,Central,Electronics,Keyboard,2,439.23,878.46,completed
1271,C1218,2024-05-09,East,Beauty,Lip Balm,4,297.17,1188.68,pending
1272,C1210,2024-02-15,North,Books,History,3,408.96,1226.88,completed
1273,C1107,2024-07-22,East,Electronics,Smartwatch,4,10.76,43.04,completed
1274,C1213,2024-09-25,West,Books,Biography,4,93.6,374.4,completed
1275,C1095,2024-12-26,South,Clothing,Sneakers,2,256.27,512.54,completed
1276,C1230,2024-10-17,South,Clothing,Jeans,1,377.45,377.45,completed
1277,C1132,2024-07-28,West,Books,History,1,435.49,435.49,completed
1278,C1040,2024-05-30,North,Sports,Yoga Mat,3,41.48,124.44,completed
1279,C1299,2024-04-30,West,Sports,Yoga Mat,1,39.91,39.91,completed
1280,C1298,2024-01-22,North,Clothing,Dress,1,194.07,194.07,refunded
1281,C1136,2024-09-05,West,Home,Candle,4,174.9,699.6,pending
1282,C1175,2024-06-10,South,Home,Blanket,4,309.29,1237.16,completed
1283,C1169,2024-02-21,North,Sports,Resistance Band,2,22.57,45.14,completed
1284,C1271,2024-05-23,South,Home,Blanket,5,346.22,1731.1,completed
1285,C1263,2024-07-30,South,Electronics,Speaker,1,320.54,320.54,completed
1286,C1166,2024-12-13,West,Clothing,Dress,4,206.07,824.28,refunded
1287,C1041,2024-06-27,West,Sports,Yoga Mat,4,153.98,615.92,completed
1288,C1073,2024-09-23,Central,Books,History,1,72.64,72.64,completed
1289,C1154,2024-12-10,Central,Sports,Dumbbells,4,477.97,1911.88,completed
1290,C1276,2024-05-03,South,Clothing,Jeans,1,61.67,61.67,pending
1291,C1014,2024-03-23,East,Sports,Water Bottle,2,362.39,724.78,pending
1292,C1243,2024-12-09,North,Books,Cookbook,5,320.43,1602.15,completed
1293,C1046,2024-12-20,East,Clothing,Dress,5,41.68,208.4,completed
1294,C1193,2024-07-14,Central,Sports,Dumbbells,2,136.95,273.9,completed
1295,C1044,2024-02-27,North,Home,Candle,2,374.85,749.7,completed
1296,C1293,2024-07-07,South,Home,Blanket,5,371.08,1855.4,completed
1297,C1031,2024-10-29,Central,Clothing,Sneakers,4,166.62,666.48,completed
1298,C1064,2024-09-23,Central,Beauty,Moisturizer,1,203.69,203.69,refunded
1299,C1235,2024-06-10,South,Home,Pillow,4,343.18,1372.72,completed
1300,C1145,2024-03-15,North,Beauty,Sunscreen,3,256.16,768.48,pending
1301,C1063,2024-05-20,Central,Sports,Dumbbells,4,152.82,611.28,completed
1302,C1030,2024-06-19,South,Books,Cookbook,2,353.19,706.38,completed
1303,C1091,2024-09-06,West,Home,Pillow,1,278.48,278.48,completed
1304,C1216,2024-12-13,West,Home,Blanket,4,45.18,180.72,pending
1305,C1144,2024-05-24,South,Books,History,4,57.68,230.72,completed
1306,C1297,2024-01-28,East,Sports,Dumbbells,5,77.39,386.95,pending
1307,C1247,2024-05-29,South,Clothing,Jeans,2,370.3,740.6,completed
1308,C1185,2024-10-21,North,Books,Cookbook,4,475.69,1902.76,completed
1309,C1086,2024-01-29,North,Home,Blanket,2,473.07,946.14,completed
1310,C1263,2024-11-28,East,Beauty,Shampoo,2,317.21,634.42,completed
1311,C1125,2024-01-18,North,Clothing,Sneakers,4,158.31,633.24,refunded
1312,C1088,2024-11-30,West,Books,Novel,4,433.79,1735.16,pending
1313,C1195,2024-05-20,West,Home,Lamp,1,67.14,67.14,completed
1314,C1250,2024-11-24,Central,Clothing,T-Shirt,5,290.75,1453.75,refunded
1315,C1245,2024-05-20,North,Beauty,Moisturizer,4,247.24,988.96,pending
1316,C1222,2024-06-01,Central,Clothing,T-Shirt,3,41.1,123.3,refunded
1317,C1094,2024-07-26,North,Sports,Jump Rope,5,393.89,1969.45,refunded
1318,C1250,2024-02-02,Central,Beauty,Lip Balm,1,379.21,379.21,completed
1319,C1060,2024-04-02,Central,Books,Cookbook,1,281.8,281.8,completed
1320,C1062,2024-01-21,South,Beauty,Moisturizer,2,53.02,106.04,completed
1321,C1017,2024-02-13,North,Beauty,Sunscreen,3,483.47,1450.41,completed
1322,C1216,2024-12-02,North,Clothing,Jacket,1,473.64,473.64,refunded
1323,C1150,2024-12-03,Central,Sports,Dumbbells,5,250.31,1251.55,completed
1324,C1267,2024-06-29,Central,Beauty,Lip Balm,2,347.08,694.16,pending
1325,C1022,2024-05-01,North,Clothing,Jeans,3,429.47,1288.41,completed
1326,C1068,2024-11-04,Central,Clothing,Dress,3,145.91,437.73,pending
1327,C1216,2024-02-08,Central,Home,Mug Set,4,328.38,1313.52,completed
1328,C1204,2024-08-21,North,Home,Blanket,2,272.58,545.16,completed
1329,C1137,2024-11-20,South,Books,Biography,5,332.08,1660.4,refunded
1330,C1083,2024-08-02,South,Home,Blanket,4,22.69,90.76,refunded
1331,C1126,2024-02-09,East,Electronics,Keyboard,1,345.14,345.14,completed
1332,C1033,2024-06-17,North,Home,Mug Set,3,81.69,245.07,completed
1333,C1140,2024-01-06,North,Sports,Dumbbells,4,476.36,1905.44,completed
1334,C1089,2024-09-26,East,Beauty,Shampoo,1,269.18,269.18,pending
1335,C1292,2024-05-24,Central,Home,Candle,1,449.31,449.31,completed
1336,C1162,2024-07-18,South,Home,Candle,5,301.35,1506.75,completed
1337,C1244,2024-10-30,South,Home,Lamp,5,359.47,1797.35,pending
1338,C1064,2024-03-14,West,Beauty,Sunscreen,1,460.03,460.03,pending
1339,C1189,2024-12-28,South,Books,History,4,356.32,1425.28,completed
1340,C1224,2024-06-30,West,Beauty,Sunscreen,3,476.77,1430.31,refunded
1341,C1117,2024-06-05,North,Home,Blanket,3,424.16,1272.48,pending
1342,C1040,2024-02-09,South,Electronics,Smartwatch,5,38.12,190.6,pending
1343,C1146,2024-10-10,West,Electronics,Charger,5,466.89,2334.45,completed
1344,C1245,2024-09-11,Central,Books,History,1,208.67,208.67,refunded
1345,C1097,2024-01-04,West,Books,History,3,129.66,388.98,pending
1346,C1270,2024-12-16,Central,Electronics,Keyboard,4,482.67,1930.68,pending
1347,C1268,2024-04-25,South,Electronics,Speaker,2,261.7,523.4,completed
1348,C1216,2024-09-10,West,Clothing,Jacket,1,175.59,175.59,pending
1349,C1127,2024-10-03,North,Home,Mug Set,4,153.83,615.32,completed
1350,C1001,2024-11-19,Central,Sports,Dumbbells,3,465.25,1395.75,pending
1351,C1263,2024-01-19,West,Beauty,Shampoo,1,184.3,184.3,refunded
1352,C1235,2024-06-17,East,Home,Lamp,1,181.35,181.35,pending
1353,C1095,2024-07-24,East,Electronics,Headphones,4,251.09,1004.36,completed
1354,C1270,2024-09-20,South,Sports,Yoga Mat,4,13.38,53.52,pending
1355,C1128,2024-04-25,West,Sports,Water Bottle,3,188.59,565.77,completed
1356,C1274,2024-05-17,North,Sports,Resistance Band,2,78.53,157.06,pending
1357,C1222,2024-01-03,East,Books,Cookbook,1,102.88,102.88,completed
1358,C1068,2024-07-21,West,Books,Biography,1,88.54,88.54,completed
1359,C1245,2024-12-06,East,Electronics,Charger,4,279.55,1118.2,pending
1360,C1065,2024-06-15,West,Beauty,Shampoo,2,63.76,127.52,completed
1361,C1010,2024-03-05,South,Home,Candle,1,386.01,386.01,completed
1362,C1026,2024-12-13,East,Sports,Jump Rope,1,222.81,222.81,completed
1363,C1144,2024-09-05,North,Sports,Dumbbells,5,84.71,423.55,refunded
1364,C1095,2024-05-07,East,Electronics,Speaker,2,336.49,672.98,completed
1365,C1101,2024-08-30,North,Books,History,5,98.77,493.85,refunded
1366,C1076,2024-04-27,North,Clothing,Sneakers,1,144.18,144.18,completed
1367,C1074,2024-08-06,North,Beauty,Moisturizer,1,433.52,433.52,completed
1368,C1208,2024-09-25,East,Books,Cookbook,2,174.72,349.44,completed
1369,C1031,2024-09-18,West,Books,Novel,3,63.92,191.76,completed
1370,C1143,2024-06-28,West,Clothing,Jacket,1,99.05,99.05,completed
1371,C1026,2024-12-04,East,Clothing,Jacket,4,147.27,589.08,refunded
1372,C1051,2024-08-08,South,Home,Blanket,3,173.79,521.37,completed
1373,C1049,2024-12-08,North,Books,History,2,172.28,344.56,pending
1374,C1185,2024-10-28,Central,Beauty,Sunscreen,2,328.61,657.22,completed
1375,C1299,2024-07-15,North,Electronics,Smartwatch,5,68.96,344.8,refunded
1376,C1097,2024-04-08,West,Electronics,Headphones,5,313.31,1566.55,completed
1377,C1242,2024-04-13,Central,Books,Cookbook,1,72.63,72.63,completed
1378,C1281,2024-12-30,East,Beauty,Sunscreen,3,229.75,689.25,pending
1379,C1060,2024-08-11,North,Sports,Resistance Band,5,466.34,2331.7,refunded
1380,C1011,2024-03-26,Central,Home,Pillow,3,32.26,96.78,refunded
1381,C1031,2024-12-21,South,Books,Sci-Fi,4,345.49,1381.96,refunded
1382,C1038,2024-03-25,West,Beauty,Shampoo,5,391.88,1959.4,completed
1383,C1139,2024-04-15,South,Electronics,Smartwatch,5,116.72,583.6,pending
1384,C1004,2024-09-19,West,Beauty,Lip Balm,3,158.66,475.98,completed
1385,C1151,2024-12-28,East,Beauty,Serum,2,119.72,239.44,refunded
1386,C1121,2024-05-29,North,Books,Cookbook,3,464.34,1393.02,completed
1387,C1026,2024-11-24,South,Clothing,Dress,1,10.68,10.68,completed
1388,C1188,2024-06-15,North,Books,History,3,363.81,1091.43,completed
1389,C1150,2024-06-15,North,Books,Novel,3,117.44,352.32,completed
1390,C1090,2024-05-11,North,Beauty,Lip Balm,1,364.07,364.07,pending
1391,C1195,2024-11-30,East,Books,History,5,111.01,555.05,completed
1392,C1112,2024-06-15,East,Clothing,Dress,4,86.25,345.0,completed
1393,C1222,2024-07-07,South,Sports,Yoga Mat,4,98.93,395.72,completed
1394,C1090,2024-04-06,Central,Sports,Dumbbells,3,20.3,60.9,completed
1395,C1090,2024-07-20,Central,Clothing,T-Shirt,2,45.29,90.58,completed
1396,C1232,2024-11-26,West,Electronics,Keyboard,2,366.1,732.2,completed
1397,C1051,2024-07-12,West,Electronics,Headphones,1,384.08,384.08,pending
1398,C1022,2024-03-08,South,Electronics,Speaker,2,469.9,939.8,refunded
1399,C1006,2024-01-05,North,Beauty,Sunscreen,1,109.13,109.13,completed
1400,C1288,2024-08-15,South,Home,Mug Set,4,85.7,342.8,completed
1401,C1278,2024-12-20,East,Books,History,1,20.38,20.38,completed
1402,C1052,2024-10-05,East,Electronics,Keyboard,4,79.49,317.96,completed
1403,C1012,2024-04-26,West,Sports,Dumbbells,3,331.12,993.36,completed
1404,C1196,2024-12-17,North,Sports,Dumbbells,1,120.01,120.01,completed
1405,C1182,2024-02-09,Central,Home,Lamp,3,462.42,1387.26,completed
1406,C1022,2024-11-05,South,Clothing,Sneakers,5,174.06,870.3,completed
1407,C1217,2024-03-17,East,Beauty,Sunscreen,3,438.94,1316.82,completed
1408,C1255,2024-12-04,East,Home,Lamp,1,432.23,432.23,completed
1409,C1075,2024-06-12,South,Sports,Resistance Band,4,409.17,1636.68,completed
1410,C1295,2024-08-06,East,Clothing,T-Shirt,3,497.43,1492.29,completed
1411,C1197,2024-06-29,East,Sports,Resistance Band,4,349.77,1399.08,completed
1412,C1170,2024-03-11,South,Sports,Resistance Band,5,253.57,1267.85,refunded
1413,C1252,2024-09-29,Central,Clothing,Sneakers,1,294.66,294.66,completed
1414,C1269,2024-10-22,South,Books,Novel,2,187.23,374.46,completed
1415,C1008,2024-07-04,Central,Sports,Dumbbells,1,39.18,39.18,completed
1416,C1184,2024-03-12,East,Sports,Dumbbells,5,486.18,2430.9,completed
1417,C1124,2024-04-17,South,Electronics,Smartwatch,1,481.4,481.4,pending
1418,C1073,2024-07-12,North,Books,Sci-Fi,3,36.49,109.47,completed
1419,C1297,2024-02-07,West,Beauty,Moisturizer,1,81.96,81.96,completed
1420,C1040,2024-05-05,North,Electronics,Keyboard,4,83.35,333.4,completed
1421,C1240,2024-03-12,Central,Books,Biography,4,211.64,846.56,completed
1422,C1227,2024-11-26,North,Home,Lamp,2,39.39,78.78,pending
1423,C1016,2024-11-05,South,Beauty,Moisturizer,1,204.22,204.22,completed
1424,C1232,2024-10-10,East,Beauty,Lip Balm,3,357.57,1072.71,completed
1425,C1080,2024-05-19,North,Beauty,Shampoo,2,374.13,748.26,completed
1426,C1028,2024-04-22,West,Clothing,Dress,5,422.43,2112.15,pending
1427,C1239,2024-09-01,East,Books,Sci-Fi,4,90.75,363.0,completed
1428,C1217,2024-04-09,East,Electronics,Headphones,1,187.71,187.71,completed
1429,C1014,2024-05-02,East,Clothing,Dress,1,42.0,42.0,refunded
1430,C1005,2024-06-07,South,Beauty,Moisturizer,1,127.75,127.75,completed
1431,C1291,2024-10-16,North,Beauty,Shampoo,1,33.53,33.53,completed
1432,C1158,2024-01-05,East,Home,Blanket,5,105.48,527.4,completed
1433,C1182,2024-03-07,North,Home,Blanket,5,59.48,297.4,completed
1434,C1012,2024-10-27,West,Sports,Jump Rope,1,152.15,152.15,completed
1435,C1237,2024-02-10,North,Books,Cookbook,2,405.65,811.3,pending
1436,C1072,2024-03-23,Central,Beauty,Lip Balm,5,465.8,2329.0,completed
1437,C1229,2024-03-08,East,Home,Mug Set,5,429.41,2147.05,completed
